gx,gy,gz,wx,wy,wz
0.665727,-0.746094,-0.010690,-0.007812,-0.005859,-0.890625
0.672137,-0.740359,-0.010648,-0.009766,-0.015625,-0.886719
0.678943,-0.734113,-0.010714,-0.007812,-0.023438,-0.884766
0.685479,-0.727905,-0.010805,-0.007812,-0.029297,-0.884766
0.691997,-0.721755,-0.010939,-0.007812,-0.031250,-0.886719
0.698477,-0.715490,-0.011114,-0.011719,-0.031250,-0.884766
0.704785,-0.709345,-0.011312,-0.011719,-0.025391,-0.886719
0.711198,-0.702935,-0.011571,-0.013672,-0.017578,-0.886719
0.717353,-0.696555,-0.011484,-0.009766,-0.007812,-0.892578
0.723391,-0.690366,-0.011585,-0.007812,-0.001953,-0.892578
0.723391,-0.690366,-0.011585,-0.001953,0.009766,-0.898438
0.736001,-0.676876,-0.011164,-0.007812,0.011719,-0.898438
0.742264,-0.670013,-0.011115,-0.005859,0.013672,-0.904297
0.748374,-0.663111,-0.010912,-0.007812,0.013672,-0.912109
0.754400,-0.656321,-0.010723,-0.005859,0.015625,-0.912109
0.760447,-0.649363,-0.010601,-0.007812,0.011719,-0.917969
0.766457,-0.642170,-0.010379,-0.011719,0.005859,-0.923828
0.772475,-0.634928,-0.010371,-0.013672,0.003906,-0.923828
0.778388,-0.627759,-0.010405,-0.013672,-0.001953,-0.931641
0.784260,-0.620355,-0.010344,-0.015625,-0.003906,-0.933594
0.790017,-0.612896,-0.010295,-0.011719,-0.009766,-0.933594
0.795727,-0.605575,-0.010460,-0.015625,-0.007812,-0.933594
0.801478,-0.598004,-0.010531,-0.009766,-0.011719,-0.929688
0.807050,-0.590359,-0.010477,-0.007812,-0.009766,-0.927734
0.812337,-0.583216,-0.010534,-0.003906,-0.007812,-0.927734
0.817717,-0.575516,-0.010362,-0.003906,-0.007812,-0.927734
0.823297,-0.567427,-0.010344,-0.007812,-0.005859,-0.929688
0.828578,-0.559757,-0.010432,-0.005859,-0.005859,-0.931641
0.833910,-0.551921,-0.010433,-0.007812,-0.005859,-0.939453
0.839100,-0.543995,-0.010479,-0.009766,-0.009766,-0.945312
0.839100,-0.543995,-0.010479,-0.009766,-0.011719,-0.953125
0.849228,-0.527985,-0.010499,-0.009766,-0.015625,-0.955078
0.854389,-0.519530,-0.010595,-0.009766,-0.017578,-0.960938
0.859385,-0.511216,-0.010699,-0.011719,-0.023438,-0.970703
0.864256,-0.502899,-0.010850,-0.007812,-0.027344,-0.968750
0.869049,-0.494705,-0.011005,-0.009766,-0.029297,-0.970703
0.874096,-0.485655,-0.011261,-0.009766,-0.029297,-0.974609
0.878878,-0.477000,-0.011481,-0.005859,-0.027344,-0.988281
0.883592,-0.468071,-0.011584,-0.005859,-0.023438,-0.994141
0.888226,-0.459266,-0.011693,-0.009766,-0.015625,-1.000000
0.892753,-0.450379,-0.011685,-0.009766,-0.011719,-1.005859
0.897100,-0.441678,-0.011796,-0.015625,-0.003906,-1.013672
0.901593,-0.432473,-0.011720,-0.015625,0.000000,-1.021484
0.905949,-0.423149,-0.011580,-0.009766,0.003906,-1.025391
0.910650,-0.413054,-0.011533,-0.011719,0.003906,-1.031250
0.914766,-0.403774,-0.011450,-0.009766,-0.001953,-1.031250
0.918836,-0.394473,-0.011420,-0.009766,-0.003906,-1.033203
0.923074,-0.384452,-0.011491,-0.009766,-0.007812,-1.039062
0.926797,-0.375376,-0.011457,-0.009766,-0.009766,-1.039062
0.930629,-0.365646,-0.011474,-0.011719,-0.017578,-1.039062
0.934477,-0.355995,-0.011766,-0.013672,-0.023438,-1.044922
0.938085,-0.346050,-0.011784,-0.011719,-0.025391,-1.052734
0.941963,-0.335600,-0.012092,-0.009766,-0.021484,-1.060547
0.945279,-0.326009,-0.012049,-0.007812,-0.013672,-1.070312
0.948820,-0.315709,-0.012193,-0.011719,-0.011719,-1.082031
0.952318,-0.304763,-0.012195,-0.021484,-0.003906,-1.093750
0.955532,-0.294694,-0.012215,-0.015625,0.001953,-1.111328
0.958770,-0.283918,-0.012116,-0.009766,0.007812,-1.125000
0.961944,-0.273080,-0.012017,-0.011719,0.011719,-1.136719
0.964992,-0.261902,-0.011786,-0.013672,0.009766,-1.152344
0.968199,-0.249797,-0.011563,-0.011719,0.007812,-1.164062
0.970854,-0.239371,-0.011462,-0.011719,0.005859,-1.173828
0.973586,-0.227782,-0.011339,-0.019531,0.000000,-1.181641
0.976335,-0.216077,-0.011515,-0.015625,-0.001953,-1.193359
0.978778,-0.204440,-0.011375,-0.013672,-0.005859,-1.195312
0.981188,-0.192759,-0.011463,-0.019531,-0.011719,-1.203125
0.983492,-0.180630,-0.011447,-0.011719,-0.013672,-1.205078
0.985574,-0.168829,-0.011521,-0.013672,-0.017578,-1.212891
0.987596,-0.156865,-0.011738,-0.021484,-0.015625,-1.212891
0.989431,-0.144409,-0.011705,-0.013672,-0.011719,-1.216797
0.991099,-0.132633,-0.011764,-0.015625,-0.011719,-1.220703
0.992705,-0.120000,-0.011884,-0.015625,-0.009766,-1.224609
0.994117,-0.108080,-0.011932,-0.013672,-0.009766,-1.230469
0.995467,-0.095262,-0.011973,-0.015625,-0.005859,-1.230469
0.996413,-0.083504,-0.011856,-0.017578,-0.005859,-1.230469
0.997396,-0.071125,-0.011817,-0.013672,-0.001953,-1.236328
0.998218,-0.058736,-0.011774,-0.017578,-0.001953,-1.238281
0.998812,-0.046339,-0.011654,-0.013672,-0.001953,-1.234375
0.999414,-0.033361,-0.011704,-0.011719,-0.003906,-1.234375
0.999767,-0.021770,-0.011710,-0.011719,-0.005859,-1.234375
0.999938,-0.009522,-0.011733,-0.011719,-0.009766,-1.230469
0.999916,0.003230,-0.011698,-0.011719,-0.011719,-1.232422
0.999783,0.015478,-0.011722,-0.005859,-0.013672,-1.228516
0.999607,0.027843,-0.011821,-0.007812,-0.013672,-1.228516
0.999093,0.039850,-0.011820,-0.017578,-0.011719,-1.228516
0.998525,0.052441,-0.011770,-0.013672,-0.009766,-1.220703
0.997811,0.064750,-0.011857,-0.019531,-0.013672,-1.226562
0.996953,0.076858,-0.011928,-0.017578,-0.013672,-1.224609
0.995966,0.089270,-0.012016,-0.013672,-0.015625,-1.222656
0.994801,0.101510,-0.012179,-0.009766,-0.015625,-1.220703
0.993554,0.113130,-0.012192,-0.009766,-0.019531,-1.218750
0.992009,0.125847,-0.012305,-0.009766,-0.017578,-1.218750
0.990432,0.137975,-0.012454,-0.013672,-0.017578,-1.212891
0.988546,0.150077,-0.012437,-0.019531,-0.017578,-1.214844
0.986666,0.162024,-0.012444,-0.017578,-0.017578,-1.207031
0.984725,0.173916,-0.012620,-0.019531,-0.015625,-1.203125
0.982464,0.185926,-0.012724,-0.021484,-0.015625,-1.197266
0.980289,0.197517,-0.012844,-0.019531,-0.015625,-1.189453
0.977902,0.208617,-0.012732,-0.009766,-0.015625,-1.177734
0.975279,0.220568,-0.012906,-0.009766,-0.017578,-1.169922
0.972822,0.231484,-0.013067,-0.009766,-0.017578,-1.162109
0.969892,0.242844,-0.012971,-0.011719,-0.015625,-1.158203
0.967000,0.254630,-0.013115,-0.013672,-0.013672,-1.154297
0.964118,0.265159,-0.013157,-0.017578,-0.007812,-1.152344
0.960778,0.276911,-0.013056,-0.013672,0.000000,-1.148438
0.957705,0.287370,-0.012840,-0.017578,0.005859,-1.144531
0.954207,0.298731,-0.012667,-0.013672,0.011719,-1.140625
0.950821,0.309634,-0.012515,-0.011719,0.011719,-1.138672
0.947156,0.320439,-0.012292,-0.013672,0.011719,-1.132812
0.943497,0.331277,-0.012133,-0.013672,0.005859,-1.128906
0.939668,0.341837,-0.011930,-0.009766,0.000000,-1.126953
0.935778,0.352562,-0.012034,-0.011719,-0.009766,-1.125000
0.931750,0.362858,-0.011980,-0.011719,-0.015625,-1.123047
0.927536,0.373577,-0.012078,-0.011719,-0.015625,-1.123047
0.923336,0.383893,-0.012148,-0.013672,-0.013672,-1.123047
0.919130,0.393726,-0.012070,-0.009766,-0.009766,-1.119141
0.914736,0.404022,-0.012128,-0.011719,-0.003906,-1.119141
0.910062,0.414408,-0.011987,-0.013672,0.000000,-1.115234
0.905528,0.424219,-0.011824,-0.019531,0.007812,-1.109375
0.900801,0.434095,-0.011589,-0.019531,0.011719,-1.095703
0.895938,0.443968,-0.011285,-0.011719,0.007812,-1.085938
0.891116,0.453586,-0.011297,-0.013672,0.003906,-1.076172
0.886201,0.463178,-0.011122,-0.007812,0.001953,-1.064453
0.881014,0.472998,-0.011115,-0.001953,0.000000,-1.062500
0.876145,0.481812,-0.010950,0.001953,0.001953,-1.062500
0.870890,0.491308,-0.010941,0.000000,0.005859,-1.070312
0.865685,0.500526,-0.010876,-0.007812,0.007812,-1.082031
0.860103,0.510028,-0.010740,-0.013672,0.009766,-1.091797
0.854551,0.519208,-0.010421,-0.019531,0.007812,-1.103516
0.848659,0.528790,-0.010282,-0.023438,0.005859,-1.115234
0.842315,0.538746,-0.010087,-0.013672,-0.007812,-1.128906
0.836466,0.547893,-0.010193,-0.001953,-0.013672,-1.142578
0.830182,0.557495,-0.010370,-0.001953,-0.023438,-1.158203
0.830182,0.557495,-0.010370,-0.001953,-0.023438,-1.158203
0.823573,0.567136,-0.010493,-0.015625,-0.029297,-1.187500
0.809894,0.586412,-0.010696,-0.017578,-0.029297,-1.199219
0.802888,0.595985,-0.010776,-0.017578,-0.025391,-1.210938
0.795532,0.605912,-0.010830,-0.021484,-0.017578,-1.228516
0.787978,0.615703,-0.010829,-0.017578,-0.009766,-1.242188
0.780201,0.625355,-0.010670,-0.013672,-0.001953,-1.255859
0.772220,0.635235,-0.010605,-0.011719,0.007812,-1.265625
0.764072,0.645035,-0.010391,-0.003906,0.011719,-1.277344
0.755753,0.654859,-0.010392,-0.007812,0.015625,-1.291016
0.747175,0.664484,-0.009989,-0.015625,0.023438,-1.302734
0.738481,0.674193,-0.009804,-0.011719,0.033203,-1.312500
0.729664,0.683796,-0.009350,-0.019531,0.039062,-1.324219
0.720367,0.693543,-0.008902,-0.019531,0.044922,-1.328125
0.711205,0.702940,-0.008384,-0.017578,0.046875,-1.337891
0.701708,0.712451,-0.008013,-0.009766,0.039062,-1.347656
0.691957,0.721937,-0.007738,-0.005859,0.025391,-1.343750
0.682268,0.731064,-0.007630,0.000000,0.007812,-1.347656
0.672294,0.740238,-0.007509,-0.003906,-0.011719,-1.347656
0.662170,0.749250,-0.007583,-0.003906,-0.023438,-1.351562
0.652072,0.758187,-0.007850,-0.009766,-0.037109,-1.355469
0.641779,0.766865,-0.007924,-0.013672,-0.039062,-1.359375
0.631141,0.775551,-0.008024,-0.011719,-0.041016,-1.367188
0.620646,0.784093,-0.008172,-0.017578,-0.033203,-1.367188
0.609800,0.792552,-0.008210,-0.013672,-0.023438,-1.373047
0.598919,0.800816,-0.008339,-0.009766,-0.009766,-1.371094
0.588009,0.808859,-0.008176,-0.009766,-0.003906,-1.365234
0.576756,0.816896,-0.008055,-0.007812,0.000000,-1.361328
0.565714,0.824597,-0.008074,-0.005859,0.007812,-1.359375
0.554290,0.832276,-0.007903,-0.003906,0.011719,-1.363281
0.542840,0.839755,-0.007828,-0.001953,0.009766,-1.371094
0.531351,0.847116,-0.007794,-0.011719,0.003906,-1.378906
0.531351,0.847116,-0.007794,-0.011719,0.003906,-1.378906
0.519727,0.854313,-0.007615,-0.023438,0.009766,-1.367188
0.496203,0.868220,-0.007153,-0.023438,0.015625,-1.359375
0.484337,0.874809,-0.006869,-0.011719,0.013672,-1.359375
0.472500,0.881361,-0.006828,-0.003906,0.019531,-1.343750
0.460621,0.887600,-0.006818,0.000000,0.011719,-1.335938
0.448869,0.893548,-0.006682,-0.007812,0.003906,-1.308594
0.437321,0.899254,-0.006566,-0.009766,0.001953,-1.294922
0.425619,0.904851,-0.006533,-0.015625,-0.003906,-1.273438
0.414140,0.910171,-0.006444,-0.007812,-0.009766,-1.269531
0.402494,0.915421,-0.006505,-0.001953,-0.013672,-1.265625
0.391114,0.920282,-0.006499,0.003906,-0.013672,-1.265625
0.379371,0.925222,-0.006566,0.003906,-0.011719,-1.273438
0.367557,0.930011,-0.006712,-0.007812,-0.005859,-1.283203
0.355682,0.934622,-0.006551,-0.029297,-0.003906,-1.271484
0.343778,0.939025,-0.006239,-0.035156,0.011719,-1.248047
0.332021,0.943239,-0.005927,-0.031250,0.019531,-1.224609
0.320652,0.947203,-0.005685,-0.009766,0.015625,-1.205078
0.309333,0.950954,-0.005673,0.009766,0.013672,-1.179688
0.298300,0.954470,-0.005795,0.021484,0.007812,-1.152344
0.287503,0.957776,-0.005899,0.011719,-0.007812,-1.121094
0.276918,0.960894,-0.006122,-0.007812,-0.017578,-1.097656
0.266553,0.963754,-0.005997,-0.021484,-0.033203,-1.074219
0.256293,0.966650,-0.005997,-0.021484,-0.035156,-1.052734
0.246126,0.969228,-0.005959,-0.005859,-0.037109,-1.041016
0.236111,0.971732,-0.006040,0.011719,-0.027344,-1.023438
0.226110,0.974108,-0.006264,0.011719,-0.015625,-1.015625
0.216570,0.976275,-0.006351,-0.007812,0.007812,-0.962891
0.207354,0.978289,-0.006164,-0.019531,0.021484,-0.925781
0.198555,0.980109,-0.005991,-0.023438,0.019531,-0.890625
0.189816,0.981740,-0.005763,0.000000,0.021484,-0.865234
0.181662,0.983420,-0.005925,0.005859,0.023438,-0.841797
0.173024,0.984918,-0.005938,0.015625,0.033203,-0.820312
0.165432,0.986159,-0.005975,0.013672,0.046875,-0.802734
0.157487,0.987482,-0.006085,0.005859,0.044922,-0.796875
0.149751,0.988758,-0.006130,-0.009766,0.037109,-0.794922
0.141852,0.989812,-0.005884,-0.019531,0.017578,-0.792969
0.134146,0.990953,-0.005788,-0.011719,0.000000,-0.785156
0.126213,0.991912,-0.005666,-0.005859,-0.013672,-0.787109
0.118528,0.992894,-0.005747,0.000000,-0.021484,-0.775391
0.110727,0.993746,-0.005801,0.005859,-0.023438,-0.775391
0.103172,0.994579,-0.005996,0.011719,-0.025391,-0.771484
0.095448,0.995390,-0.006163,0.001953,-0.027344,-0.773438
0.087824,0.996108,-0.006249,-0.005859,-0.039062,-0.767578
0.080218,0.996714,-0.006198,-0.011719,-0.050781,-0.769531
0.072529,0.997365,-0.006227,-0.007812,-0.060547,-0.769531
0.064893,0.997877,-0.006280,0.000000,-0.058594,-0.773438
0.057124,0.998340,-0.006472,0.000000,-0.046875,-0.777344
0.049317,0.998750,-0.006473,0.003906,-0.029297,-0.785156
0.041403,0.999143,-0.006564,-0.001953,-0.013672,-0.792969
0.033427,0.999400,-0.006469,-0.007812,-0.003906,-0.802734
0.025428,0.999707,-0.006571,-0.007812,0.000000,-0.808594
0.008901,0.999932,-0.006510,0.000000,-0.009766,-0.837891
0.008901,0.999932,-0.006510,0.000000,-0.009766,-0.837891
0.000245,0.999916,-0.006566,0.001953,-0.023438,-0.853516
-0.008055,0.999948,-0.006753,0.001953,-0.035156,-0.871094
-0.016853,0.999823,-0.006713,-0.005859,-0.039062,-0.890625
-0.025817,0.999657,-0.006662,-0.005859,-0.039062,-0.908203
-0.034884,0.999343,-0.006602,-0.009766,-0.039062,-0.927734
-0.044307,0.999062,-0.006660,-0.013672,-0.033203,-0.949219
-0.053807,0.998545,-0.006548,-0.007812,-0.023438,-0.966797
-0.063600,0.997950,-0.006561,-0.005859,-0.017578,-0.988281
-0.073721,0.997294,-0.006536,-0.005859,-0.013672,-1.003906
-0.083610,0.996490,-0.006602,-0.001953,-0.017578,-1.019531
-0.093908,0.995593,-0.006595,-0.007812,-0.015625,-1.031250
-0.104175,0.994609,-0.006512,-0.017578,-0.023438,-1.041016
-0.114591,0.993350,-0.006233,-0.019531,-0.017578,-1.044922
-0.124948,0.992147,-0.006216,-0.011719,-0.009766,-1.050781
-0.135375,0.990811,-0.006177,-0.007812,-0.003906,-1.046875
-0.145649,0.989349,-0.006231,-0.001953,0.005859,-1.050781
-0.156098,0.987735,-0.006304,0.000000,0.015625,-1.054688
-0.176992,0.984220,-0.006348,-0.009766,0.019531,-1.066406
-0.176992,0.984220,-0.006348,-0.009766,0.019531,-1.066406
-0.188016,0.982145,-0.006430,-0.015625,0.011719,-1.074219
-0.198066,0.980153,-0.006255,-0.013672,0.005859,-1.078125
-0.208743,0.977935,-0.006182,-0.011719,-0.001953,-1.087891
-0.219264,0.975639,-0.006229,-0.007812,-0.017578,-1.089844
-0.229989,0.973203,-0.006133,-0.009766,-0.023438,-1.089844
-0.240338,0.970668,-0.005981,-0.013672,-0.029297,-1.078125
-0.250674,0.968079,-0.005884,-0.019531,-0.029297,-1.068359
-0.271109,0.962545,-0.005682,-0.011719,-0.007812,-1.037109
-0.271109,0.962545,-0.005682,-0.011719,-0.007812,-1.037109
-0.290718,0.956871,-0.005747,-0.005859,0.013672,-1.007812
-0.290718,0.956871,-0.005747,-0.005859,0.013672,-1.007812
-0.300782,0.953644,-0.005705,-0.001953,0.011719,-0.994141
-0.309657,0.950852,-0.005894,-0.005859,0.005859,-0.978516
-0.328009,0.944724,-0.005808,-0.013672,-0.011719,-0.945312
-0.328009,0.944724,-0.005808,-0.013672,-0.011719,-0.945312
-0.345389,0.938427,-0.005524,-0.009766,-0.033203,-0.908203
-0.345389,0.938427,-0.005524,-0.009766,-0.033203,-0.908203
-0.361951,0.932100,-0.005334,0.003906,-0.035156,-0.867188
-0.361951,0.932100,-0.005334,0.003906,-0.035156,-0.867188
-0.377799,0.925840,-0.005352,0.000000,-0.021484,-0.837891
-0.377799,0.925840,-0.005352,0.000000,-0.021484,-0.837891
-0.385421,0.922709,-0.005334,-0.007812,-0.005859,-0.818359
-0.392945,0.919540,-0.005348,-0.007812,-0.005859,-0.818359
-0.407920,0.912947,-0.005304,-0.005859,-0.003906,-0.814453
-0.407920,0.912947,-0.005304,-0.005859,-0.003906,-0.814453
-0.415318,0.909679,-0.005418,0.000000,-0.009766,-0.810547
-0.430099,0.902783,-0.005410,-0.005859,-0.015625,-0.804688
-0.430099,0.902783,-0.005410,-0.005859,-0.015625,-0.804688
-0.437298,0.899317,-0.005287,-0.007812,-0.017578,-0.804688
-0.451600,0.892216,-0.005152,-0.001953,-0.029297,-0.800781
-0.451600,0.892216,-0.005152,-0.001953,-0.029297,-0.800781
-0.466052,0.884803,-0.004958,-0.003906,-0.037109,-0.810547
-0.466052,0.884803,-0.004958,-0.003906,-0.037109,-0.810547
-0.480373,0.877086,-0.004548,0.000000,-0.060547,-0.820312
-0.480373,0.877086,-0.004548,0.000000,-0.060547,-0.820312
-0.494804,0.868938,-0.003912,-0.009766,-0.076172,-0.837891
-0.494804,0.868938,-0.003912,-0.009766,-0.076172,-0.837891
-0.509543,0.860473,-0.003221,-0.011719,-0.083984,-0.861328
-0.509543,0.860473,-0.003221,-0.011719,-0.083984,-0.861328
-0.524744,0.851338,-0.002300,-0.017578,-0.070312,-0.875000
-0.524744,0.851338,-0.002300,-0.017578,-0.070312,-0.875000
-0.539418,0.842021,-0.001515,-0.017578,-0.023438,-0.869141
-0.539418,0.842021,-0.001515,-0.017578,-0.023438,-0.869141
-0.553954,0.832547,-0.001568,-0.011719,0.023438,-0.863281
-0.553954,0.832547,-0.001568,-0.011719,0.023438,-0.863281
-0.568048,0.822906,-0.001779,-0.013672,0.048828,-0.849609
-0.568048,0.822906,-0.001779,-0.013672,0.048828,-0.849609
-0.581897,0.813295,-0.002494,-0.007812,0.044922,-0.851562
-0.581897,0.813295,-0.002494,-0.007812,0.044922,-0.851562
-0.588976,0.808212,-0.002746,-0.001953,0.029297,-0.853516
-0.602546,0.798106,-0.002989,-0.011719,0.001953,-0.869141
-0.602546,0.798106,-0.002989,-0.011719,0.001953,-0.869141
-0.616328,0.787448,-0.002698,-0.019531,-0.023438,-0.882812
-0.616328,0.787448,-0.002698,-0.019531,-0.023438,-0.882812
-0.630391,0.776237,-0.002234,-0.013672,-0.027344,-0.898438
-0.630391,0.776237,-0.002234,-0.013672,-0.027344,-0.898438
-0.644388,0.764711,-0.002102,-0.005859,-0.017578,-0.916016
-0.644388,0.764711,-0.002102,-0.005859,-0.017578,-0.916016
-0.658560,0.752557,-0.002020,-0.013672,0.000000,-0.933594
-0.658560,0.752557,-0.002020,-0.013672,0.000000,-0.933594
-0.672524,0.740026,-0.001969,-0.013672,0.013672,-0.953125
-0.672524,0.740026,-0.001969,-0.013672,0.013672,-0.953125
-0.686626,0.726980,-0.002165,-0.017578,0.017578,-0.976562
-0.686626,0.726980,-0.002165,-0.017578,0.017578,-0.976562
-0.700896,0.713294,-0.002437,-0.013672,0.013672,-0.988281
-0.700896,0.713294,-0.002437,-0.013672,0.013672,-0.988281
-0.714989,0.699151,-0.002571,-0.015625,0.011719,-0.998047
-0.714989,0.699151,-0.002571,-0.015625,0.011719,-0.998047
-0.728941,0.684661,-0.002761,-0.013672,0.009766,-1.011719
-0.728941,0.684661,-0.002761,-0.013672,0.009766,-1.011719
-0.742679,0.669672,-0.002841,-0.009766,0.009766,-1.023438
-0.742679,0.669672,-0.002841,-0.009766,0.009766,-1.023438
-0.756268,0.654294,-0.002965,-0.011719,-0.001953,-1.039062
-0.756268,0.654294,-0.002965,-0.011719,-0.001953,-1.039062
-0.769802,0.638272,-0.002844,-0.011719,-0.011719,-1.058594
-0.769802,0.638272,-0.002844,-0.011719,-0.011719,-1.058594
-0.783372,0.621522,-0.002692,-0.017578,-0.013672,-1.076172
-0.783372,0.621522,-0.002692,-0.017578,-0.013672,-1.076172
-0.796645,0.604500,-0.002435,-0.013672,-0.007812,-1.093750
-0.796645,0.604500,-0.002435,-0.013672,-0.007812,-1.093750
-0.809782,0.586669,-0.002343,-0.009766,-0.003906,-1.109375
-0.809782,0.586669,-0.002343,-0.009766,-0.003906,-1.109375
-0.822628,0.568461,-0.002329,-0.009766,-0.005859,-1.125000
-0.822628,0.568461,-0.002329,-0.009766,-0.005859,-1.125000
-0.829070,0.559132,-0.002385,-0.013672,-0.009766,-1.136719
-0.835339,0.549764,-0.002300,-0.013672,-0.009766,-1.136719
-0.847803,0.530347,-0.002100,-0.019531,-0.015625,-1.152344
-0.847803,0.530347,-0.002100,-0.019531,-0.015625,-1.152344
-0.859816,0.510601,-0.001833,-0.009766,-0.013672,-1.156250
-0.859816,0.510601,-0.001833,-0.009766,-0.013672,-1.156250
-0.871353,0.490738,-0.001795,-0.015625,0.000000,-1.148438
-0.871353,0.490738,-0.001795,-0.015625,0.000000,-1.148438
-0.882421,0.470455,-0.001945,-0.019531,0.017578,-1.142578
-0.882421,0.470455,-0.001945,-0.019531,0.017578,-1.142578
-0.887785,0.460370,-0.002206,-0.015625,0.025391,-1.138672
-0.897889,0.440166,-0.002676,-0.007812,0.031250,-1.115234
-0.897889,0.440166,-0.002676,-0.007812,0.031250,-1.115234
-0.907435,0.420214,-0.003384,-0.007812,0.023438,-1.099609
-0.907435,0.420214,-0.003384,-0.007812,0.023438,-1.099609
-0.916355,0.400254,-0.003581,-0.011719,0.003906,-1.076172
-0.916355,0.400254,-0.003581,-0.011719,0.003906,-1.076172
-0.924739,0.380554,-0.003600,-0.011719,-0.021484,-1.056641
-0.924739,0.380554,-0.003600,-0.011719,-0.021484,-1.056641
-0.932439,0.361205,-0.003087,-0.009766,-0.039062,-1.027344
-0.932439,0.361205,-0.003087,-0.009766,-0.039062,-1.027344
-0.939761,0.341858,-0.002516,-0.005859,-0.046875,-1.003906
-0.939761,0.341858,-0.002516,-0.005859,-0.046875,-1.003906
-0.946299,0.323349,-0.001756,-0.009766,-0.042969,-0.974609
-0.946299,0.323349,-0.001756,-0.009766,-0.042969,-0.974609
-0.949308,0.314312,-0.001279,-0.009766,-0.035156,-0.958984
-0.955238,0.295910,-0.000962,-0.005859,-0.017578,-0.953125
-0.955238,0.295910,-0.000962,-0.005859,-0.017578,-0.953125
-0.960633,0.277763,-0.000873,-0.011719,-0.013672,-0.953125
-0.960633,0.277763,-0.000873,-0.011719,-0.013672,-0.953125
-0.965931,0.259059,-0.000671,-0.013672,-0.011719,-0.955078
-0.965931,0.259059,-0.000671,-0.013672,-0.011719,-0.955078
-0.970663,0.240543,-0.000693,-0.011719,0.000000,-0.960938
-0.970663,0.240543,-0.000693,-0.011719,0.000000,-0.960938
-0.975132,0.221702,-0.000808,-0.009766,0.001953,-0.958984
-0.975132,0.221702,-0.000808,-0.009766,0.001953,-0.958984
-0.979222,0.202915,-0.000955,-0.013672,0.001953,-0.955078
-0.979222,0.202915,-0.000955,-0.013672,0.001953,-0.955078
-0.982943,0.183954,-0.001066,-0.009766,0.001953,-0.955078
-0.982943,0.183954,-0.001066,-0.009766,0.001953,-0.955078
-0.986191,0.165203,-0.001068,-0.009766,-0.003906,-0.958984
-0.986191,0.165203,-0.001068,-0.009766,-0.003906,-0.958984
-0.989278,0.146077,-0.001328,-0.007812,0.001953,-0.958984
-0.989278,0.146077,-0.001328,-0.007812,0.001953,-0.958984
-0.991888,0.126861,-0.001380,-0.011719,0.005859,-0.966797
-0.991888,0.126861,-0.001380,-0.011719,0.005859,-0.966797
-0.994138,0.107887,-0.001633,-0.013672,0.007812,-0.966797
-0.994138,0.107887,-0.001633,-0.013672,0.007812,-0.966797
-0.996083,0.088265,-0.001840,-0.011719,-0.001953,-0.964844
-0.996083,0.088265,-0.001840,-0.011719,-0.001953,-0.964844
-0.997621,0.069036,-0.001935,-0.005859,-0.009766,-0.964844
-0.997621,0.069036,-0.001935,-0.005859,-0.009766,-0.964844
-0.998786,0.049545,-0.001760,-0.009766,-0.017578,-0.964844
-0.998786,0.049545,-0.001760,-0.009766,-0.017578,-0.964844
-0.999524,0.030190,-0.001463,-0.011719,-0.021484,-0.964844
-0.999524,0.030190,-0.001463,-0.011719,-0.021484,-0.964844
-0.999965,0.010753,-0.001287,-0.009766,-0.015625,-0.968750
-0.999965,0.010753,-0.001287,-0.009766,-0.015625,-0.968750
-0.999983,-0.008840,-0.001155,-0.011719,-0.009766,-0.972656
-0.999983,-0.008840,-0.001155,-0.011719,-0.009766,-0.972656
-0.999585,-0.028153,-0.001132,-0.009766,-0.001953,-0.964844
-0.999585,-0.028153,-0.001132,-0.009766,-0.001953,-0.964844
-0.998879,-0.047644,-0.001389,-0.009766,0.009766,-0.953125
-0.998879,-0.047644,-0.001389,-0.009766,0.009766,-0.953125
-0.997765,-0.066652,-0.001725,-0.007812,0.011719,-0.945312
-0.997765,-0.066652,-0.001725,-0.007812,0.011719,-0.945312
-0.996363,-0.085375,-0.002066,-0.005859,0.003906,-0.939453
-0.996363,-0.085375,-0.002066,-0.005859,0.003906,-0.939453
-0.994539,-0.104324,-0.001908,-0.009766,-0.023438,-0.939453
-0.994539,-0.104324,-0.001908,-0.009766,-0.023438,-0.939453
-0.992398,-0.123028,-0.001457,-0.011719,-0.041016,-0.941406
-0.992398,-0.123028,-0.001457,-0.011719,-0.041016,-0.941406
-0.989903,-0.141597,-0.000659,-0.013672,-0.044922,-0.937500
-0.989903,-0.141597,-0.000659,-0.013672,-0.044922,-0.937500
-0.987055,-0.160390,-0.000140,-0.011719,-0.027344,-0.931641
-0.987055,-0.160390,-0.000140,-0.011719,-0.027344,-0.931641
-0.983865,-0.178813,0.000002,-0.013672,-0.001953,-0.923828
-0.983865,-0.178813,0.000002,-0.013672,-0.001953,-0.923828
-0.980471,-0.196758,-0.000365,-0.013672,0.023438,-0.910156
-0.980471,-0.196758,-0.000365,-0.013672,0.023438,-0.910156
-0.978583,-0.205794,-0.000683,-0.009766,0.017578,-0.898438
-0.978583,-0.205794,-0.000683,-0.009766,0.017578,-0.898438
-0.974636,-0.223573,-0.001108,-0.007812,0.000000,-0.894531
-0.974636,-0.223573,-0.001108,-0.007812,0.000000,-0.894531
-0.968278,-0.249736,-0.001162,-0.011719,-0.017578,-0.890625
