t_s,iteration,sensor_mode,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
11.7211,2300,enc,90.1800,0.0000,90.1800,91.3293,-0.5212,90.00,84.92,-0.1800,75.5685,0.250295,-0.001600,0.251895,-0.000000,0.000000,1381
11.7261,2301,enc,90.1800,0.0000,90.1800,91.3293,-0.5212,90.00,84.92,-0.1800,75.5676,0.250292,-0.001600,0.251892,-0.000000,0.000000,1381
11.7312,2302,enc,90.1800,0.0000,90.1800,91.3226,-0.5306,90.00,84.92,-0.1800,75.5667,0.250289,-0.001600,0.251889,-0.000000,0.000000,1381
11.7363,2303,enc,90.1800,0.0000,90.1800,91.3226,-0.5306,90.00,84.92,-0.1800,75.5658,0.250286,-0.001600,0.251886,-0.000000,0.000000,1381
11.7416,2304,enc,90.1800,0.0000,90.1800,91.3226,-0.5306,90.00,84.92,-0.1800,75.5649,0.250283,-0.001600,0.251883,-0.000000,0.000000,1381
11.7466,2305,enc,90.1800,0.0000,90.1800,91.3226,-0.5306,90.00,84.92,-0.1800,75.5640,0.250280,-0.001600,0.251880,-0.000000,0.000000,1381
11.7517,2306,enc,90.1800,0.0000,90.1800,91.3226,-0.5306,90.00,84.92,-0.1800,75.5631,0.250277,-0.001600,0.251877,-0.000000,0.000000,1381
11.7568,2307,enc,90.1800,0.0000,90.1800,91.3226,-0.5306,90.00,84.92,-0.1800,75.5622,0.250274,-0.001600,0.251874,-0.000000,0.000000,1381
11.7620,2308,enc,90.1800,0.0000,90.1800,91.3226,-0.5306,90.00,84.92,-0.1800,75.5613,0.250271,-0.001600,0.251871,-0.000000,0.000000,1381
11.7670,2309,enc,90.1800,0.0000,90.1800,91.3226,-0.5306,90.00,84.92,-0.1800,75.5604,0.250268,-0.001600,0.251868,-0.000000,0.000000,1381
11.7721,2310,enc,90.1800,0.0000,90.1800,91.3226,-0.5306,90.00,84.92,-0.1800,75.5595,0.250265,-0.001600,0.251865,-0.000000,0.000000,1381
11.7772,2311,enc,90.1800,0.0000,90.1800,91.3226,-0.5306,90.00,84.92,-0.1800,75.5586,0.250262,-0.001600,0.251862,-0.000000,0.000000,1381
11.7823,2312,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.5577,0.250259,-0.001600,0.251859,-0.000000,0.000000,1381
11.7874,2313,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.5568,0.250256,-0.001600,0.251856,-0.000000,0.000000,1381
11.7925,2314,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.5559,0.250253,-0.001600,0.251853,-0.000000,0.000000,1381
11.7976,2315,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.5550,0.250250,-0.001600,0.251850,-0.000000,0.000000,1381
11.8026,2316,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.5541,0.250247,-0.001600,0.251847,-0.000000,0.000000,1381
11.8077,2317,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.5532,0.250244,-0.001600,0.251844,-0.000000,0.000000,1381
11.8128,2318,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.5523,0.250241,-0.001600,0.251841,-0.000000,0.000000,1381
11.8179,2319,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.5514,0.250238,-0.001600,0.251838,-0.000000,0.000000,1381
11.8230,2320,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.5505,0.250235,-0.001600,0.251835,-0.000000,0.000000,1381
11.8281,2321,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.5496,0.250232,-0.001600,0.251832,-0.000000,0.000000,1381
11.8336,2322,enc,90.1800,0.0000,90.1800,91.3388,-0.5215,90.00,84.92,-0.1800,75.5487,0.250229,-0.001600,0.251829,-0.000000,0.000000,1381
11.8419,2323,enc,90.1800,0.0000,90.1800,91.3388,-0.5215,90.00,84.92,-0.1800,75.5478,0.250226,-0.001600,0.251826,-0.000000,0.000000,1381
11.8470,2324,enc,90.1800,0.0000,90.1800,91.3388,-0.5215,90.00,84.92,-0.1800,75.5469,0.250223,-0.001600,0.251823,-0.000000,0.000000,1381
11.8522,2325,enc,90.1800,0.0000,90.1800,91.3388,-0.5215,90.00,84.92,-0.1800,75.5460,0.250220,-0.001600,0.251820,-0.000000,0.000000,1381
11.8573,2326,enc,90.1800,0.0000,90.1800,91.3388,-0.5215,90.00,84.92,-0.1800,75.5451,0.250217,-0.001600,0.251817,-0.000000,0.000000,1381
11.8623,2327,enc,90.1800,0.0000,90.1800,91.3388,-0.5215,90.00,84.92,-0.1800,75.5442,0.250214,-0.001600,0.251814,-0.000000,0.000000,1381
11.8674,2328,enc,90.1800,0.0000,90.1800,91.3388,-0.5215,90.00,84.92,-0.1800,75.5433,0.250211,-0.001600,0.251811,-0.000000,0.000000,1381
11.8725,2329,enc,90.1800,0.0000,90.1800,91.3388,-0.5215,90.00,84.92,-0.1800,75.5424,0.250208,-0.001600,0.251808,-0.000000,0.000000,1381
11.8776,2330,enc,90.1800,0.0000,90.1800,91.3388,-0.5215,90.00,84.92,-0.1800,75.5415,0.250205,-0.001600,0.251805,-0.000000,0.000000,1381
11.8827,2331,enc,90.1800,0.0000,90.1800,91.3345,-0.5298,90.00,84.92,-0.1800,75.5406,0.250202,-0.001600,0.251802,-0.000000,0.000000,1381
11.8884,2332,enc,90.1800,0.0000,90.1800,91.3345,-0.5298,90.00,84.92,-0.1800,75.5397,0.250199,-0.001600,0.251799,-0.000000,0.000000,1381
11.8935,2333,enc,90.1800,0.0000,90.1800,91.3345,-0.5298,90.00,84.92,-0.1800,75.5388,0.250196,-0.001600,0.251796,-0.000000,0.000000,1381
11.8985,2334,enc,90.1800,0.0000,90.1800,91.3345,-0.5298,90.00,84.92,-0.1800,75.5379,0.250193,-0.001600,0.251793,-0.000000,0.000000,1381
11.9036,2335,enc,90.1800,0.0000,90.1800,91.3345,-0.5298,90.00,84.92,-0.1800,75.5370,0.250190,-0.001600,0.251790,-0.000000,0.000000,1381
11.9087,2336,enc,90.1800,0.0000,90.1800,91.3345,-0.5298,90.00,84.92,-0.1800,75.5361,0.250187,-0.001600,0.251787,-0.000000,0.000000,1381
11.9138,2337,enc,90.1800,0.0000,90.1800,91.3345,-0.5298,90.00,84.92,-0.1800,75.5352,0.250184,-0.001600,0.251784,-0.000000,0.000000,1381
11.9189,2338,enc,90.1800,0.0000,90.1800,91.3345,-0.5298,90.00,84.92,-0.1800,75.5343,0.250181,-0.001600,0.251781,-0.000000,0.000000,1381
11.9240,2339,enc,90.1800,0.0000,90.1800,91.3345,-0.5298,90.00,84.92,-0.1800,75.5334,0.250178,-0.001600,0.251778,-0.000000,0.000000,1381
11.9291,2340,enc,90.1800,0.0000,90.1800,91.3345,-0.5299,90.00,84.92,-0.1800,75.5325,0.250175,-0.001600,0.251775,-0.000000,0.000000,1381
11.9344,2341,enc,90.1800,0.0000,90.1800,91.3199,-0.5299,90.00,84.92,-0.1800,75.5316,0.250172,-0.001600,0.251772,-0.000000,0.000000,1381
11.9395,2342,enc,90.1800,0.0000,90.1800,91.3199,-0.5299,90.00,84.92,-0.1800,75.5307,0.250169,-0.001600,0.251769,-0.000000,0.000000,1381
11.9446,2343,enc,90.1800,0.0000,90.1800,91.3199,-0.5299,90.00,84.92,-0.1800,75.5298,0.250166,-0.001600,0.251766,-0.000000,0.000000,1381
11.9497,2344,enc,90.1800,0.0000,90.1800,91.3199,-0.5299,90.00,84.92,-0.1800,75.5289,0.250163,-0.001600,0.251763,-0.000000,0.000000,1381
11.9548,2345,enc,90.1800,0.0000,90.1800,91.3199,-0.5299,90.00,84.92,-0.1800,75.5280,0.250160,-0.001600,0.251760,-0.000000,0.000000,1381
11.9599,2346,enc,90.1800,0.0000,90.1800,91.3199,-0.5299,90.00,84.92,-0.1800,75.5271,0.250157,-0.001600,0.251757,-0.000000,0.000000,1381
11.9650,2347,enc,90.1800,0.0000,90.1800,91.3199,-0.5299,90.00,84.92,-0.1800,75.5262,0.250154,-0.001600,0.251754,-0.000000,0.000000,1381
11.9700,2348,enc,90.1800,0.0000,90.1800,91.3199,-0.5299,90.00,84.92,-0.1800,75.5253,0.250151,-0.001600,0.251751,-0.000000,0.000000,1381
11.9751,2349,enc,90.1800,0.0000,90.1800,91.3199,-0.5299,90.00,84.92,-0.1800,75.5244,0.250148,-0.001600,0.251748,-0.000000,0.000000,1381
11.9802,2350,enc,90.1800,0.0000,90.1800,91.3199,-0.5299,90.00,84.92,-0.1800,75.5235,0.250145,-0.001600,0.251745,-0.000000,0.000000,1381
11.9853,2351,enc,90.1800,0.0000,90.1800,91.3452,-0.531,90.00,84.92,-0.1800,75.5226,0.250142,-0.001600,0.251742,-0.000000,0.000000,1381
11.9904,2352,enc,90.1800,0.0000,90.1800,91.3452,-0.531,90.00,84.92,-0.1800,75.5217,0.250139,-0.001600,0.251739,-0.000000,0.000000,1381
11.9955,2353,enc,90.1800,0.0000,90.1800,91.3452,-0.531,90.00,84.92,-0.1800,75.5208,0.250136,-0.001600,0.251736,-0.000000,0.000000,1381
12.0005,2354,enc,90.1800,0.0000,90.1800,91.3452,-0.531,90.00,84.92,-0.1800,75.5199,0.250133,-0.001600,0.251733,-0.000000,0.000000,1381
12.0056,2355,enc,90.1800,0.0000,90.1800,91.3452,-0.531,90.00,84.92,-0.1800,75.5190,0.250130,-0.001600,0.251730,-0.000000,0.000000,1381
12.0107,2356,enc,90.1800,0.0000,90.1800,91.3452,-0.531,90.00,84.92,-0.1800,75.5181,0.250127,-0.001600,0.251727,-0.000000,0.000000,1381
12.0160,2357,enc,90.1800,0.0000,90.1800,91.3452,-0.531,90.00,84.92,-0.1800,75.5172,0.250124,-0.001600,0.251724,-0.000000,0.000000,1381
12.0211,2358,enc,90.1800,0.0000,90.1800,91.3452,-0.531,90.00,84.92,-0.1800,75.5163,0.250121,-0.001600,0.251721,-0.000000,0.000000,1381
12.0262,2359,enc,90.1800,0.0000,90.1800,91.3452,-0.531,90.00,84.92,-0.1800,75.5154,0.250118,-0.001600,0.251718,-0.000000,0.000000,1381
12.0313,2360,enc,90.1800,0.0000,90.1800,91.3322,-0.5309,90.00,84.92,-0.1800,75.5145,0.250115,-0.001600,0.251715,-0.000000,0.000000,1381
12.0364,2361,enc,90.1800,0.0000,90.1800,91.3322,-0.5309,90.00,84.92,-0.1800,75.5136,0.250112,-0.001600,0.251712,-0.000000,0.000000,1381
12.0415,2362,enc,90.1800,0.0000,90.1800,91.3322,-0.5309,90.00,84.92,-0.1800,75.5127,0.250109,-0.001600,0.251709,-0.000000,0.000000,1381
12.0465,2363,enc,90.1800,0.0000,90.1800,91.3322,-0.5309,90.00,84.92,-0.1800,75.5118,0.250106,-0.001600,0.251706,-0.000000,0.000000,1381
12.0516,2364,enc,90.1800,0.0000,90.1800,91.3322,-0.5309,90.00,84.92,-0.1800,75.5109,0.250103,-0.001600,0.251703,-0.000000,0.000000,1381
12.0567,2365,enc,90.1800,0.0000,90.1800,91.3322,-0.5309,90.00,84.92,-0.1800,75.5100,0.250100,-0.001600,0.251700,-0.000000,0.000000,1381
12.0618,2366,enc,90.1800,0.0000,90.1800,91.3322,-0.5309,90.00,84.92,-0.1800,75.5091,0.250097,-0.001600,0.251697,-0.000000,0.000000,1381
12.0669,2367,enc,90.1800,0.0000,90.1800,91.3322,-0.5309,90.00,84.92,-0.1800,75.5082,0.250094,-0.001600,0.251694,-0.000000,0.000000,1381
12.0719,2368,enc,90.1800,0.0000,90.1800,91.3322,-0.5309,90.00,84.92,-0.1800,75.5073,0.250091,-0.001600,0.251691,-0.000000,0.000000,1381
12.0770,2369,enc,90.1800,0.0000,90.1800,91.3322,-0.5309,90.00,84.92,-0.1800,75.5064,0.250088,-0.001600,0.251688,-0.000000,0.000000,1381
12.0821,2370,enc,90.1800,0.0000,90.1800,91.3266,-0.5205,90.00,84.92,-0.1800,75.5055,0.250085,-0.001600,0.251685,-0.000000,0.000000,1381
12.0873,2371,enc,90.1800,0.0000,90.1800,91.3266,-0.5205,90.00,84.92,-0.1800,75.5046,0.250082,-0.001600,0.251682,-0.000000,0.000000,1381
12.0924,2372,enc,90.1800,0.0000,90.1800,91.3266,-0.5205,90.00,84.92,-0.1800,75.5037,0.250079,-0.001600,0.251679,-0.000000,0.000000,1381
12.0975,2373,enc,90.1800,0.0000,90.1800,91.3266,-0.5205,90.00,84.92,-0.1800,75.5028,0.250076,-0.001600,0.251676,-0.000000,0.000000,1381
12.1026,2374,enc,90.1800,0.0000,90.1800,91.3266,-0.5205,90.00,84.92,-0.1800,75.5019,0.250073,-0.001600,0.251673,-0.000000,0.000000,1381
12.1077,2375,enc,90.1800,0.0000,90.1800,91.3266,-0.5205,90.00,84.92,-0.1800,75.5010,0.250070,-0.001600,0.251670,-0.000000,0.000000,1381
12.1128,2376,enc,90.1800,0.0000,90.1800,91.3266,-0.5205,90.00,84.92,-0.1800,75.5001,0.250067,-0.001600,0.251667,-0.000000,0.000000,1381
12.1179,2377,enc,90.1800,0.0000,90.1800,91.3266,-0.5205,90.00,84.92,-0.1800,75.4992,0.250064,-0.001600,0.251664,-0.000000,0.000000,1381
12.1230,2378,enc,90.1800,0.0000,90.1800,91.3266,-0.5205,90.00,84.92,-0.1800,75.4983,0.250061,-0.001600,0.251661,-0.000000,0.000000,1381
12.1281,2379,enc,90.1800,0.0000,90.1800,91.3266,-0.5205,90.00,84.92,-0.1800,75.4974,0.250058,-0.001600,0.251658,-0.000000,0.000000,1381
12.1331,2380,enc,90.1800,0.0000,90.1800,91.345,-0.522,90.00,84.92,-0.1800,75.4965,0.250055,-0.001600,0.251655,-0.000000,0.000000,1381
12.1387,2381,enc,90.1800,0.0000,90.1800,91.345,-0.522,90.00,84.92,-0.1800,75.4956,0.250052,-0.001600,0.251652,-0.000000,0.000000,1381
12.1438,2382,enc,90.1800,0.0000,90.1800,91.345,-0.522,90.00,84.92,-0.1800,75.4947,0.250049,-0.001600,0.251649,-0.000000,0.000000,1381
12.1489,2383,enc,90.1800,0.0000,90.1800,91.345,-0.522,90.00,84.92,-0.1800,75.4938,0.250046,-0.001600,0.251646,-0.000000,0.000000,1381
12.1539,2384,enc,90.1800,0.0000,90.1800,91.345,-0.522,90.00,84.92,-0.1800,75.4929,0.250043,-0.001600,0.251643,-0.000000,0.000000,1381
12.1590,2385,enc,90.1800,0.0000,90.1800,91.345,-0.522,90.00,84.92,-0.1800,75.4920,0.250040,-0.001600,0.251640,-0.000000,0.000000,1381
12.1641,2386,enc,90.1800,0.0000,90.1800,91.345,-0.522,90.00,84.92,-0.1800,75.4911,0.250037,-0.001600,0.251637,-0.000000,0.000000,1381
12.1692,2387,enc,90.1800,0.0000,90.1800,91.345,-0.522,90.00,84.92,-0.1800,75.4902,0.250034,-0.001600,0.251634,-0.000000,0.000000,1381
12.1743,2388,enc,90.1800,0.0000,90.1800,91.345,-0.522,90.00,84.92,-0.1800,75.4893,0.250031,-0.001600,0.251631,-0.000000,0.000000,1381
12.1794,2389,enc,90.1800,0.0000,90.1800,91.345,-0.522,90.00,84.92,-0.1800,75.4884,0.250028,-0.001600,0.251628,-0.000000,0.000000,1381
12.1845,2390,enc,90.1800,0.0000,90.1800,91.3347,-0.5225,90.00,84.92,-0.1800,75.4875,0.250025,-0.001600,0.251625,-0.000000,0.000000,1381
12.1896,2391,enc,90.1800,0.0000,90.1800,91.3347,-0.5225,90.00,84.92,-0.1800,75.4866,0.250022,-0.001600,0.251622,-0.000000,0.000000,1381
12.1947,2392,enc,90.1800,0.0000,90.1800,91.3347,-0.5225,90.00,84.92,-0.1800,75.4857,0.250019,-0.001600,0.251619,-0.000000,0.000000,1381
12.1997,2393,enc,90.1800,0.0000,90.1800,91.3347,-0.5225,90.00,84.92,-0.1800,75.4848,0.250016,-0.001600,0.251616,-0.000000,0.000000,1381
12.2048,2394,enc,90.1800,0.0000,90.1800,91.3347,-0.5225,90.00,84.92,-0.1800,75.4839,0.250013,-0.001600,0.251613,-0.000000,0.000000,1381
12.2099,2395,enc,90.1800,0.0000,90.1800,91.3347,-0.5225,90.00,84.92,-0.1800,75.4830,0.250010,-0.001600,0.251610,-0.000000,0.000000,1381
12.2150,2396,enc,90.1800,0.0000,90.1800,91.3347,-0.5225,90.00,84.92,-0.1800,75.4821,0.250007,-0.001600,0.251607,-0.000000,0.000000,1381
12.2201,2397,enc,90.1800,0.0000,90.1800,91.3347,-0.5225,90.00,84.92,-0.1800,75.4812,0.250004,-0.001600,0.251604,-0.000000,0.000000,1381
12.2252,2398,enc,90.1800,0.0000,90.1800,91.3347,-0.5225,90.00,84.92,-0.1800,75.4803,0.250001,-0.001600,0.251601,-0.000000,0.000000,1381
12.2303,2399,enc,90.1800,0.0000,90.1800,91.3347,-0.5225,90.00,84.92,-0.1800,75.4794,0.249998,-0.001600,0.251598,-0.000000,0.000000,1381
12.2354,2400,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.4785,0.249995,-0.001600,0.251595,-0.000000,0.000000,1381
12.2405,2401,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.4776,0.249992,-0.001600,0.251592,-0.000000,0.000000,1381
12.2456,2402,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.4767,0.249989,-0.001600,0.251589,-0.000000,0.000000,1381
12.2507,2403,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.4758,0.249986,-0.001600,0.251586,-0.000000,0.000000,1381
12.2559,2404,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.4749,0.249983,-0.001600,0.251583,-0.000000,0.000000,1381
12.2610,2405,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.4740,0.249980,-0.001600,0.251580,-0.000000,0.000000,1381
12.2661,2406,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.4731,0.249977,-0.001600,0.251577,-0.000000,0.000000,1381
12.2712,2407,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.4722,0.249974,-0.001600,0.251574,-0.000000,0.000000,1381
12.2763,2408,enc,90.1800,0.0000,90.1800,91.3197,-0.5209,90.00,84.92,-0.1800,75.4713,0.249971,-0.001600,0.251571,-0.000000,0.000000,1381
12.2814,2409,enc,90.1800,0.0000,90.1800,91.3415,-0.5221,90.00,84.92,-0.1800,75.4704,0.249968,-0.001600,0.251568,-0.000000,0.000000,1381
12.2865,2410,enc,90.1800,0.0000,90.1800,91.3415,-0.5221,90.00,84.92,-0.1800,75.4695,0.249965,-0.001600,0.251565,-0.000000,0.000000,1381
12.2916,2411,enc,90.1800,0.0000,90.1800,91.3415,-0.5221,90.00,84.92,-0.1800,75.4686,0.249962,-0.001600,0.251562,-0.000000,0.000000,1381
12.2967,2412,enc,90.1800,0.0000,90.1800,91.3415,-0.5221,90.00,84.92,-0.1800,75.4677,0.249959,-0.001600,0.251559,-0.000000,0.000000,1381
12.3017,2413,enc,90.1800,0.0000,90.1800,91.3415,-0.5221,90.00,84.92,-0.1800,75.4668,0.249956,-0.001600,0.251556,-0.000000,0.000000,1381
12.3068,2414,enc,90.1800,0.0000,90.1800,91.3415,-0.5221,90.00,84.92,-0.1800,75.4659,0.249953,-0.001600,0.251553,-0.000000,0.000000,1381
12.3119,2415,enc,90.1800,0.0000,90.1800,91.3415,-0.5221,90.00,84.92,-0.1800,75.4650,0.249950,-0.001600,0.251550,-0.000000,0.000000,1381
12.3170,2416,enc,90.1800,0.0000,90.1800,91.3415,-0.5221,90.00,84.92,-0.1800,75.4641,0.249947,-0.001600,0.251547,-0.000000,0.000000,1381
12.3221,2417,enc,90.1800,0.0000,90.1800,91.3415,-0.5221,90.00,84.92,-0.1800,75.4632,0.249944,-0.001600,0.251544,-0.000000,0.000000,1381
12.3271,2418,enc,90.1800,0.0000,90.1800,91.3415,-0.5221,90.00,84.92,-0.1800,75.4623,0.249941,-0.001600,0.251541,-0.000000,0.000000,1381
12.3322,2419,enc,90.1800,0.0000,90.1800,91.3408,-0.523,90.00,84.92,-0.1800,75.4614,0.249938,-0.001600,0.251538,-0.000000,0.000000,1381
12.3377,2420,enc,90.1800,0.0000,90.1800,91.3408,-0.523,90.00,84.92,-0.1800,75.4605,0.249935,-0.001600,0.251535,-0.000000,0.000000,1381
12.3428,2421,enc,90.1800,0.0000,90.1800,91.3408,-0.523,90.00,84.92,-0.1800,75.4596,0.249932,-0.001600,0.251532,-0.000000,0.000000,1381
12.3479,2422,enc,90.1800,0.0000,90.1800,91.3408,-0.523,90.00,84.92,-0.1800,75.4587,0.249929,-0.001600,0.251529,-0.000000,0.000000,1381
12.3530,2423,enc,90.1800,0.0000,90.1800,91.3408,-0.523,90.00,84.92,-0.1800,75.4578,0.249926,-0.001600,0.251526,-0.000000,0.000000,1381
12.3581,2424,enc,90.1800,0.0000,90.1800,91.3408,-0.523,90.00,84.92,-0.1800,75.4569,0.249923,-0.001600,0.251523,-0.000000,0.000000,1381
12.3631,2425,enc,90.1800,0.0000,90.1800,91.3408,-0.523,90.00,84.92,-0.1800,75.4560,0.249920,-0.001600,0.251520,-0.000000,0.000000,1381
12.3682,2426,enc,90.1800,0.0000,90.1800,91.3408,-0.523,90.00,84.92,-0.1800,75.4551,0.249917,-0.001600,0.251517,-0.000000,0.000000,1381
12.3733,2427,enc,90.1800,0.0000,90.1800,91.3408,-0.523,90.00,84.92,-0.1800,75.4542,0.249914,-0.001600,0.251514,-0.000000,0.000000,1381
12.3784,2428,enc,90.1800,0.0000,90.1800,91.3408,-0.523,90.00,84.92,-0.1800,75.4533,0.249911,-0.001600,0.251511,-0.000000,0.000000,1381
12.3835,2429,enc,90.1800,0.0000,90.1800,91.326,-0.5304,90.00,84.92,-0.1800,75.4524,0.249908,-0.001600,0.251508,-0.000000,0.000000,1381
12.3886,2430,enc,90.1800,0.0000,90.1800,91.326,-0.5304,90.00,84.92,-0.1800,75.4515,0.249905,-0.001600,0.251505,-0.000000,0.000000,1381
12.3936,2431,enc,90.1800,0.0000,90.1800,91.326,-0.5304,90.00,84.92,-0.1800,75.4506,0.249902,-0.001600,0.251502,-0.000000,0.000000,1381
12.3987,2432,enc,90.1800,0.0000,90.1800,91.326,-0.5304,90.00,84.92,-0.1800,75.4497,0.249899,-0.001600,0.251499,-0.000000,0.000000,1381
12.4038,2433,enc,90.1800,0.0000,90.1800,91.326,-0.5304,90.00,84.92,-0.1800,75.4488,0.249896,-0.001600,0.251496,-0.000000,0.000000,1381
12.4089,2434,enc,90.1800,0.0000,90.1800,91.326,-0.5304,90.00,84.92,-0.1800,75.4479,0.249893,-0.001600,0.251493,-0.000000,0.000000,1381
12.4140,2435,enc,90.1800,0.0000,90.1800,91.326,-0.5304,90.00,84.92,-0.1800,75.4470,0.249890,-0.001600,0.251490,-0.000000,0.000000,1381
12.4190,2436,enc,90.1800,0.0000,90.1800,91.326,-0.5304,90.00,84.92,-0.1800,75.4461,0.249887,-0.001600,0.251487,-0.000000,0.000000,1381
12.4241,2437,enc,90.1800,0.0000,90.1800,91.326,-0.5304,90.00,84.92,-0.1800,75.4452,0.249884,-0.001600,0.251484,-0.000000,0.000000,1381
12.4292,2438,enc,90.1800,0.0000,90.1800,91.326,-0.5304,90.00,84.92,-0.1800,75.4443,0.249881,-0.001600,0.251481,-0.000000,0.000000,1381
12.4343,2439,enc,90.1800,0.0000,90.1800,91.3479,-0.5317,90.00,84.92,-0.1800,75.4434,0.249878,-0.001600,0.251478,-0.000000,0.000000,1381
12.4394,2440,enc,90.1800,0.0000,90.1800,91.3479,-0.5317,90.00,84.92,-0.1800,75.4425,0.249875,-0.001600,0.251475,-0.000000,0.000000,1381
12.4445,2441,enc,90.1800,0.0000,90.1800,91.3479,-0.5317,90.00,84.92,-0.1800,75.4416,0.249872,-0.001600,0.251472,-0.000000,0.000000,1381
12.4496,2442,enc,90.1800,0.0000,90.1800,91.3479,-0.5317,90.00,84.92,-0.1800,75.4407,0.249869,-0.001600,0.251469,-0.000000,0.000000,1381
12.4547,2443,enc,90.1800,0.0000,90.1800,91.3479,-0.5317,90.00,84.92,-0.1800,75.4398,0.249866,-0.001600,0.251466,-0.000000,0.000000,1381
12.4598,2444,enc,90.1800,0.0000,90.1800,91.3479,-0.5317,90.00,84.92,-0.1800,75.4389,0.249863,-0.001600,0.251463,-0.000000,0.000000,1381
12.4649,2445,enc,90.1800,0.0000,90.1800,91.3479,-0.5317,90.00,84.92,-0.1800,75.4380,0.249860,-0.001600,0.251460,-0.000000,0.000000,1381
12.4700,2446,enc,90.1800,0.0000,90.1800,91.3479,-0.5317,90.00,84.92,-0.1800,75.4371,0.249857,-0.001600,0.251457,-0.000000,0.000000,1381
12.4751,2447,enc,90.1800,0.0000,90.1800,91.3479,-0.5317,90.00,84.92,-0.1800,75.4362,0.249854,-0.001600,0.251454,-0.000000,0.000000,1381
12.4802,2448,enc,90.1800,0.0000,90.1800,91.3479,-0.5317,90.00,84.92,-0.1800,75.4353,0.249851,-0.001600,0.251451,-0.000000,0.000000,1381
12.4853,2449,enc,90.1800,0.0000,90.1800,91.325,-0.5295,90.00,84.92,-0.1800,75.4344,0.249848,-0.001600,0.251448,-0.000000,0.000000,1381
12.4903,2450,enc,90.1800,0.0000,90.1800,91.325,-0.5295,90.00,84.92,-0.1800,75.4335,0.249845,-0.001600,0.251445,-0.000000,0.000000,1381
12.4954,2451,enc,90.1800,0.0000,90.1800,91.325,-0.5295,90.00,84.92,-0.1800,75.4326,0.249842,-0.001600,0.251442,-0.000000,0.000000,1381
12.5005,2452,enc,90.1800,0.0000,90.1800,91.325,-0.5295,90.00,84.92,-0.1800,75.4317,0.249839,-0.001600,0.251439,-0.000000,0.000000,1381
12.5056,2453,enc,90.1800,0.0000,90.1800,91.325,-0.5295,90.00,84.92,-0.1800,75.4308,0.249836,-0.001600,0.251436,-0.000000,0.000000,1381
12.5107,2454,enc,90.1800,0.0000,90.1800,91.325,-0.5295,90.00,84.92,-0.1800,75.4299,0.249833,-0.001600,0.251433,-0.000000,0.000000,1381
12.5157,2455,enc,90.1800,0.0000,90.1800,91.325,-0.5295,90.00,84.92,-0.1800,75.4290,0.249830,-0.001600,0.251430,-0.000000,0.000000,1381
12.5209,2456,enc,90.1800,0.0000,90.1800,91.325,-0.5295,90.00,84.92,-0.1800,75.4281,0.249827,-0.001600,0.251427,-0.000000,0.000000,1381
12.5260,2457,enc,90.1800,0.0000,90.1800,91.325,-0.5295,90.00,84.92,-0.1800,75.4272,0.249824,-0.001600,0.251424,-0.000000,0.000000,1381
12.5310,2458,enc,90.1800,0.0000,90.1800,91.3196,-0.5281,90.00,84.92,-0.1800,75.4263,0.249821,-0.001600,0.251421,-0.000000,0.000000,1381
12.5361,2459,enc,90.1800,0.0000,90.1800,91.3196,-0.5281,90.00,84.92,-0.1800,75.4254,0.249818,-0.001600,0.251418,-0.000000,0.000000,1381
12.5414,2460,enc,90.1800,0.0000,90.1800,91.3196,-0.5281,90.00,84.92,-0.1800,75.4245,0.249815,-0.001600,0.251415,-0.000000,0.000000,1381
12.5465,2461,enc,90.1800,0.0000,90.1800,91.3196,-0.5281,90.00,84.92,-0.1800,75.4236,0.249812,-0.001600,0.251412,-0.000000,0.000000,1381
