t_s,phase,step_idx,pwm_target,pwm_actual,psi_imu_deg,psi_enc_deg,psi_dot_dps,pitch_raw_deg,rest_angle_deg
6.7371,step,0,1350,1350,22.8351,22.8600,0.7833,-12.586,79.75
6.7573,step,0,1350,1350,22.8351,22.8600,-1.0072,-12.586,79.75
6.7761,step,0,1350,1350,22.8351,22.8600,-1.0072,-12.586,79.75
6.7990,step,0,1350,1350,22.8493,22.8600,-1.4548,-12.6002,79.75
6.8163,step,0,1350,1350,22.8493,22.8600,-1.4548,-12.6002,79.75
6.8382,step,0,1350,1350,22.8565,22.8600,-1.4548,-12.6073,79.75
6.8575,step,0,1350,1350,22.8565,22.8600,-1.1191,-12.6073,79.75
6.8765,step,0,1350,1350,22.8565,22.8600,-1.1191,-12.6073,79.75
6.8994,step,0,1350,1350,22.8707,22.8600,0.3357,-12.6215,79.75
6.9166,step,0,1350,1350,22.8707,22.8600,0.3357,-12.6215,79.75
6.9378,step,0,1350,1350,22.8707,22.8600,0.3357,-12.6215,79.75
6.9578,step,0,1350,1350,22.8707,22.8600,0.7833,-12.6215,79.75
6.9763,step,0,1350,1350,22.8707,22.8600,0.7833,-12.6215,79.75
6.9989,step,0,1350,1350,22.8770,22.8600,1.1191,-12.6279,79.75
7.0164,step,0,1350,1350,22.8770,22.8600,1.1191,-12.6279,79.75
7.0381,step,0,1350,1350,22.8841,22.8600,1.1191,-12.635,79.75
7.0581,step,0,1350,1350,22.8841,22.8600,1.1191,-12.635,79.75
7.0766,step,0,1350,1350,22.8841,22.8600,1.1191,-12.635,79.75
7.0990,step,0,1350,1350,22.8770,22.8600,-0.0000,-12.6279,79.75
7.1166,step,0,1350,1350,22.8770,22.8600,-0.0000,-12.6279,79.75
7.1381,step,0,1350,1350,22.8778,22.8600,-0.0000,-12.6287,79.75
7.1581,step,0,1350,1350,22.8778,22.8600,-1.0072,-12.6287,79.75
7.1767,step,0,1350,1350,22.8778,22.8600,-1.0072,-12.6287,79.75
7.1996,step,0,1350,1350,22.8842,22.8600,-1.2310,-12.635,79.75
7.2169,step,0,1350,1350,22.8842,22.8600,-1.2310,-12.635,79.75
7.2387,step,0,1350,1350,22.8913,22.8600,-1.2310,-12.6421,79.75
7.2583,step,0,1350,1350,22.8913,22.8600,-0.7833,-12.6421,79.75
7.2771,step,0,1350,1350,22.8913,22.8600,-0.7833,-12.6421,79.75
7.2998,step,0,1350,1350,22.8913,22.8600,-0.3357,-12.6421,79.75
7.3173,step,0,1350,1350,22.8913,22.8600,-0.3357,-12.6421,79.75
7.3388,step,0,1350,1350,22.8984,22.8600,-0.3357,-12.6493,79.75
7.3587,step,0,1350,1350,22.8984,22.8600,-0.1119,-12.6493,79.75
7.3776,step,0,1350,1350,22.8984,22.8600,-0.1119,-12.6493,79.75
7.3998,step,0,1350,1350,22.9127,22.8600,-0.1119,-12.6635,79.75
7.4177,step,0,1350,1350,22.9127,22.8600,-0.1119,-12.6635,79.75
7.4399,step,0,1350,1350,22.8984,22.8600,1.1191,-12.6493,79.75
7.4579,step,0,1350,1350,22.8984,22.8600,1.1191,-12.6493,79.75
7.4780,step,0,1350,1350,22.8984,22.8600,1.1191,-12.6493,79.75
7.5008,step,0,1350,1350,22.8842,22.8600,1.5667,-12.6351,79.75
7.5182,step,0,1350,1350,22.8842,22.8600,1.5667,-12.6351,79.75
7.5426,step,0,1350,1350,22.8842,22.8600,-0.0000,-12.6351,79.75
7.5584,step,0,1350,1350,22.8842,22.8600,-0.0000,-12.6351,79.75
7.5784,step,0,1350,1350,22.8842,22.8600,-0.0000,-12.6351,79.75
7.6047,step,0,1350,1350,22.8842,22.8600,-0.7833,-12.6351,79.75
7.6186,step,0,1350,1350,22.8842,22.8600,-0.7833,-12.6351,79.75
7.6430,step,0,1350,1350,22.8842,22.8600,-1.1191,-12.6351,79.75
7.6588,step,0,1350,1350,22.8842,22.8600,-1.1191,-12.6351,79.75
7.6800,step,0,1350,1350,22.8842,22.8600,-1.1191,-12.6351,79.75
7.7021,step,0,1350,1350,22.8842,22.8600,-0.8952,-12.6351,79.75
7.7191,step,0,1350,1350,22.8842,22.8600,-0.8952,-12.6351,79.75
7.7457,step,0,1350,1350,22.8984,22.8600,-0.1119,-12.6493,79.75
7.7606,step,0,1350,1350,22.8984,22.8600,-0.1119,-12.6493,79.75
7.7818,step,0,1350,1350,22.9127,22.8600,-0.1119,-12.6635,79.75
7.8026,step,0,1350,1350,22.9127,22.8600,0.6714,-12.6635,79.75
7.8215,step,0,1350,1350,22.9127,22.8600,0.6714,-12.6635,79.75
7.8459,step,0,1350,1350,22.9055,22.8600,1.6786,-12.6564,79.75
7.8616,step,0,1350,1350,22.9055,22.8600,1.6786,-12.6564,79.75
7.8830,step,0,1350,1350,22.9055,22.8600,1.6786,-12.6564,79.75
7.9041,step,0,1350,1350,22.9055,22.8600,1.1191,-12.6564,79.75
7.9216,step,0,1350,1350,22.9055,22.8600,1.1191,-12.6564,79.75
7.9446,step,0,1350,1350,22.8984,22.8600,0.1119,-12.6493,79.75
7.9618,step,0,1350,1350,22.8984,22.8600,0.1119,-12.6493,79.75
7.9846,step,0,1350,1350,22.8913,22.8600,0.1119,-12.6421,79.75
8.0045,step,0,1350,1350,22.8913,22.8600,0.1119,-12.6421,79.75
8.0215,step,0,1350,1350,22.8913,22.8600,0.1119,-12.6421,79.75
8.0447,step,0,1350,1350,22.8984,22.8600,-0.7833,-12.6492,79.75
8.0622,step,0,1350,1350,22.8984,22.8600,-0.7833,-12.6492,79.75
8.0858,step,0,1350,1350,22.9055,22.8600,-0.7833,-12.6564,79.75
8.1049,step,0,1350,1350,22.9055,22.8600,-1.6786,-12.6564,79.75
8.1225,step,0,1350,1350,22.9055,22.8600,-1.6786,-12.6564,79.75
8.1455,step,0,1350,1350,22.9198,22.8600,-1.0072,-12.6706,79.75
8.1627,step,0,1350,1350,22.9198,22.8600,-1.0072,-12.6706,79.75
8.1846,step,0,1350,1350,22.9127,22.8600,-1.0072,-12.6635,79.75
8.2053,step,0,1350,1350,22.9127,22.8600,1.1191,-12.6635,79.75
8.2229,step,0,1350,1350,22.9127,22.8600,1.1191,-12.6635,79.75
8.2452,step,0,1350,1350,22.9269,22.8600,1.7905,-12.6777,79.75
8.2631,step,0,1350,1350,22.9269,22.8600,1.7905,-12.6777,79.75
8.2858,step,0,1350,1350,22.9411,22.8600,1.7905,-12.692,79.75
8.3057,step,0,1350,1350,22.9411,22.8600,0.6714,-12.692,79.75
8.3233,step,0,1350,1350,22.9411,22.8600,0.6714,-12.692,79.75
8.3452,step,0,1350,1350,22.9411,22.8600,0.7833,-12.692,79.75
8.3635,step,0,1350,1350,22.9411,22.8600,0.7833,-12.692,79.75
8.3856,step,0,1350,1350,22.9340,22.8600,0.7833,-12.6848,79.75
8.4048,step,0,1350,1350,22.9340,22.8600,0.5595,-12.6848,79.75
8.4237,step,0,1350,1350,22.9340,22.8600,0.5595,-12.6848,79.75
8.4462,step,0,1350,1350,22.9411,22.8600,-0.6714,-12.692,79.75
8.4639,step,0,1350,1350,22.9411,22.8600,-0.6714,-12.692,79.75
8.4860,step,0,1350,1350,22.9411,22.8600,-0.6714,-12.692,79.75
8.5053,step,0,1350,1350,22.9411,22.8600,-1.6786,-12.692,79.75
8.5242,step,0,1350,1350,22.9411,22.8600,-1.6786,-12.692,79.75
8.5459,step,0,1350,1350,22.9340,22.8600,-1.0072,-12.6849,79.75
8.5644,step,0,1350,1350,22.9340,22.8600,-1.0072,-12.6849,79.75
8.5857,step,0,1350,1350,22.9474,22.8600,-1.0072,-12.6983,79.75
8.6057,step,0,1350,1350,22.9474,22.8600,-0.7833,-12.6983,79.75
8.6246,step,0,1350,1350,22.9474,22.8600,-0.7833,-12.6983,79.75
8.6468,step,0,1350,1350,22.9474,22.8600,-0.8952,-12.6983,79.75
8.6648,step,0,1350,1350,22.9474,22.8600,-0.8952,-12.6983,79.75
8.6854,step,0,1350,1350,22.9340,22.8600,-0.8952,-12.6849,79.75
8.7054,step,0,1350,1350,22.9340,22.8600,-0.3357,-12.6849,79.75
8.7244,step,0,1350,1350,22.9340,22.8600,-0.3357,-12.6849,79.75
8.7469,step,0,1350,1350,22.9340,22.8600,0.5595,-12.6849,79.75
8.7652,step,0,1350,1350,22.9340,22.8600,0.5595,-12.6849,79.75
8.7867,step,0,1350,1350,22.9198,22.8600,0.5595,-12.6706,79.75
8.8059,step,0,1350,1350,22.9198,22.8600,1.4548,-12.6706,79.75
8.8255,step,0,1350,1350,22.9198,22.8600,1.4548,-12.6706,79.75
8.8477,step,0,1350,1350,22.9198,22.8600,0.6714,-12.6706,79.75
8.8650,step,0,1350,1350,22.9198,22.8600,0.6714,-12.6706,79.75
8.8859,step,0,1350,1350,22.9127,22.8600,0.6714,-12.6635,79.75
8.9062,step,0,1350,1350,22.9127,22.8600,0.6714,-12.6635,79.75
8.9253,step,0,1350,1350,22.9127,22.8600,0.6714,-12.6635,79.75
8.9482,step,0,1350,1350,22.9127,22.8600,1.7905,-12.6635,79.75
8.9654,step,0,1350,1350,22.9127,22.8600,1.7905,-12.6635,79.75
8.9873,step,0,1350,1350,22.9127,22.8600,1.7905,-12.6635,79.75
9.0685,repos,1,1500,1500,22.9055,22.8600,1.2310,-12.6564,79.75
9.0871,repos,1,1500,1500,22.9126,22.8600,1.2310,-12.6635,79.75
9.1071,repos,1,1500,1500,22.9126,22.6800,-0.3357,-12.6635,79.75
9.1258,repos,1,1500,1500,22.9126,22.6800,-0.3357,-12.6635,79.75
9.1480,repos,1,1500,1500,22.8208,22.5000,-5.7072,-12.5716,79.75
9.1659,repos,1,1500,1500,22.8208,22.3200,-5.7072,-12.5716,79.75
9.1876,repos,1,1500,1500,22.4695,22.1400,-5.7072,-12.2204,79.75
9.2076,repos,1,1500,1500,22.4695,21.9600,-10.6311,-12.2204,79.75
9.2262,repos,1,1500,1500,22.4695,21.6000,-10.6311,-12.2204,79.75
9.2489,repos,1,1500,1500,21.8790,21.2400,-15.4430,-11.6299,79.75
9.2663,repos,1,1500,1500,21.8790,20.8800,-15.4430,-11.6299,79.75
9.2887,repos,1,1500,1500,21.0706,20.5200,-15.4430,-10.8215,79.75
9.3066,repos,1,1500,1500,21.0706,20.1600,-19.5835,-10.8215,79.75
9.3265,repos,1,1500,1500,21.0706,19.6200,-19.5835,-10.8215,79.75
9.3488,repos,1,1500,1500,20.0382,19.0800,-23.6121,-9.7891,79.75
9.3667,repos,1,1500,1500,20.0382,18.7200,-23.6121,-9.7891,79.75
9.3888,repos,1,1500,1500,18.8103,18.0000,-27.3050,-8.5612,79.75
9.4068,repos,1,1500,1500,18.8103,17.6400,-27.3050,-8.5612,79.75
9.4270,repos,1,1500,1500,18.8103,16.9200,-27.3050,-8.5612,79.75
9.4506,repos,1,1500,1500,17.4225,16.3800,-29.9908,-7.1733,79.75
9.4671,repos,1,1500,1500,17.4225,15.6600,-29.9908,-7.1733,79.75
9.4900,repos,1,1500,1500,15.8813,14.9400,-33.2360,-5.6321,79.75
9.5072,repos,1,1500,1500,15.8813,14.4000,-33.2360,-5.6321,79.75
9.5273,repos,1,1500,1500,15.8813,13.6800,-33.2360,-5.6321,79.75
9.5508,repos,1,1500,1500,14.1873,12.9600,-35.8099,-3.9381,79.75
9.5675,repos,1,1500,1500,14.1873,12.2400,-35.8099,-3.9381,79.75
9.5918,repos,1,1500,1500,12.3962,11.3400,-37.2646,-2.1471,79.75
9.6076,repos,1,1500,1500,12.3962,10.8000,-37.2646,-2.1471,79.75
9.6288,repos,1,1500,1500,10.5357,9.9000,-37.2646,-0.2866,79.75
9.6495,repos,1,1500,1500,10.5357,9.1800,-37.4884,-0.2866,79.75
9.6678,repos,1,1500,1500,10.5357,8.4600,-37.4884,-0.2866,79.75
9.6914,repos,1,1500,1500,8.6823,7.7400,-36.2575,1.5668,79.75
9.7087,repos,1,1500,1500,8.6823,7.0200,-36.2575,1.5668,79.75
9.7305,repos,1,1500,1500,6.9334,6.3000,-36.2575,3.3157,79.75
9.7513,repos,1,1500,1500,6.9334,5.7600,-32.4527,3.3157,79.75
9.7702,repos,1,1500,1500,6.9334,5.2200,-32.4527,3.3157,79.75
9.7939,repos,1,1500,1500,5.3868,4.5000,-27.3050,4.8624,79.75
9.8095,repos,1,1500,1500,5.3868,4.1400,-27.3050,4.8624,79.75
9.8317,repos,1,1500,1500,4.1055,3.6000,-27.3050,6.1436,79.75
9.8528,repos,1,1500,1500,4.1055,3.2400,-22.4931,6.1436,79.75
9.8703,repos,1,1500,1500,4.1055,2.8800,-22.4931,6.1436,79.75
9.8941,repos,1,1500,1500,3.0614,2.3400,-17.9049,7.1878,79.75
9.9106,repos,1,1500,1500,3.0614,2.1600,-17.9049,7.1878,79.75
9.9334,repos,1,1500,1500,2.2343,1.8000,-17.9049,8.0148,79.75
9.9540,repos,1,1500,1500,2.2343,1.6200,-13.7644,8.0148,79.75
9.9693,repos,1,1500,1500,2.2343,1.4400,-13.7644,8.0148,79.75
9.9938,repos,1,1500,1500,1.6241,1.0800,-9.4001,8.6251,79.75
10.0110,repos,1,1500,1500,1.6241,1.0800,-9.4001,8.6251,79.75
10.0316,repos,1,1500,1500,1.2316,0.9000,-9.4001,9.0175,79.75
10.0537,repos,1,1500,1500,1.2316,0.9000,-5.2596,9.0175,79.75
10.0712,repos,1,1500,1500,1.2316,0.7200,-5.2596,9.0175,79.75
10.0942,repos,1,1500,1500,1.0491,0.7200,-1.1191,9.2,79.75
10.1114,repos,1,1500,1500,1.0491,0.7200,-1.1191,9.2,79.75
10.1341,repos,1,1500,1500,1.0492,0.7200,-1.1191,9.2,79.75
10.1541,repos,1,1500,1500,1.0492,0.9000,2.2381,9.2,79.75
10.1719,repos,1,1500,1500,1.0492,0.9000,2.2381,9.2,79.75
10.1975,repos,1,1500,1500,1.2175,1.0800,4.9239,9.0317,79.75
10.2123,repos,1,1500,1500,1.2175,1.0800,4.9239,9.0317,79.75
10.2347,repos,1,1500,1500,1.5123,1.2600,4.9239,8.7369,79.75
10.2546,repos,1,1500,1500,1.5123,1.4400,7.1620,8.7369,79.75
10.2722,repos,1,1500,1500,1.5123,1.6200,7.1620,8.7369,79.75
10.2944,repos,1,1500,1500,1.8981,1.8000,8.2810,8.3511,79.75
10.3122,repos,1,1500,1500,1.8981,1.9800,8.2810,8.3511,79.75
10.3344,repos,1,1500,1500,2.3254,2.1600,8.2810,7.9237,79.75
10.3543,repos,1,1500,1500,2.3254,2.3400,8.1691,7.9237,79.75
10.3726,repos,1,1500,1500,2.3254,2.3400,8.1691,7.9237,79.75
10.3949,repos,1,1500,1500,2.7320,2.5200,7.1620,7.5172,79.75
10.4128,repos,1,1500,1500,2.7320,2.7000,7.1620,7.5172,79.75
10.4348,repos,1,1500,1500,3.0755,2.8800,7.1620,7.1737,79.75
10.4547,repos,1,1500,1500,3.0755,2.8800,5.2596,7.1737,79.75
10.4730,repos,1,1500,1500,3.0755,2.8800,5.2596,7.1737,79.75
10.4947,repos,1,1500,1500,3.3137,3.0600,2.9096,6.9354,79.75
10.5119,repos,1,1500,1500,3.3137,3.0600,2.9096,6.9354,79.75
10.5346,repos,1,1500,1500,3.4329,3.0600,2.9096,6.8163,79.75
10.5545,repos,1,1500,1500,3.4329,3.0600,0.7833,6.8163,79.75
10.5734,repos,1,1500,1500,3.4329,3.0600,0.7833,6.8163,79.75
10.5964,repos,1,1500,1500,3.4258,3.0600,-1.6786,6.8233,79.75
10.6135,repos,1,1500,1500,3.4258,2.8800,-1.6786,6.8233,79.75
10.6349,repos,1,1500,1500,3.3208,2.8800,-1.6786,6.9284,79.75
10.6551,repos,1,1500,1500,3.3208,2.8800,-3.4691,6.9284,79.75
10.6742,repos,1,1500,1500,3.3208,2.7000,-3.4691,6.9284,79.75
10.6958,repos,1,1500,1500,3.1594,2.7000,-3.4691,7.0897,79.75
10.7141,repos,1,1500,1500,3.1594,2.7000,-3.4691,7.0897,79.75
10.7348,repos,1,1500,1500,2.9985,2.5200,-3.4691,7.2506,79.75
10.7547,repos,1,1500,1500,2.9985,2.5200,-3.0215,7.2506,79.75
10.7743,repos,1,1500,1500,2.9985,2.5200,-3.0215,7.2506,79.75
10.7964,repos,1,1500,1500,2.8723,2.3400,-2.0143,7.3769,79.75
10.8138,repos,1,1500,1500,2.8723,2.3400,-2.0143,7.3769,79.75
10.8359,repos,1,1500,1500,2.8024,2.3400,-2.0143,7.4468,79.75
10.8551,repos,1,1500,1500,2.8024,2.3400,-0.5595,7.4468,79.75
10.8741,repos,1,1500,1500,2.8024,2.3400,-0.5595,7.4468,79.75
10.8971,repos,1,1500,1500,2.8024,2.3400,0.7833,7.4468,79.75
10.9142,repos,1,1500,1500,2.8024,2.5200,0.7833,7.4468,79.75
10.9364,repos,1,1500,1500,2.8652,2.5200,0.7833,7.3839,79.75
10.9557,repos,1,1500,1500,2.8652,2.5200,1.6786,7.3839,79.75
10.9745,repos,1,1500,1500,2.8652,2.5200,1.6786,7.3839,79.75
10.9966,repos,1,1500,1500,2.9633,2.5200,1.7905,7.2858,79.75
11.0139,repos,1,1500,1500,2.9633,2.7000,1.7905,7.2858,79.75
11.0357,repos,1,1500,1500,3.0473,2.7000,1.7905,7.2018,79.75
11.0559,repos,1,1500,1500,3.0473,2.7000,1.2310,7.2018,79.75
11.0743,repos,1,1500,1500,3.0473,2.7000,1.2310,7.2018,79.75
11.0970,repos,1,1500,1500,3.0895,2.7000,0.3357,7.1596,79.75
11.1144,repos,1,1500,1500,3.0895,2.7000,0.3357,7.1596,79.75
11.1360,repos,1,1500,1500,3.0825,2.7000,0.3357,7.1667,79.75
11.1559,repos,1,1500,1500,3.0825,2.7000,-0.6714,7.1667,79.75
11.1744,repos,1,1500,1500,3.0825,2.7000,-0.6714,7.1667,79.75
11.1971,repos,1,1500,1500,3.0337,2.5200,-0.8952,7.2154,79.75
11.2144,repos,1,1500,1500,3.0337,2.5200,-0.8952,7.2154,79.75
11.2359,repos,1,1500,1500,2.9633,2.5200,-0.8952,7.2858,79.75
11.2559,repos,1,1500,1500,2.9633,2.5200,-1.2310,7.2858,79.75
11.2747,repos,1,1500,1500,2.9633,2.5200,-1.2310,7.2858,79.75
11.2975,repos,1,1500,1500,2.9075,2.5200,-0.5595,7.3416,79.75
11.3148,repos,1,1500,1500,2.9075,2.5200,-0.5595,7.3416,79.75
11.3365,repos,1,1500,1500,2.8723,2.5200,-0.5595,7.3768,79.75
11.3565,repos,1,1500,1500,2.8723,2.5200,0.1119,7.3768,79.75
11.3751,repos,1,1500,1500,2.8723,2.5200,0.1119,7.3768,79.75
11.3975,repos,1,1500,1500,2.8723,2.5200,0.6714,7.3768,79.75
11.4152,repos,1,1500,1500,2.8723,2.5200,0.6714,7.3768,79.75
11.4365,repos,1,1500,1500,2.9005,2.5200,0.6714,7.3487,79.75
11.4571,repos,1,1500,1500,2.9005,2.5200,0.7833,7.3487,79.75
11.4762,repos,1,1500,1500,2.9005,2.5200,0.7833,7.3487,79.75
11.5022,repos,1,1500,1500,2.9215,2.5200,0.7833,7.3276,79.75
11.5165,repos,1,1500,1500,2.9215,2.7000,0.7833,7.3276,79.75
11.5437,repos,1,1500,1500,2.9357,2.7000,0.1119,7.3135,79.75
11.5568,repos,1,1500,1500,2.9357,2.7000,0.1119,7.3135,79.75
11.5781,repos,1,1500,1500,2.9357,2.7000,0.1119,7.3205,79.75
11.5987,repos,1,1500,1500,2.9286,2.5200,-0.3357,7.3205,79.75
11.6166,repos,1,1500,1500,2.9286,2.5200,-0.3357,7.3205,79.75
11.6402,repos,1,1500,1500,2.8934,2.5200,-0.5595,7.3557,79.75
11.6568,repos,1,1500,1500,2.8934,2.5200,-0.5595,7.3557,79.75
11.6779,repos,1,1500,1500,2.8512,2.5200,-0.5595,7.398,79.75
11.7013,repos,1,1500,1500,2.8512,2.5200,-0.5595,7.398,79.75
11.7179,repos,1,1500,1500,2.8512,2.5200,-0.5595,7.398,79.75
11.7406,repos,1,1500,1500,2.8235,2.5200,-0.2238,7.4256,79.75
11.7572,repos,1,1500,1500,2.8235,2.5200,-0.2238,7.4256,79.75
11.7798,repos,1,1500,1500,2.8164,2.5200,-0.2238,7.4327,79.75
11.8019,repos,1,1500,1500,2.8164,2.5200,-0.0000,7.4327,79.75
11.8194,repos,1,1500,1500,2.8164,2.5200,-0.0000,7.4327,79.75
11.8439,repos,1,1500,1500,2.8164,2.5200,0.3357,7.4327,79.75
11.8594,repos,1,1500,1500,2.8164,2.5200,0.3357,7.4327,79.75
11.8809,repos,1,1500,1500,2.8305,2.5200,0.3357,7.4186,79.75
11.9028,repos,1,1500,1500,2.8305,2.5200,0.4476,7.4186,79.75
11.9199,repos,1,1500,1500,2.8305,2.5200,0.4476,7.4186,79.75
11.9427,repos,1,1500,1500,2.8441,2.5200,0.1119,7.4051,79.75
11.9599,repos,1,1500,1500,2.8441,2.5200,0.1119,7.4051,79.75
11.9820,repos,1,1500,1500,2.8375,2.5200,0.1119,7.4116,79.75
12.0024,repos,1,1500,1500,2.8375,2.5200,-0.1119,7.4116,79.75
12.0201,repos,1,1500,1500,2.8375,2.5200,-0.1119,7.4116,79.75
12.0431,repos,1,1500,1500,2.8164,2.5200,-0.2238,7.4327,79.75
12.0609,repos,1,1500,1500,2.8164,2.5200,-0.2238,7.4327,79.75
12.0836,repos,1,1500,1500,2.7953,2.5200,-0.2238,7.4539,79.75
12.1036,repos,1,1500,1500,2.7953,2.5200,-0.2238,7.4539,79.75
12.1211,repos,1,1500,1500,2.7953,2.5200,-0.2238,7.4539,79.75
12.1434,repos,1,1500,1500,2.7812,2.5200,0.1119,7.4679,79.75
12.1612,repos,1,1500,1500,2.7812,2.5200,0.1119,7.4679,79.75
12.1834,repos,1,1500,1500,2.7742,2.5200,0.1119,7.475,79.75
12.2033,repos,1,1500,1500,2.7742,2.5200,-0.0000,7.475,79.75
12.2215,repos,1,1500,1500,2.7742,2.5200,-0.0000,7.475,79.75
12.2438,repos,1,1500,1500,2.7742,2.5200,0.3357,7.475,79.75
12.2616,repos,1,1500,1500,2.7742,2.5200,0.3357,7.475,79.75
12.2836,repos,1,1500,1500,2.7812,2.5200,0.3357,7.4679,79.75
12.3032,repos,1,1500,1500,2.7812,2.5200,0.4476,7.4679,79.75
12.3219,repos,1,1500,1500,2.7812,2.5200,0.4476,7.4679,79.75
12.3436,repos,1,1500,1500,2.7882,2.5200,0.3357,7.4609,79.75
12.3620,repos,1,1500,1500,2.7882,2.5200,0.3357,7.4609,79.75
12.3834,repos,1,1500,1500,2.7882,2.5200,0.3357,7.4609,79.75
12.4033,repos,1,1500,1500,2.7882,2.5200,0.1119,7.4609,79.75
12.4223,repos,1,1500,1500,2.7882,2.5200,0.1119,7.4609,79.75
12.4452,repos,1,1500,1500,2.7812,2.5200,-0.2238,7.4679,79.75
12.4624,repos,1,1500,1500,2.7812,2.5200,-0.2238,7.4679,79.75
12.4838,repos,1,1500,1500,2.7671,2.5200,-0.2238,7.482,79.75
12.5037,repos,1,1500,1500,2.7671,2.5200,-0.2238,7.482,79.75
12.5226,repos,1,1500,1500,2.7671,2.5200,-0.2238,7.482,79.75
12.5436,repos,1,1500,1500,2.7530,2.5200,-0.0000,7.4961,79.75
12.5628,repos,1,1500,1500,2.7530,2.5200,-0.0000,7.4961,79.75
12.5842,repos,1,1500,1500,2.7460,2.5200,-0.0000,7.5031,79.75
12.6035,repos,1,1500,1500,2.7460,2.5200,0.1119,7.5031,79.75
12.6230,repos,1,1500,1500,2.7460,2.5200,0.1119,7.5031,79.75
12.6452,repos,1,1500,1500,2.7460,2.5200,0.2238,7.5031,79.75
12.6632,repos,1,1500,1500,2.7460,2.5200,0.2238,7.5031,79.75
12.6838,repos,1,1500,1500,2.7460,2.5200,0.2238,7.5031,79.75
12.7038,repos,1,1500,1500,2.7460,2.5200,0.3357,7.5031,79.75
12.7234,repos,1,1500,1500,2.7460,2.5200,0.3357,7.5031,79.75
12.7456,repos,1,1500,1500,2.7601,2.5200,-0.0000,7.489,79.75
12.7629,repos,1,1500,1500,2.7601,2.5200,-0.0000,7.489,79.75
12.7847,repos,1,1500,1500,2.7601,2.5200,-0.0000,7.4891,79.75
12.8041,repos,1,1500,1500,2.7601,2.5200,-0.0000,7.4891,79.75
12.8231,repos,1,1500,1500,2.7601,2.5200,-0.0000,7.4891,79.75
12.8453,repos,1,1500,1500,2.7530,2.5200,-0.0000,7.4961,79.75
12.8632,repos,1,1500,1500,2.7530,2.5200,-0.0000,7.4961,79.75
12.8851,repos,1,1500,1500,2.7460,2.5200,-0.0000,7.5031,79.75
12.9046,repos,1,1500,1500,2.7460,2.5200,-0.2238,7.5031,79.75
12.9235,repos,1,1500,1500,2.7460,2.5200,-0.2238,7.5031,79.75
12.9456,repos,1,1500,1500,2.7460,2.5200,0.1119,7.5031,79.75
12.9630,repos,1,1500,1500,2.7460,2.5200,0.1119,7.5031,79.75
12.9847,repos,1,1500,1500,2.7460,2.5200,0.1119,7.5031,79.75
13.0038,repos,1,1500,1500,2.7460,2.5200,0.1119,7.5031,79.75
13.0233,repos,1,1500,1500,2.7460,2.5200,0.1119,7.5031,79.75
13.0459,repos,1,1500,1500,2.7460,2.5200,-0.1119,7.5031,79.75
13.0634,repos,1,1500,1500,2.7460,2.5200,-0.1119,7.5031,79.75
13.0849,step,1,1300,1450,2.7390,2.5200,-0.1119,7.5101,79.75
13.1049,step,1,1300,1400,2.7390,2.5200,-0.0000,7.5101,79.75
13.1234,step,1,1300,1350,2.7390,2.5200,-0.0000,7.5101,79.75
13.1459,step,1,1300,1300,2.7390,2.5200,-0.0000,7.5102,79.75
13.1635,step,1,1300,1300,2.7390,2.5200,-0.0000,7.5102,79.75
13.1849,step,1,1300,1300,2.7324,2.5200,-0.0000,7.5168,79.75
13.2049,step,1,1300,1300,2.7324,2.5200,-0.1119,7.5168,79.75
13.2238,step,1,1300,1300,2.7324,2.5200,-0.1119,7.5168,79.75
13.2464,step,1,1300,1300,2.7253,2.5200,0.1119,7.5238,79.75
13.2639,step,1,1300,1300,2.7253,2.5200,0.1119,7.5238,79.75
13.2866,step,1,1300,1300,2.7253,2.5200,0.1119,7.5238,79.75
13.3041,step,1,1300,1300,2.7253,2.5200,-0.0000,7.5238,79.75
13.3241,step,1,1300,1300,2.7253,2.5200,-0.0000,7.5238,79.75
13.3466,step,1,1300,1300,2.7324,2.7000,0.8952,7.5167,79.75
13.3643,step,1,1300,1300,2.7324,2.7000,0.8952,7.5167,79.75
13.3856,step,1,1300,1300,2.7883,2.7000,0.8952,7.4609,79.75
13.4055,step,1,1300,1300,2.7883,2.7000,2.6857,7.4609,79.75
13.4245,step,1,1300,1300,2.7883,2.8800,2.6857,7.4609,79.75
13.4466,step,1,1300,1300,2.9844,3.0600,7.7215,7.2648,79.75
13.4646,step,1,1300,1300,2.9844,3.4200,7.7215,7.2648,79.75
13.4883,step,1,1300,1300,3.5800,3.9600,24.0598,6.6692,79.75
13.5048,step,1,1300,1300,3.5800,4.5000,24.0598,6.6692,79.75
13.5248,step,1,1300,1300,3.5800,5.2200,24.0598,6.6692,79.75
13.5477,step,1,1300,1300,5.1065,6.4800,46.4409,5.1427,79.75
13.5650,step,1,1300,1300,5.1065,7.5600,46.4409,5.1427,79.75
13.5885,step,1,1300,1300,7.9264,9.3600,78.2222,2.3228,79.75
13.6052,step,1,1300,1300,7.9264,10.9800,78.2222,2.3228,79.75
13.6264,step,1,1300,1300,7.9264,12.9600,78.2222,-2.0553,79.75
13.6477,step,1,1300,1300,12.3045,15.4800,109.8915,-2.0553,79.75
13.6654,step,1,1300,1300,12.3045,17.8200,109.8915,-2.0553,79.75
13.6897,step,1,1300,1300,18.1920,20.8800,134.8465,-7.9428,79.75
