t_s,phase,step_idx,pwm_target,pwm_actual,psi_imu_deg,psi_enc_deg,psi_dot_dps,pitch_raw_deg,rest_angle_deg
15.6138,repos,1,1500,1500,-9.6714,-9.0000,-0.0000,12.818,86.85
15.6350,repos,1,1500,1500,-9.6612,-9.0000,-0.1119,12.8077,86.85
15.6539,repos,1,1500,1500,-9.6612,-9.0000,-0.1119,12.8077,86.85
15.6753,repos,1,1500,1500,-9.6595,-9.0000,-0.1119,12.806,86.85
15.6953,repos,1,1500,1500,-9.6595,-9.0000,-0.1119,12.806,86.85
15.7142,repos,1,1500,1500,-9.6595,-9.0000,-0.1119,12.806,86.85
15.7363,repos,1,1500,1500,-9.6535,-9.0000,-0.0000,12.8,86.85
15.7543,repos,1,1500,1500,-9.6535,-9.0000,-0.0000,12.8,86.85
15.7760,repos,1,1500,1500,-9.6475,-9.0000,-0.0000,12.7941,86.85
15.7950,repos,1,1500,1500,-9.6475,-9.0000,0.1119,12.7941,86.85
15.8146,repos,1,1500,1500,-9.6475,-9.0000,0.1119,12.7941,86.85
15.8369,repos,1,1500,1500,-9.6338,-9.0000,-0.0000,12.7803,86.85
15.8548,repos,1,1500,1500,-9.6338,-9.0000,-0.0000,12.7803,86.85
15.8754,repos,1,1500,1500,-9.6264,-9.0000,-0.0000,12.773,86.85
15.8954,repos,1,1500,1500,-9.6264,-9.0000,-0.0000,12.773,86.85
15.9143,repos,1,1500,1500,-9.6264,-9.0000,-0.0000,12.773,86.85
15.9372,repos,1,1500,1500,-9.6264,-9.0000,0.1119,12.773,86.85
15.9538,repos,1,1500,1500,-9.6264,-9.0000,0.1119,12.773,86.85
15.9764,repos,1,1500,1500,-9.6198,-9.0000,0.1119,12.7663,86.85
15.9958,repos,1,1500,1500,-9.6198,-9.0000,-0.1119,12.7663,86.85
16.0148,repos,1,1500,1500,-9.6198,-9.0000,-0.1119,12.7663,86.85
16.0394,repos,1,1500,1500,-9.6236,-9.0000,-0.1119,12.7702,86.85
16.0549,repos,1,1500,1500,-9.6236,-9.0000,-0.1119,12.7702,86.85
16.0768,repos,1,1500,1500,-9.6201,-9.0000,-0.1119,12.7667,86.85
16.0961,repos,1,1500,1500,-9.6201,-9.0000,-0.1119,12.7667,86.85
16.1145,repos,1,1500,1500,-9.6201,-9.0000,-0.1119,12.7667,86.85
16.1372,repos,1,1500,1500,-9.6142,-9.0000,0.1119,12.7607,86.85
16.1547,repos,1,1500,1500,-9.6142,-9.0000,0.1119,12.7607,86.85
16.1764,repos,1,1500,1500,-9.6082,-9.0000,0.1119,12.7547,86.85
16.1964,repos,1,1500,1500,-9.6082,-9.0000,-0.0000,12.7547,86.85
16.2149,repos,1,1500,1500,-9.6082,-9.0000,-0.0000,12.7547,86.85
16.2380,repos,1,1500,1500,-9.6082,-9.0000,-0.1119,12.7547,86.85
16.2549,repos,1,1500,1500,-9.6082,-9.0000,-0.1119,12.7547,86.85
16.2764,repos,1,1500,1500,-9.6043,-9.0000,-0.1119,12.7508,86.85
16.2964,repos,1,1500,1500,-9.6043,-9.0000,-0.1119,12.7508,86.85
16.3149,repos,1,1500,1500,-9.6043,-9.0000,-0.1119,12.7508,86.85
16.3372,repos,1,1500,1500,-9.6043,-9.0000,-0.0000,12.7508,86.85
16.3551,repos,1,1500,1500,-9.6043,-9.0000,-0.0000,12.7508,86.85
16.3765,repos,1,1500,1500,-9.6043,-9.0000,-0.0000,12.7508,86.85
16.3969,repos,1,1500,1500,-9.6043,-9.0000,-0.0000,12.7508,86.85
16.4153,repos,1,1500,1500,-9.6043,-9.0000,-0.0000,12.7508,86.85
16.4403,repos,1,1500,1500,-9.5983,-9.0000,-0.0000,12.7449,86.85
16.4564,repos,1,1500,1500,-9.5983,-9.0000,-0.0000,12.7449,86.85
16.4803,repos,1,1500,1500,-9.5990,-9.0000,-0.0000,12.7456,86.85
16.4964,repos,1,1500,1500,-9.5990,-9.0000,-0.0000,12.7456,86.85
16.5167,repos,1,1500,1500,-9.5990,-9.0000,-0.0000,12.7456,86.85
16.5412,repos,1,1500,1500,-9.5931,-9.0000,-0.0000,12.7396,86.85
16.5572,repos,1,1500,1500,-9.5931,-9.0000,-0.0000,12.7396,86.85
16.5814,repos,1,1500,1500,-9.5931,-9.0000,-0.0000,12.7396,86.85
16.5972,repos,1,1500,1500,-9.5931,-9.0000,-0.0000,12.7396,86.85
16.6187,repos,1,1500,1500,-9.5931,-9.0000,-0.0000,12.7297,86.85
16.6387,repos,1,1500,1500,-9.5832,-9.0000,-0.0000,12.7297,86.85
16.6575,repos,1,1500,1500,-9.5832,-9.0000,-0.0000,12.7297,86.85
16.6805,repos,1,1500,1500,-9.5832,-9.0000,-0.0000,12.7297,86.85
16.6971,repos,1,1500,1500,-9.5832,-9.0000,-0.0000,12.7297,86.85
16.7183,repos,1,1500,1500,-9.5832,-9.0000,-0.0000,12.7297,86.85
16.7406,repos,1,1500,1500,-9.5832,-9.0000,-0.0000,12.7297,86.85
16.7581,repos,1,1500,1500,-9.5832,-9.0000,-0.0000,12.7297,86.85
16.7811,repos,1,1500,1500,-9.5832,-9.0000,-0.0000,12.7297,86.85
16.7989,repos,1,1500,1500,-9.5832,-9.0000,-0.0000,12.7297,86.85
16.8196,repos,1,1500,1500,-9.5772,-9.0000,-0.0000,12.7238,86.85
16.8422,repos,1,1500,1500,-9.5772,-9.0000,-0.0000,12.7238,86.85
16.8597,repos,1,1500,1500,-9.5772,-9.0000,-0.0000,12.7238,86.85
16.8815,repos,1,1500,1500,-9.5772,-9.0000,-0.0000,12.7238,86.85
16.8997,repos,1,1500,1500,-9.5772,-9.0000,-0.0000,12.7238,86.85
16.9213,repos,1,1500,1500,-9.5733,-9.0000,-0.0000,12.7199,86.85
16.9411,repos,1,1500,1500,-9.5733,-9.0000,-0.0000,12.7199,86.85
16.9600,repos,1,1500,1500,-9.5733,-9.0000,-0.0000,12.7199,86.85
16.9838,repos,1,1500,1500,-9.5733,-9.0000,-0.0000,12.7199,86.85
17.0001,repos,1,1500,1500,-9.5733,-9.0000,-0.0000,12.7199,86.85
17.0230,repos,1,1500,1500,-9.5674,-9.0000,-0.0000,12.7139,86.85
17.0428,repos,1,1500,1500,-9.5674,-9.0000,-0.0000,12.7139,86.85
17.0604,repos,1,1500,1500,-9.5674,-9.0000,-0.0000,12.7139,86.85
17.0834,repos,1,1500,1500,-9.5674,-9.0000,-0.0000,12.7139,86.85
17.1007,step,1,1650,1525,-9.5674,-9.0000,-0.0000,12.7139,86.85
17.1234,step,1,1650,1550,-9.5674,-9.0000,-0.0000,12.7139,86.85
17.1434,step,1,1650,1575,-9.5674,-9.0000,-0.0000,12.7139,86.85
17.1609,step,1,1650,1600,-9.5674,-9.0000,-0.0000,12.7139,86.85
17.1840,step,1,1650,1625,-9.5674,-9.0000,-0.0000,12.7139,86.85
17.2011,step,1,1650,1650,-9.5674,-9.0000,-0.0000,12.7139,86.85
17.2238,step,1,1650,1650,-9.5674,-9.0000,-0.0000,12.7139,86.85
17.2438,step,1,1650,1650,-9.5674,-9.0000,-0.0000,12.7139,86.85
17.2607,step,1,1650,1650,-9.5674,-9.0000,-0.0000,12.7139,86.85
17.2836,step,1,1650,1650,-9.5614,-9.0000,-0.0000,12.7079,86.85
17.3016,step,1,1650,1650,-9.5614,-9.0000,-0.0000,12.7079,86.85
17.3242,step,1,1650,1650,-9.5614,-9.0000,-0.0000,12.7079,86.85
17.3442,step,1,1650,1650,-9.5614,-9.0000,-0.0000,12.7079,86.85
17.3618,step,1,1650,1650,-9.5614,-9.0000,-0.0000,12.7079,86.85
17.3840,step,1,1650,1650,-9.5712,-9.0000,-0.7833,12.7178,86.85
17.4019,step,1,1650,1650,-9.5712,-9.0000,-0.7833,12.7178,86.85
17.4236,step,1,1650,1650,-9.6511,-9.1800,-0.7833,12.7977,86.85
17.4439,step,1,1650,1650,-9.6511,-9.1800,-4.1405,12.7977,86.85
17.4621,step,1,1650,1650,-9.6511,-9.3600,-4.1405,12.7977,86.85
17.4838,step,1,1650,1650,-9.9008,-9.5400,-10.7430,13.0473,86.85
17.5022,step,1,1650,1650,-9.9008,-9.7200,-10.7430,13.0473,86.85
17.5242,step,1,1650,1650,-10.4904,-10.0800,-10.7430,13.637,86.85
17.5444,step,1,1650,1650,-10.4904,-10.6200,-17.6811,13.637,86.85
17.5625,step,1,1650,1650,-10.4904,-10.9800,-17.6811,13.637,86.85
17.5853,step,1,1650,1650,-11.5374,-11.7000,-27.1931,14.684,86.85
17.6027,step,1,1650,1650,-11.5374,-12.2400,-27.1931,14.684,86.85
17.6240,step,1,1650,1650,-13.1388,-13.1400,-27.1931,16.2853,86.85
17.6440,step,1,1650,1650,-13.1388,-14.0400,-41.0694,16.2853,86.85
17.6628,step,1,1650,1650,-13.1388,-14.9400,-41.0694,16.2853,86.85
17.6855,step,1,1650,1650,-15.3962,-16.2000,-53.8267,18.5427,86.85
17.7031,step,1,1650,1650,-15.3962,-17.2800,-53.8267,18.5427,86.85
17.7237,step,1,1650,1650,-18.2554,-18.5400,-53.8267,21.4019,86.85
17.7445,step,1,1650,1650,-18.2554,-20.1600,-66.3602,21.4019,86.85
17.7634,step,1,1650,1650,-18.2554,-21.4200,-66.3602,21.4019,86.85
17.7853,step,1,1650,1650,-21.6982,-23.2200,-78.2222,24.8448,86.85
17.8034,step,1,1650,1650,-21.6982,-24.6600,-78.2222,24.8448,86.85
17.8242,step,1,1650,1650,-25.8000,-26.4600,-78.2222,28.9465,86.85
17.8441,step,1,1650,1650,-25.8000,-28.4400,-89.0770,28.9465,86.85
17.8637,step,1,1650,1650,-25.8000,-30.2400,-89.0770,28.9465,86.85
17.8860,step,1,1650,1650,-30.4110,-32.5800,-99.1486,33.5576,86.85
17.9032,step,1,1650,1650,-30.4110,-34.2000,-99.1486,33.5576,86.85
17.9241,step,1,1650,1650,-35.5032,-36.5400,-99.1486,38.6498,86.85
17.9445,step,1,1650,1650,-35.5032,-38.8800,-108.3248,38.6498,86.85
17.9628,step,1,1650,1650,-35.5032,-40.8600,-108.3248,38.6498,86.85
17.9865,step,1,1650,1650,-41.0478,-43.5600,-115.5987,44.1943,86.85
18.0036,step,1,1650,1650,-41.0478,-45.5400,-115.5987,44.1943,86.85
18.0252,step,1,1650,1650,-46.8955,-48.2400,-115.5987,50.042,86.85
18.0449,step,1,1650,1650,-46.8955,-50.5800,-121.6416,50.042,86.85
18.0638,step,1,1650,1650,-46.8955,-52.9200,-121.6416,50.042,86.85
18.0867,step,1,1650,1650,-53.0611,-55.8000,-123.7678,56.2076,86.85
18.1040,step,1,1650,1650,-53.0611,-57.7800,-123.7678,56.2076,86.85
18.1250,step,1,1650,1650,-59.0887,-60.3000,-123.7678,62.2353,86.85
18.1451,step,1,1650,1650,-59.0887,-62.4600,-114.0320,62.2353,86.85
18.1637,step,1,1650,1650,-59.0887,-64.0800,-114.0320,62.2353,86.85
18.1863,step,1,1650,1650,-64.4337,-66.0600,-88.6294,67.5803,86.85
18.2038,step,1,1650,1650,-64.4337,-67.1400,-88.6294,67.5803,86.85
18.2254,step,1,1650,1650,-68.2157,-68.0400,-88.6294,71.3623,86.85
18.2454,step,1,1650,1650,-68.2157,-68.2200,-38.0480,71.3623,86.85
18.2638,step,1,1650,1650,-68.2157,-68.0400,-38.0480,71.3623,86.85
18.2864,step,1,1650,1650,-69.0972,-67.3200,23.1645,72.2437,86.85
18.3038,step,1,1650,1650,-69.0972,-66.7800,23.1645,72.2437,86.85
18.3255,step,1,1650,1650,-67.5442,-65.8800,23.1645,70.6907,86.85
18.3454,step,1,1650,1650,-67.5442,-64.8000,44.4266,70.6907,86.85
18.3640,step,1,1650,1650,-67.5442,-63.9000,44.4266,70.6907,86.85
18.3867,step,1,1650,1650,-65.1894,-62.8200,51.9243,68.3359,86.85
18.4041,step,1,1650,1650,-65.1894,-61.7400,51.9243,68.3359,86.85
18.4259,step,1,1650,1650,-62.5622,-60.6600,51.9243,65.7087,86.85
18.4460,step,1,1650,1650,-62.5622,-59.7600,53.2672,65.7087,86.85
18.4644,step,1,1650,1650,-62.5622,-58.6800,53.2672,65.7087,86.85
18.4872,step,1,1650,1650,-59.9742,-57.7800,47.6719,63.1207,86.85
18.5046,step,1,1650,1650,-59.9742,-56.8800,47.6719,63.1207,86.85
18.5281,step,1,1650,1650,-57.7144,-56.1600,39.7266,60.8609,86.85
18.5447,step,1,1650,1650,-57.7144,-55.4400,39.7266,60.8609,86.85
18.5647,step,1,1650,1650,-57.7144,-54.7200,39.7266,60.8609,86.85
18.5872,step,1,1650,1650,-55.8878,-54.1800,29.4312,59.0343,86.85
18.6049,step,1,1650,1650,-55.8878,-53.8200,29.4312,59.0343,86.85
18.6291,step,1,1650,1650,-54.6019,-53.4600,18.3526,57.7484,86.85
18.6451,step,1,1650,1650,-54.6019,-53.1000,18.3526,57.7484,86.85
18.6652,step,1,1650,1650,-54.6019,-52.9200,18.3526,57.7484,86.85
18.6889,step,1,1650,1650,-53.8909,-52.9200,6.3786,57.0374,86.85
18.7054,step,1,1650,1650,-53.8909,-52.9200,6.3786,57.0374,86.85
18.7290,step,1,1650,1650,-53.7627,-52.9200,-4.7000,56.9093,86.85
18.7456,step,1,1650,1650,-53.7627,-53.1000,-4.7000,56.9093,86.85
18.7656,step,1,1650,1650,-53.7627,-53.4600,-4.7000,56.9093,86.85
18.7892,step,1,1650,1650,-54.1752,-53.8200,-14.6597,57.3217,86.85
18.8058,step,1,1650,1650,-54.1752,-54.1800,-14.6597,57.3217,86.85
18.8310,step,1,1650,1650,-55.0817,-54.7200,-23.2764,58.2282,86.85
18.8460,step,1,1650,1650,-55.0817,-55.0800,-23.2764,58.2282,86.85
18.8671,step,1,1650,1650,-56.3663,-55.6200,-23.2764,59.5128,86.85
18.8892,step,1,1650,1650,-56.3663,-56.1600,-27.6407,59.5128,86.85
18.9062,step,1,1650,1650,-56.3663,-56.7000,-27.6407,59.5128,86.85
18.9298,step,1,1650,1650,-57.8008,-57.4200,-27.8645,60.9473,86.85
18.9471,step,1,1650,1650,-57.8008,-57.9600,-27.8645,60.9473,86.85
18.9690,step,1,1650,1650,-59.2130,-58.5000,-27.8645,62.3596,86.85
18.9897,step,1,1650,1650,-59.2130,-59.0400,-26.4098,62.3596,86.85
19.0089,step,1,1650,1650,-59.2130,-59.4000,-26.4098,62.3596,86.85
19.0343,step,1,1650,1650,-60.4823,-59.9400,-19.4716,63.6288,86.85
19.0489,step,1,1650,1650,-60.4823,-60.1200,-19.4716,63.6288,86.85
19.0711,step,1,1650,1650,-61.3372,-60.3000,-19.4716,64.4838,86.85
19.0908,step,1,1650,1650,-61.3372,-60.4800,-9.4001,64.4838,86.85
19.1091,step,1,1650,1650,-61.3372,-60.4800,-9.4001,64.4838,86.85
19.1321,step,1,1650,1650,-61.6540,-60.4800,1.6786,64.8005,86.85
19.1492,step,1,1650,1650,-61.6540,-60.3000,1.6786,64.8005,86.85
19.1719,step,1,1650,1650,-61.4654,-60.1200,1.6786,64.612,86.85
19.1919,step,1,1650,1650,-61.4654,-59.9400,8.9525,64.612,86.85
19.2082,step,1,1650,1650,-61.4654,-59.7600,8.9525,64.612,86.85
19.2324,step,1,1650,1650,-60.9733,-59.4000,11.9739,64.1198,86.85
19.2496,step,1,1650,1650,-60.9733,-59.2200,11.9739,64.1198,86.85
19.2723,step,1,1650,1650,-60.4125,-59.0400,11.9739,63.559,86.85
19.2923,step,1,1650,1650,-60.4125,-58.8600,10.2953,63.559,86.85
19.3099,step,1,1650,1650,-60.4125,-58.6800,10.2953,63.559,86.85
19.3329,step,1,1650,1650,-59.9838,-58.5000,7.7215,63.1303,86.85
19.3501,step,1,1650,1650,-59.9838,-58.5000,7.7215,63.1303,86.85
19.3716,step,1,1650,1650,-59.7860,-58.3200,7.7215,62.9326,86.85
19.3927,step,1,1650,1650,-59.7860,-58.3200,2.3500,62.9326,86.85
19.4103,step,1,1650,1650,-59.7860,-58.3200,2.3500,62.9326,86.85
19.4319,step,1,1650,1650,-59.7997,-58.3200,-2.0143,62.9463,86.85
19.4505,step,1,1650,1650,-59.7997,-58.5000,-2.0143,62.9463,86.85
19.4725,step,1,1650,1650,-60.0200,-58.5000,-2.0143,63.1665,86.85
19.4931,step,1,1650,1650,-60.0200,-58.6800,-4.3643,63.1665,86.85
19.5108,step,1,1650,1650,-60.0200,-58.6800,-4.3643,63.1665,86.85
19.5338,step,1,1650,1650,-60.2841,-58.8600,-4.1405,63.4306,86.85
19.5509,step,1,1650,1650,-60.2841,-58.8600,-4.1405,63.4306,86.85
19.5729,step,1,1650,1650,-60.5130,-58.8600,-4.1405,63.6595,86.85
19.5915,step,1,1650,1650,-60.5130,-58.8600,-2.1262,63.6595,86.85
19.6111,step,1,1650,1650,-60.5130,-58.8600,-2.1262,63.6595,86.85
19.6328,step,1,1650,1650,-60.6127,-58.8600,0.5595,63.7593,86.85
19.6513,step,1,1650,1650,-60.6127,-58.8600,0.5595,63.7593,86.85
19.6727,step,1,1650,1650,-60.5710,-58.8600,0.5595,63.7175,86.85
19.6926,step,1,1650,1650,-60.5710,-58.8600,1.6786,63.7175,86.85
19.7115,step,1,1650,1650,-60.5710,-58.8600,1.6786,63.7175,86.85
19.7333,step,1,1650,1650,-60.8219,-58.6800,1.2310,63.9685,86.85
19.7511,step,1,1650,1650,-60.8219,-58.6800,1.2310,63.9685,86.85
19.7731,step,1,1650,1650,-61.7265,-58.6800,1.2310,64.873,86.85
19.7932,step,1,1650,1650,-61.7265,-58.8600,-0.0000,64.873,86.85
19.8120,step,1,1650,1650,-61.7265,-58.8600,-0.0000,64.873,86.85
19.8342,step,1,1650,1650,-62.3135,-58.8600,-1.1191,65.46,86.85
19.8523,step,1,1650,1650,-62.3135,-58.8600,-1.1191,65.46,86.85
19.8728,step,1,1650,1650,-62.7450,-58.8600,-1.1191,65.8916,86.85
19.8928,step,1,1650,1650,-62.7450,-58.8600,-1.1191,65.8916,86.85
19.9111,step,1,1650,1650,-62.7450,-58.8600,-1.1191,65.8916,86.85
19.9347,step,1,1650,1650,-63.0782,-58.8600,0.4476,66.2247,86.85
19.9526,step,1,1650,1650,-63.0782,-58.8600,0.4476,66.2247,86.85
19.9733,step,1,1650,1650,-63.2786,-58.8600,0.4476,66.4251,86.85
19.9932,step,1,1650,1650,-63.2786,-58.8600,1.1191,66.4251,86.85
20.0127,step,1,1650,1650,-63.2786,-58.6800,1.1191,66.4251,86.85
20.0351,step,1,1650,1650,-63.4554,-58.6800,-0.3357,66.6019,86.85
20.0527,step,1,1650,1650,-63.4554,-58.8600,-0.3357,66.6019,86.85
20.0745,step,1,1650,1650,-63.6390,-58.8600,-0.3357,66.7855,86.85
20.0937,step,1,1650,1650,-63.6390,-58.8600,-0.6714,66.7855,86.85
20.1127,step,1,1650,1650,-63.6390,-58.8600,-0.6714,66.7855,86.85
20.1356,step,1,1650,1650,-63.8056,-58.8600,-0.0000,66.9521,86.85
20.1529,step,1,1650,1650,-63.8056,-58.8600,-0.0000,66.9521,86.85
20.1747,step,1,1650,1650,-63.9448,-58.8600,-0.0000,67.0913,86.85
20.1941,step,1,1650,1650,-63.9448,-58.8600,0.3357,67.0913,86.85
20.2130,step,1,1650,1650,-63.9448,-58.8600,0.3357,67.0913,86.85
20.2351,step,1,1650,1650,-64.0117,-58.8600,-0.0000,67.1582,86.85
20.2526,step,1,1650,1650,-64.0117,-58.8600,-0.0000,67.1582,86.85
20.2743,step,1,1650,1650,-64.0661,-58.8600,-0.0000,67.2126,86.85
20.2944,step,1,1650,1650,-64.0661,-58.8600,0.1119,67.2126,86.85
20.3129,step,1,1650,1650,-64.0661,-58.8600,0.1119,67.2126,86.85
20.3354,step,1,1650,1650,-64.1093,-58.8600,-0.3357,67.2558,86.85
20.3529,step,1,1650,1650,-64.1093,-58.8600,-0.3357,67.2558,86.85
20.3744,step,1,1650,1650,-64.1651,-58.8600,-0.3357,67.3117,86.85
20.3945,step,1,1650,1650,-64.1651,-58.8600,-0.0000,67.3117,86.85
20.4129,step,1,1650,1650,-64.1651,-58.8600,-0.0000,67.3117,86.85
20.4354,step,1,1650,1650,-64.2055,-58.8600,-0.0000,67.352,86.85
20.4530,step,1,1650,1650,-64.2055,-58.8600,-0.0000,67.352,86.85
20.4744,step,1,1650,1650,-64.2416,-58.8600,-0.0000,67.3881,86.85
20.4944,step,1,1650,1650,-64.2416,-58.8600,-0.3357,67.3881,86.85
20.5133,step,1,1650,1650,-64.2416,-58.8600,-0.3357,67.3881,86.85
20.5360,step,1,1650,1650,-64.2878,-58.8600,-0.5595,67.4343,86.85
20.5534,step,1,1650,1650,-64.2878,-58.8600,-0.5595,67.4343,86.85
20.5751,step,1,1650,1650,-64.3605,-58.8600,-0.5595,67.507,86.85
20.5949,step,1,1650,1650,-64.3605,-58.8600,-0.2238,67.507,86.85
20.6136,step,1,1650,1650,-64.3605,-58.8600,-0.2238,67.507,86.85
20.6360,step,1,1650,1650,-64.3845,-58.8600,0.7833,67.5311,86.85
20.6538,step,1,1650,1650,-64.3845,-58.8600,0.7833,67.5311,86.85
20.6772,step,1,1650,1650,-64.3777,-58.8600,-0.1119,67.5242,86.85
20.6941,step,1,1650,1650,-64.3777,-58.8600,-0.1119,67.5242,86.85
20.7141,step,1,1650,1650,-64.3777,-58.8600,-0.1119,67.5242,86.85
20.7372,step,1,1650,1650,-64.4310,-58.8600,-0.8952,67.5776,86.85
20.7543,step,1,1650,1650,-64.4310,-58.8600,-0.8952,67.5776,86.85
20.7765,step,1,1650,1650,-64.4901,-58.8600,0.2238,67.6366,86.85
20.7945,step,1,1650,1650,-64.4901,-58.8600,0.2238,67.6366,86.85
20.8146,step,1,1650,1650,-64.4901,-58.8600,0.2238,67.6366,86.85
20.8368,step,1,1650,1650,-64.5226,-58.8600,0.6714,67.6692,86.85
20.8547,step,1,1650,1650,-64.5226,-58.8600,0.6714,67.6692,86.85
20.8783,step,1,1650,1650,-64.5297,-58.8600,0.2238,67.6762,86.85
20.8949,step,1,1650,1650,-64.5297,-58.8600,0.2238,67.6762,86.85
20.9162,step,1,1650,1650,-64.5297,-58.8600,0.2238,67.6793,86.85
20.9361,step,1,1650,1650,-64.5328,-58.8600,-0.4476,67.6793,86.85
20.9552,step,1,1650,1650,-64.5328,-58.8600,-0.4476,67.6793,86.85
20.9787,step,1,1650,1650,-64.5574,-58.8600,-0.0000,67.7039,86.85
20.9953,step,1,1650,1650,-64.5574,-58.8600,-0.0000,67.7039,86.85
21.0165,step,1,1650,1650,-64.5719,-58.8600,-0.0000,67.7184,86.85
21.0386,step,1,1650,1650,-64.5719,-58.8600,-0.5595,67.7184,86.85
21.0570,step,1,1650,1650,-64.5719,-58.8600,-0.5595,67.7184,86.85
21.0822,step,1,1650,1650,-64.6158,-58.8600,-0.6714,67.7623,86.85
21.0971,step,1,1650,1650,-64.6158,-58.8600,-0.6714,67.7623,86.85
21.1190,step,1,1650,1650,-64.6521,-58.8600,-0.6714,67.7986,86.85
21.1403,step,1,1650,1650,-64.6521,-58.8600,-0.6714,67.7986,86.85
21.1565,step,1,1650,1650,-64.6521,-58.8600,-0.6714,67.7986,86.85
21.1823,step,1,1650,1650,-64.6899,-58.8600,-0.4476,67.8364,86.85
21.1979,step,1,1650,1650,-64.6899,-58.8600,-0.4476,67.8364,86.85
21.2195,step,1,1650,1650,-64.6940,-58.8600,-0.4476,67.8406,86.85
21.2406,step,1,1650,1650,-64.6940,-58.8600,0.2238,67.8406,86.85
21.2582,step,1,1650,1650,-64.6940,-58.8600,0.2238,67.8406,86.85
21.2811,step,1,1650,1650,-64.7139,-58.8600,-0.2238,67.8604,86.85
21.2983,step,1,1650,1650,-64.7139,-58.8600,-0.2238,67.8604,86.85
21.3214,step,1,1650,1650,-64.7379,-58.8600,-0.2238,67.8845,86.85
21.3410,step,1,1650,1650,-64.7379,-58.8600,0.2238,67.8845,86.85
21.3586,step,1,1650,1650,-64.7379,-58.8600,0.2238,67.8845,86.85
21.3816,step,1,1650,1650,-64.7506,-58.8600,-0.3357,67.8971,86.85
21.3987,step,1,1650,1650,-64.7506,-58.8600,-0.3357,67.8971,86.85
21.4215,step,1,1650,1650,-64.7872,-58.8600,-0.3357,67.9338,86.85
21.4414,step,1,1650,1650,-64.7872,-58.8600,0.5595,67.9338,86.85
21.4590,step,1,1650,1650,-64.7872,-58.8600,0.5595,67.9338,86.85
21.4821,step,1,1650,1650,-64.8125,-58.8600,-0.0000,67.959,86.85
21.4992,step,1,1650,1650,-64.8125,-58.8600,-0.0000,67.959,86.85
21.5218,step,1,1650,1650,-64.8293,-58.8600,-0.0000,67.9758,86.85
21.5412,step,1,1650,1650,-64.8293,-58.8600,0.1119,67.9758,86.85
21.5595,step,1,1650,1650,-64.8293,-58.8600,0.1119,67.9758,86.85
21.5817,step,1,1650,1650,-64.8363,-58.8600,-1.2310,67.9828,86.85
21.5996,step,1,1650,1650,-64.8363,-58.8600,-1.2310,67.9828,86.85
21.6220,step,1,1650,1650,-64.8616,-58.8600,-1.2310,68.0081,86.85
21.6424,step,1,1650,1650,-64.8616,-58.8600,0.4476,68.0081,86.85
21.6603,step,1,1650,1650,-64.8616,-58.8600,0.4476,68.0081,86.85
21.6844,step,1,1650,1650,-64.8973,-58.8600,-0.1119,68.0439,86.85
21.7011,step,1,1650,1650,-64.8973,-58.8600,-0.1119,68.0439,86.85
21.7222,step,1,1650,1650,-64.9185,-58.8600,-0.1119,68.065,86.85
21.7422,step,1,1650,1650,-64.9185,-58.8600,0.3357,68.065,86.85
21.7611,step,1,1650,1650,-64.9185,-58.8600,0.3357,68.065,86.85
21.7831,step,1,1650,1650,-64.8929,-58.8600,-0.1119,68.0394,86.85
21.8009,step,1,1650,1650,-64.8929,-58.8600,-0.1119,68.0394,86.85
21.8225,step,1,1650,1650,-64.8900,-58.8600,-0.1119,68.0366,86.85
21.8422,step,1,1650,1650,-64.8900,-58.8600,0.2238,68.0366,86.85
21.8608,step,1,1650,1650,-64.8900,-58.8600,0.2238,68.0366,86.85
21.8849,step,1,1650,1650,-64.9068,-58.8600,-0.4476,68.0534,86.85
21.9013,step,1,1650,1650,-64.9068,-58.8600,-0.4476,68.0534,86.85
21.9217,step,1,1650,1650,-64.9207,-58.8600,-0.4476,68.0673,86.85
21.9420,step,1,1650,1650,-64.9207,-58.8600,0.1119,68.0673,86.85
21.9616,step,1,1650,1650,-64.9207,-58.8600,0.1119,68.0673,86.85
21.9840,step,1,1650,1650,-64.9122,-58.8600,-0.6714,68.0587,86.85
22.0018,step,1,1650,1650,-64.9122,-58.8600,-0.6714,68.0587,86.85
22.0224,step,1,1650,1650,-64.9350,-58.8600,-0.6714,68.0816,86.85
22.0424,step,1,1650,1650,-64.9350,-58.8600,-0.2238,68.0816,86.85
22.0613,step,1,1650,1650,-64.9350,-58.8600,-0.2238,68.0816,86.85
22.0843,step,1,1650,1650,-64.9509,-58.8600,-0.1119,68.0974,86.85
22.2278,repos,2,1500,1500,-64.9024,-58.5000,7.0501,68.0489,86.85
22.2420,repos,2,1500,1500,-64.9024,-58.3200,7.0501,68.0489,86.85
22.2623,repos,2,1500,1500,-64.9024,-57.9600,7.0501,68.0489,86.85
22.2844,repos,2,1500,1500,-64.2384,-57.6000,15.8906,67.3849,86.85
22.3023,repos,2,1500,1500,-64.2384,-57.2400,15.8906,67.3849,86.85
22.3239,repos,2,1500,1500,-63.2763,-56.7000,15.8906,66.4228,86.85
22.3439,repos,2,1500,1500,-63.2763,-56.1600,25.7383,66.4228,86.85
22.3625,repos,2,1500,1500,-63.2763,-55.6200,25.7383,66.4228,86.85
22.3851,repos,2,1500,1500,-61.8747,-54.7200,34.1313,65.0213,86.85
