t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_norm_unsat,u_p,u_d,u_g,pwm_target_us,pwm_actual_us,pitch_raw_deg
17.9987,897,-4.6800,-4.6800,19.4716,5.00,9.6800,0.126217,0.126217,0.107556,-0.173081,0.191743,1427,1443,-78.6453
18.0188,898,-4.8600,-5.0400,12.5335,5.00,9.8600,0.189890,0.189890,0.109556,-0.111408,0.191743,1403,1440,-77.8296
18.0389,899,-5.0400,-5.0400,12.5335,5.00,10.0400,0.191890,0.191890,0.111556,-0.111408,0.191743,1403,1437,-77.8296
18.0590,900,-5.2200,-5.2200,12.5335,5.00,10.2200,0.193890,0.193890,0.113556,-0.111408,0.191743,1402,1434,-77.3146
18.0791,901,-5.2200,-5.2200,5.5953,5.00,10.2200,0.255562,0.255562,0.113556,-0.049736,0.191743,1379,1431,-77.3146
18.0991,902,-5.2200,-5.2200,5.5953,5.00,10.2200,0.255562,0.255562,0.113556,-0.049736,0.191743,1379,1428,-77.3146
18.1193,903,-5.2200,-5.2200,-1.7905,5.00,10.2200,0.321214,0.321214,0.113556,0.015915,0.191743,1354,1425,-77.1619
18.1394,904,-5.0400,-5.0400,-1.7905,5.00,10.0400,0.319214,0.319214,0.111556,0.015915,0.191743,1355,1422,-77.1619
18.1594,905,-4.8600,-4.8600,-1.7905,5.00,9.8600,0.317214,0.317214,0.109556,0.015915,0.191743,1356,1419,-77.3776
18.1795,906,-4.6800,-4.6800,-9.2882,5.00,9.6800,0.381860,0.381860,0.107556,0.082562,0.191743,1331,1416,-77.3776
18.1996,907,-4.3200,-4.3200,-9.2882,5.00,9.3200,0.377860,0.377860,0.103556,0.082562,0.191743,1333,1413,-77.3776
18.2197,908,-4.1400,-3.9600,-16.8978,5.00,9.1400,0.443501,0.443501,0.101556,0.150202,0.191743,1308,1410,-77.9429
18.2397,909,-3.6000,-3.6000,-16.8978,5.00,8.6000,0.437501,0.437501,0.095556,0.150202,0.191743,1310,1407,-77.9429
18.2598,910,-3.2400,-3.2400,-16.8978,5.00,8.2400,0.433501,0.433501,0.091556,0.150202,0.191743,1312,1404,-78.7925
18.2799,911,-2.7000,-2.7000,-22.2693,5.00,7.7000,0.450000,0.475247,0.085556,0.197949,0.191743,1306,1401,-78.7925
18.3000,912,-2.1600,-2.1600,-22.2693,5.00,7.1600,0.450000,0.469247,0.079556,0.197949,0.191743,1306,1398,-78.7925
18.3200,913,-1.6200,-1.6200,-26.7455,5.00,6.6200,0.450000,0.503036,0.073556,0.237738,0.191743,1306,1395,-79.9021
18.3401,914,-1.0800,-1.0800,-26.7455,5.00,6.0800,0.450000,0.497036,0.067556,0.237738,0.191743,1306,1392,-79.9021
18.3602,915,-0.5400,-0.3600,-26.7455,5.00,5.5400,0.450000,0.491036,0.061556,0.237738,0.191743,1306,1389,-81.2604
18.3803,916,0.1800,0.1800,-30.4384,5.00,4.8200,0.450000,0.515862,0.053556,0.270563,0.191743,1306,1386,-81.2604
18.4004,917,0.9000,0.9000,-30.4384,5.00,4.1000,0.450000,0.507862,0.045556,0.270563,0.191743,1306,1383,-81.2604
18.4205,918,1.4400,1.6200,-32.7884,5.00,3.5600,0.450000,0.522751,0.039556,0.291452,0.191743,1306,1380,-82.6734
18.4405,919,2.1600,2.1600,-32.7884,5.00,2.8400,0.450000,0.514751,0.031556,0.291452,0.191743,1306,1377,-82.6734
18.4606,920,2.8800,2.8800,-31.1098,5.00,2.1200,0.450000,0.491830,0.023556,0.276532,0.191743,1306,1374,-84.0584
18.4807,921,3.4200,3.4200,-31.1098,5.00,1.5800,0.450000,0.485830,0.017556,0.276532,0.191743,1306,1371,-84.0584
18.5008,922,4.1400,4.1400,-31.1098,5.00,0.8600,0.450000,0.477830,0.009556,0.276532,0.191743,1306,1368,-84.0584
18.5209,923,4.6800,4.8600,-30.1027,5.00,0.3200,0.450000,0.462877,0.003556,0.267579,0.191743,1306,1365,-85.3132
18.5410,924,5.4000,5.4000,-30.1027,5.00,-0.4000,0.450000,0.454877,-0.004444,0.267579,0.191743,1306,1362,-85.3132
18.5611,925,5.9400,5.9400,-29.7669,5.00,-0.9400,0.445893,0.445893,-0.010444,0.264595,0.191743,1307,1359,-86.2136
18.5811,926,6.4800,6.4800,-29.7669,5.00,-1.4800,0.439893,0.439893,-0.016444,0.264595,0.191743,1310,1356,-86.2136
18.6012,927,7.0200,7.0200,-29.7669,5.00,-2.0200,0.433893,0.433893,-0.022444,0.264595,0.191743,1312,1353,-86.5919
18.6213,928,7.3800,7.5600,-25.2907,5.00,-2.3800,0.390105,0.390105,-0.026444,0.224806,0.191743,1328,1350,-86.5919
18.6413,929,7.9200,7.9200,-25.2907,5.00,-2.9200,0.384105,0.384105,-0.032444,0.224806,0.191743,1330,1347,-86.5919
18.6614,930,8.2800,8.2800,-19.6954,5.00,-3.2800,0.330369,0.330369,-0.036444,0.175070,0.191743,1351,1350,-86.5399
18.6815,931,8.6400,8.6400,-19.6954,5.00,-3.6400,0.326369,0.326369,-0.040444,0.175070,0.191743,1352,1352,-86.5399
18.7016,932,9.0000,9.0000,-19.6954,5.00,-4.0000,0.322369,0.322369,-0.044444,0.175070,0.191743,1354,1354,-86.2666
18.7217,933,9.1800,9.1800,-13.5406,5.00,-4.1800,0.265659,0.265659,-0.046444,0.120361,0.191743,1375,1357,-86.2666
18.7417,934,9.3600,9.3600,-13.5406,5.00,-4.3600,0.263659,0.263659,-0.048444,0.120361,0.191743,1376,1360,-86.2666
18.7618,935,9.5400,9.5400,-7.2739,5.00,-4.5400,0.205955,0.205955,-0.050444,0.064657,0.191743,1397,1363,-85.9927
18.7819,936,9.5400,9.5400,-7.2739,5.00,-4.5400,0.205955,0.205955,-0.050444,0.064657,0.191743,1397,1366,-85.9927
18.8020,937,9.7200,9.7200,-7.2739,5.00,-4.7200,0.203955,0.203955,-0.052444,0.064657,0.191743,1398,1369,-85.8539
18.8221,938,9.7200,9.5400,-0.4476,5.00,-4.7200,0.143277,0.143277,-0.052444,0.003979,0.191743,1421,1372,-85.8539
18.8421,939,9.5400,9.5400,-0.4476,5.00,-4.5400,0.145277,0.145277,-0.050444,0.003979,0.191743,1420,1375,-85.8539
18.8622,940,9.3600,9.3600,6.8263,5.00,-4.3600,0.082620,0.082620,-0.048444,-0.060678,0.191743,1444,1378,-85.9015
18.8823,941,9.1800,9.1800,6.8263,5.00,-4.1800,0.084620,0.084620,-0.046444,-0.060678,0.191743,1443,1381,-85.9015
18.9024,942,9.0000,9.0000,6.8263,5.00,-4.0000,0.086620,0.086620,-0.044444,-0.060678,0.191743,1442,1384,-86.1704
18.9224,943,8.6400,8.6400,13.4287,5.00,-3.6400,0.031932,0.031932,-0.040444,-0.119366,0.191743,1463,1387,-86.1704
18.9425,944,8.2800,8.2800,13.4287,5.00,-3.2800,0.035932,0.035932,-0.036444,-0.119366,0.191743,1461,1390,-86.1704
18.9626,945,7.9200,7.9200,20.0311,5.00,-2.9200,0.000000,-0.018756,-0.032444,-0.178055,0.191743,1500,1393,-86.5065
18.9827,946,7.5600,7.5600,20.0311,5.00,-2.5600,0.000000,-0.014756,-0.028444,-0.178055,0.191743,1500,1396,-86.5065
19.0027,947,7.0200,6.8400,20.0311,5.00,-2.0200,0.000000,-0.008756,-0.022444,-0.178055,0.191743,1500,1399,-86.6651
19.0228,948,6.4800,6.3000,25.6264,5.00,-1.4800,0.000000,-0.052492,-0.016444,-0.227791,0.191743,1500,1402,-86.6651
19.0429,949,5.9400,5.9400,25.6264,5.00,-0.9400,0.000000,-0.046492,-0.010444,-0.227791,0.191743,1500,1405,-86.6651
19.0630,950,5.4000,5.2200,32.2289,5.00,-0.4000,0.000000,-0.099181,-0.004444,-0.286479,0.191743,1500,1408,-86.4449
19.0831,951,4.6800,4.6800,32.2289,5.00,0.3200,0.000000,-0.091181,0.003556,-0.286479,0.191743,1500,1411,-86.4449
19.1031,952,4.1400,3.9600,32.2289,5.00,0.8600,0.000000,-0.085181,0.009556,-0.286479,0.191743,1500,1414,-85.5700
19.1232,953,3.4200,3.2400,33.7956,5.00,1.5800,0.000000,-0.091107,0.017556,-0.300405,0.191743,1500,1417,-85.5700
19.1433,954,2.8800,2.7000,33.7956,5.00,2.1200,0.000000,-0.085107,0.023556,-0.300405,0.191743,1500,1420,-85.5700
19.1634,955,2.1600,1.9800,33.7956,5.00,2.8400,0.000000,-0.077107,0.031556,-0.300405,0.191743,1500,1423,-84.3956
19.1834,956,1.4400,1.4400,33.7956,5.00,3.5600,0.000000,-0.069107,0.039556,-0.300405,0.191743,1500,1426,-84.3956
19.2035,957,0.9000,0.7200,33.7956,5.00,4.1000,0.000000,-0.063107,0.045556,-0.300405,0.191743,1500,1429,-83.0197
19.2236,958,0.1800,-0.0000,32.4527,5.00,4.8200,0.000000,-0.043170,0.053556,-0.288468,0.191743,1500,1432,-83.0197
19.2437,959,-0.5400,-0.5400,32.4527,5.00,5.5400,0.000000,-0.035170,0.061556,-0.288468,0.191743,1500,1435,-83.0197
19.2637,960,-1.0800,-1.2600,30.2146,5.00,6.0800,0.000000,-0.009276,0.067556,-0.268574,0.191743,1500,1438,-81.5756
19.2838,961,-1.6200,-1.8000,30.2146,5.00,6.6200,0.000000,-0.003276,0.073556,-0.268574,0.191743,1500,1441,-81.5756
19.3040,962,-2.3400,-2.3400,30.2146,5.00,7.3400,0.004724,0.004724,0.081556,-0.268574,0.191743,1473,1444,-80.1860
19.3240,963,-2.7000,-2.8800,26.8574,5.00,7.7000,0.038566,0.038566,0.085556,-0.238732,0.191743,1460,1447,-80.1860
19.3441,964,-3.2400,-3.2400,26.8574,5.00,8.2400,0.044566,0.044566,0.091556,-0.238732,0.191743,1458,1450,-80.1860
19.3642,965,-3.7800,-3.7800,21.8216,5.00,8.7800,0.095328,0.095328,0.097556,-0.193970,0.191743,1439,1447,-78.9938
19.3843,966,-4.1400,-4.1400,21.8216,5.00,9.1400,0.099328,0.099328,0.101556,-0.193970,0.191743,1437,1444,-78.9938
19.4043,967,-4.5000,-4.5000,21.8216,5.00,9.5000,0.103328,0.103328,0.105556,-0.193970,0.191743,1436,1441,-78.0304
19.4244,968,-4.6800,-4.6800,16.2263,5.00,9.6800,0.155064,0.155064,0.107556,-0.144234,0.191743,1416,1438,-78.0304
19.4445,969,-5.0400,-5.0400,16.2263,5.00,10.0400,0.159064,0.159064,0.111556,-0.144234,0.191743,1415,1435,-78.0304
19.4646,970,-5.0400,-5.2200,9.0644,5.00,10.0400,0.222726,0.222726,0.111556,-0.080572,0.191743,1391,1432,-77.3851
19.4847,971,-5.2200,-5.2200,9.0644,5.00,10.2200,0.224726,0.224726,0.113556,-0.080572,0.191743,1390,1429,-77.3851
19.5047,972,-5.2200,-5.2200,9.0644,5.00,10.2200,0.224726,0.224726,0.113556,-0.080572,0.191743,1390,1426,-77.0495
19.5248,973,-5.2200,-5.2200,1.5667,5.00,10.2200,0.291372,0.291372,0.113556,-0.013926,0.191743,1365,1423,-77.0495
19.5449,974,-5.2200,-5.2200,1.5667,5.00,10.2200,0.291372,0.291372,0.113556,-0.013926,0.191743,1365,1420,-77.0495
19.5650,975,-5.0400,-5.0400,-5.8191,5.00,10.0400,0.355024,0.355024,0.111556,0.051725,0.191743,1341,1417,-77.1118
19.5851,976,-4.8600,-4.8600,-5.8191,5.00,9.8600,0.353024,0.353024,0.109556,0.051725,0.191743,1342,1414,-77.1118
19.6051,977,-4.6800,-4.6800,-5.8191,5.00,9.6800,0.351024,0.351024,0.107556,0.051725,0.191743,1343,1411,-77.4925
19.6252,978,-4.3200,-4.3200,-13.4287,5.00,9.3200,0.414664,0.414664,0.103556,0.119366,0.191743,1319,1408,-77.4925
19.6453,979,-3.9600,-3.9600,-13.4287,5.00,8.9600,0.410664,0.410664,0.099556,0.119366,0.191743,1321,1405,-77.4925
19.6654,980,-3.6000,-3.4200,-19.6954,5.00,8.6000,0.450000,0.462369,0.095556,0.175070,0.191743,1306,1402,-78.2125
19.6854,981,-3.0600,-3.0600,-19.6954,5.00,8.0600,0.450000,0.456369,0.089556,0.175070,0.191743,1306,1399,-78.2125
19.7055,982,-2.7000,-2.5200,-19.6954,5.00,7.7000,0.450000,0.452369,0.085556,0.175070,0.191743,1306,1396,-79.2683
19.7256,983,-2.1600,-1.9800,-24.9550,5.00,7.1600,0.450000,0.493120,0.079556,0.221822,0.191743,1306,1393,-79.2683
19.7457,984,-1.4400,-1.4400,-24.9550,5.00,6.4400,0.450000,0.485120,0.071556,0.221822,0.191743,1306,1390,-79.2683
19.7657,985,-0.9000,-0.7200,-29.4312,5.00,5.9000,0.450000,0.518909,0.065556,0.261611,0.191743,1306,1387,-80.5047
19.7858,986,-0.1800,-0.1800,-29.4312,5.00,5.1800,0.450000,0.510909,0.057556,0.261611,0.191743,1306,1384,-80.5047
19.8059,987,0.3600,0.5400,-29.4312,5.00,4.6400,0.450000,0.504909,0.051556,0.261611,0.191743,1306,1381,-81.9215
19.8260,988,1.0800,1.0800,-33.1241,5.00,3.9200,0.450000,0.529735,0.043556,0.294437,0.191743,1306,1378,-81.9215
19.8460,989,1.8000,1.8000,-33.1241,5.00,3.2000,0.450000,0.521735,0.035556,0.294437,0.191743,1306,1375,-81.9215
19.8661,990,2.3400,2.5200,-34.4670,5.00,2.6600,0.450000,0.527671,0.029556,0.306373,0.191743,1306,1372,-83.3889
19.8862,991,3.0600,3.0600,-34.4670,5.00,1.9400,0.450000,0.519671,0.021556,0.306373,0.191743,1306,1369,-83.3889
19.9063,992,3.7800,3.7800,-34.4670,5.00,1.2200,0.450000,0.511671,0.013556,0.306373,0.191743,1306,1366,-84.7245
19.9263,993,4.5000,4.5000,-28.7598,5.00,0.5000,0.450000,0.452941,0.005556,0.255643,0.191743,1306,1363,-84.7245
19.9464,994,5.0400,5.0400,-28.7598,5.00,-0.0400,0.446941,0.446941,-0.000444,0.255643,0.191743,1307,1360,-84.7245
19.9665,995,5.5800,5.7600,-28.3122,5.00,-0.5800,0.436962,0.436962,-0.006444,0.251664,0.191743,1311,1357,-85.7651
19.9866,996,6.3000,6.3000,-28.3122,5.00,-1.3000,0.428962,0.428962,-0.014444,0.251664,0.191743,1314,1354,-85.7651
20.0066,997,6.8400,6.8400,-28.3122,5.00,-1.8400,0.422962,0.422962,-0.020444,0.251664,0.191743,1316,1351,-86.4430
20.0267,998,7.3800,7.3800,-27.9765,5.00,-2.3800,0.413978,0.413978,-0.026444,0.248680,0.191743,1319,1348,-86.4430
20.0468,999,7.7400,7.9200,-27.9765,5.00,-2.7400,0.409978,0.409978,-0.030444,0.248680,0.191743,1321,1345,-86.4430
20.0669,1000,8.2800,8.2800,-22.6050,5.00,-3.2800,0.356231,0.356231,-0.036444,0.200933,0.191743,1341,1342,-86.5263
20.0870,1001,8.6400,8.6400,-22.6050,5.00,-3.6400,0.352231,0.352231,-0.040444,0.200933,0.191743,1342,1342,-86.5263
20.1070,1002,9.0000,9.0000,-22.6050,5.00,-4.0000,0.348231,0.348231,-0.044444,0.200933,0.191743,1344,1344,-86.2564
20.1271,1003,9.3600,9.3600,-17.3454,5.00,-4.3600,0.297480,0.297480,-0.048444,0.154181,0.191743,1363,1347,-86.2564
20.1472,1004,9.5400,9.5400,-17.3454,5.00,-4.5400,0.295480,0.295480,-0.050444,0.154181,0.191743,1364,1350,-86.2564
20.1673,1005,9.7200,9.9000,-11.3025,5.00,-4.7200,0.239765,0.239765,-0.052444,0.100467,0.191743,1385,1353,-86.0162
20.1874,1006,9.9000,9.9000,-11.3025,5.00,-4.9000,0.237765,0.237765,-0.054444,0.100467,0.191743,1385,1356,-86.0162
20.2075,1007,10.0800,10.0800,-4.2524,5.00,-5.0800,0.173097,0.173097,-0.056444,0.037799,0.191743,1410,1359,-85.7255
20.2276,1008,10.0800,10.0800,-4.2524,5.00,-5.0800,0.173097,0.173097,-0.056444,0.037799,0.191743,1410,1362,-85.7255
20.2477,1009,10.0800,10.0800,-4.2524,5.00,-5.0800,0.173097,0.173097,-0.056444,0.037799,0.191743,1410,1365,-85.7255
20.2678,1010,10.0800,9.9000,2.9096,5.00,-5.0800,0.109436,0.109436,-0.056444,-0.025863,0.191743,1433,1368,-85.6305
20.2878,1011,9.9000,9.9000,2.9096,5.00,-4.9000,0.111436,0.111436,-0.054444,-0.025863,0.191743,1433,1371,-85.6305
20.3079,1012,9.7200,9.7200,9.7358,5.00,-4.7200,0.052758,0.052758,-0.052444,-0.086541,0.191743,1455,1374,-85.7507
20.3280,1013,9.3600,9.3600,9.7358,5.00,-4.3600,0.056758,0.056758,-0.048444,-0.086541,0.191743,1453,1377,-85.7507
20.3480,1014,9.1800,9.1800,9.7358,5.00,-4.1800,0.058758,0.058758,-0.046444,-0.086541,0.191743,1452,1380,-85.7507
20.3681,1015,8.8200,8.6400,16.1144,5.00,-3.8200,0.006059,0.006059,-0.042444,-0.143239,0.191743,1472,1383,-86.1403
20.3882,1016,8.4600,8.4600,16.1144,5.00,-3.4600,0.010059,0.010059,-0.038444,-0.143239,0.191743,1471,1386,-86.1403
20.4083,1017,7.9200,7.9200,22.4931,5.00,-2.9200,0.000000,-0.040640,-0.032444,-0.199938,0.191743,1500,1389,-86.4309
20.4283,1018,7.3800,7.3800,22.4931,5.00,-2.3800,0.000000,-0.034640,-0.026444,-0.199938,0.191743,1500,1392,-86.4309
20.4484,1019,6.8400,6.8400,22.4931,5.00,-1.8400,0.000000,-0.028640,-0.020444,-0.199938,0.191743,1500,1395,-86.4309
20.4688,1020,6.3000,6.3000,27.9765,5.00,-1.3000,0.000000,-0.071381,-0.014444,-0.248680,0.191743,1500,1398,-86.5539
20.4889,1021,5.7600,5.7600,27.9765,5.00,-0.7600,0.000000,-0.065381,-0.008444,-0.248680,0.191743,1500,1401,-86.5539
20.5090,1022,5.2200,5.0400,32.7884,5.00,-0.2200,0.000000,-0.102154,-0.002444,-0.291452,0.191743,1500,1404,-86.1840
20.5290,1023,4.5000,4.5000,32.7884,5.00,0.5000,0.000000,-0.094154,0.005556,-0.291452,0.191743,1500,1407,-86.1840
20.5491,1024,3.7800,3.7800,32.7884,5.00,1.2200,0.000000,-0.086154,0.013556,-0.291452,0.191743,1500,1410,-85.2791
20.5692,1025,3.2400,3.0600,34.4670,5.00,1.7600,0.000000,-0.095075,0.019556,-0.306373,0.191743,1500,1413,-85.2791
20.5893,1026,2.5200,2.5200,34.4670,5.00,2.4800,0.000000,-0.087075,0.027556,-0.306373,0.191743,1500,1416,-85.2791
20.6093,1027,1.8000,1.6200,34.8027,5.00,3.2000,0.000000,-0.082059,0.035556,-0.309357,0.191743,1500,1419,-83.9893
20.6294,1028,1.0800,1.0800,34.8027,5.00,3.9200,0.000000,-0.074059,0.043556,-0.309357,0.191743,1500,1422,-83.9893
20.6495,1029,0.5400,0.3600,34.8027,5.00,4.4600,0.000000,-0.068059,0.049556,-0.309357,0.191743,1500,1425,-82.5532
20.6696,1030,-0.1800,-0.3600,32.6765,5.00,5.1800,0.000000,-0.041160,0.057556,-0.290458,0.191743,1500,1428,-82.5532
20.6896,1031,-0.9000,-0.9000,32.6765,5.00,5.9000,0.000000,-0.033160,0.065556,-0.290458,0.191743,1500,1431,-82.5532
20.7097,1032,-1.4400,-1.6200,30.5503,5.00,6.4400,0.000000,-0.008260,0.071556,-0.271558,0.191743,1500,1434,-81.1309
20.7298,1033,-1.9800,-1.9800,30.5503,5.00,6.9800,0.000000,-0.002260,0.077556,-0.271558,0.191743,1500,1437,-81.1309
20.7499,1034,-2.5200,-2.7000,30.5503,5.00,7.5200,0.003740,0.003740,0.083556,-0.271558,0.191743,1473,1440,-79.7843
20.7700,1035,-3.0600,-3.0600,25.7383,5.00,8.0600,0.052513,0.052513,0.089556,-0.228785,0.191743,1455,1443,-79.7843
20.7900,1036,-3.4200,-3.6000,25.7383,5.00,8.4200,0.056513,0.056513,0.093556,-0.228785,0.191743,1453,1446,-79.7843
20.8101,1037,-3.9600,-3.9600,20.5907,5.00,8.9600,0.108270,0.108270,0.099556,-0.183028,0.191743,1434,1443,-78.6410
20.8302,1038,-4.3200,-4.3200,20.5907,5.00,9.3200,0.112270,0.112270,0.103556,-0.183028,0.191743,1432,1440,-78.6410
20.8502,1039,-4.6800,-4.6800,20.5907,5.00,9.6800,0.116270,0.116270,0.107556,-0.183028,0.191743,1431,1437,-77.7471
20.8703,1040,-4.8600,-4.8600,14.2120,5.00,9.8600,0.174969,0.174969,0.109556,-0.126329,0.191743,1409,1434,-77.7471
20.8904,1041,-5.0400,-5.0400,14.2120,5.00,10.0400,0.176969,0.176969,0.111556,-0.126329,0.191743,1408,1431,-77.7471
20.9105,1042,-5.2200,-5.2200,7.0501,5.00,10.2200,0.242631,0.242631,0.113556,-0.062667,0.191743,1384,1428,-77.1940
20.9306,1043,-5.2200,-5.2200,7.0501,5.00,10.2200,0.242631,0.242631,0.113556,-0.062667,0.191743,1384,1425,-77.1940
20.9506,1044,-5.2200,-5.2200,7.0501,5.00,10.2200,0.242631,0.242631,0.113556,-0.062667,0.191743,1384,1422,-76.9647
20.9707,1045,-5.2200,-5.2200,-0.6714,5.00,10.2200,0.311266,0.311266,0.113556,0.005968,0.191743,1358,1419,-76.9647
20.9908,1046,-5.0400,-5.0400,-0.6714,5.00,10.0400,0.309266,0.309266,0.111556,0.005968,0.191743,1359,1416,-76.9647
21.0109,1047,-4.8600,-4.8600,-8.6167,5.00,9.8600,0.377892,0.377892,0.109556,0.076593,0.191743,1333,1413,-77.1328
21.0309,1048,-4.6800,-4.6800,-8.6167,5.00,9.6800,0.375892,0.375892,0.107556,0.076593,0.191743,1334,1410,-77.1328
21.0510,1049,-4.5000,-4.3200,-8.6167,5.00,9.5000,0.373892,0.373892,0.105556,0.076593,0.191743,1334,1407,-77.6225
21.0711,1050,-4.1400,-3.9600,-16.0025,5.00,9.1400,0.435543,0.435543,0.101556,0.142245,0.191743,1311,1404,-77.6225
21.0911,1051,-3.6000,-3.6000,-16.0025,5.00,8.6000,0.429543,0.429543,0.095556,0.142245,0.191743,1313,1401,-77.6225
21.1112,1052,-3.2400,-3.0600,-21.5978,5.00,8.2400,0.450000,0.475279,0.091556,0.191981,0.191743,1306,1398,-78.4728
21.1313,1053,-2.7000,-2.7000,-21.5978,5.00,7.7000,0.450000,0.469279,0.085556,0.191981,0.191743,1306,1395,-78.4728
21.1514,1054,-2.1600,-2.1600,-21.5978,5.00,7.1600,0.450000,0.463279,0.079556,0.191981,0.191743,1306,1392,-79.5563
21.1714,1055,-1.6200,-1.6200,-26.7455,5.00,6.6200,0.450000,0.503036,0.073556,0.237738,0.191743,1306,1389,-79.5563
21.1915,1056,-1.0800,-1.0800,-26.7455,5.00,6.0800,0.450000,0.497036,0.067556,0.237738,0.191743,1306,1386,-79.5563
21.2116,1057,-0.5400,-0.3600,-30.8860,5.00,5.5400,0.450000,0.527840,0.061556,0.274542,0.191743,1306,1383,-80.8734
21.2316,1058,0.1800,0.1800,-30.8860,5.00,4.8200,0.450000,0.519840,0.053556,0.274542,0.191743,1306,1380,-80.8734
21.2517,1059,0.9000,0.9000,-30.8860,5.00,4.1000,0.450000,0.511840,0.045556,0.274542,0.191743,1306,1377,-82.3349
21.2718,1060,1.4400,1.6200,-31.6693,5.00,3.5600,0.450000,0.512803,0.039556,0.281505,0.191743,1306,1374,-82.3349
21.2919,1061,2.1600,2.3400,-31.6693,5.00,2.8400,0.450000,0.504803,0.031556,0.281505,0.191743,1306,1371,-82.3349
21.3119,1062,2.8800,3.0600,-36.4813,5.00,2.1200,0.450000,0.539576,0.023556,0.324278,0.191743,1306,1368,-83.7419
21.3320,1063,3.6000,3.6000,-36.4813,5.00,1.4000,0.450000,0.531576,0.015556,0.324278,0.191743,1306,1365,-83.7419
21.3521,1064,4.1400,4.3200,-36.4813,5.00,0.8600,0.450000,0.525576,0.009556,0.324278,0.191743,1306,1362,-84.9914
21.3721,1065,4.8600,4.8600,-29.2074,5.00,0.1400,0.450000,0.452920,0.001556,0.259622,0.191743,1306,1359,-84.9914
21.3922,1066,5.4000,5.5800,-29.2074,5.00,-0.4000,0.446920,0.446920,-0.004444,0.259622,0.191743,1307,1356,-84.9914
21.4123,1067,6.1200,6.1200,-31.4455,5.00,-1.1200,0.450000,0.458814,-0.012444,0.279516,0.191743,1306,1353,-85.9329
21.4324,1068,6.6600,6.6600,-31.4455,5.00,-1.6600,0.450000,0.452814,-0.018444,0.279516,0.191743,1306,1350,-85.9329
21.4524,1069,7.2000,7.2000,-31.4455,5.00,-2.2000,0.446814,0.446814,-0.024444,0.279516,0.191743,1307,1347,-86.4672
21.4725,1070,7.7400,7.7400,-26.1860,5.00,-2.7400,0.394062,0.394062,-0.030444,0.232764,0.191743,1327,1344,-86.4672
21.4926,1071,8.1000,8.1000,-26.1860,5.00,-3.1000,0.390062,0.390062,-0.034444,0.232764,0.191743,1328,1341,-86.4672
21.5127,1072,8.4600,8.6400,-20.9264,5.00,-3.4600,0.339311,0.339311,-0.038444,0.186012,0.191743,1347,1344,-86.4230
21.5327,1073,8.8200,9.0000,-20.9264,5.00,-3.8200,0.335311,0.335311,-0.042444,0.186012,0.191743,1349,1347,-86.4230
21.5528,1074,9.1800,9.3600,-20.9264,5.00,-4.1800,0.331311,0.331311,-0.046444,0.186012,0.191743,1350,1350,-86.1643
21.5729,1075,9.5400,9.5400,-15.3311,5.00,-4.5400,0.277575,0.277575,-0.050444,0.136276,0.191743,1370,1353,-86.1643
21.5930,1076,9.7200,9.7200,-15.3311,5.00,-4.7200,0.275575,0.275575,-0.052444,0.136276,0.191743,1371,1356,-86.1643
21.6131,1077,9.9000,9.9000,-8.7287,5.00,-4.9000,0.214886,0.214886,-0.054444,0.077588,0.191743,1394,1359,-85.8548
21.6331,1078,9.9000,10.0800,-8.7287,5.00,-4.9000,0.214886,0.214886,-0.054444,0.077588,0.191743,1394,1362,-85.8548
21.6532,1079,10.0800,10.0800,-8.7287,5.00,-5.0800,0.212886,0.212886,-0.056444,0.077588,0.191743,1395,1365,-85.6529
21.6733,1080,10.0800,10.0800,-1.7905,5.00,-5.0800,0.151214,0.151214,-0.056444,0.015915,0.191743,1418,1368,-85.6529
21.6934,1081,9.9000,9.9000,-1.7905,5.00,-4.9000,0.153214,0.153214,-0.054444,0.015915,0.191743,1417,1371,-85.6529
21.7135,1082,9.9000,9.7200,5.1477,5.00,-4.9000,0.091541,0.091541,-0.054444,-0.045757,0.191743,1440,1374,-85.6756
21.7335,1083,9.7200,9.7200,5.1477,5.00,-4.7200,0.093541,0.093541,-0.052444,-0.045757,0.191743,1439,1377,-85.6756
21.7536,1084,9.3600,9.3600,5.1477,5.00,-4.3600,0.097541,0.097541,-0.048444,-0.045757,0.191743,1438,1380,-85.9414
21.7737,1085,9.1800,9.1800,12.5335,5.00,-4.1800,0.033890,0.033890,-0.046444,-0.111408,0.191743,1462,1383,-85.9414
21.7938,1086,8.8200,8.8200,12.5335,5.00,-3.8200,0.037890,0.037890,-0.042444,-0.111408,0.191743,1460,1386,-85.9414
21.8144,1087,8.4600,8.2800,18.6883,5.00,-3.4600,0.000000,-0.012820,-0.038444,-0.166118,0.191743,1500,1389,-86.2410
21.8345,1088,7.9200,7.9200,18.6883,5.00,-2.9200,0.000000,-0.006820,-0.032444,-0.166118,0.191743,1500,1392,-86.2410
21.8546,1089,7.5600,7.3800,18.6883,5.00,-2.5600,0.000000,-0.002820,-0.028444,-0.166118,0.191743,1500,1395,-86.4729
21.8746,1090,6.8400,6.8400,25.0669,5.00,-1.8400,0.000000,-0.051519,-0.020444,-0.222817,0.191743,1500,1398,-86.4729
