t_s,iteration,sensor_mode,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
1.7104,336,imu,57.2013,94.4485,40.1400,57.2013,-0.6371,90.00,85.02,32.7987,6.5996,-0.211171,0.291544,0.021999,-0.524714,0.000000,1604
1.7155,337,imu,57.2013,94.4485,39.7800,57.2013,-0.6987,90.00,85.02,32.7987,6.7636,-0.210624,0.291544,0.022545,-0.524714,0.000000,1603
1.7207,338,imu,52.2607,94.4485,39.2400,52.2607,-0.6987,90.00,85.02,37.7393,6.9523,-0.166079,0.335461,0.023174,-0.524714,0.000000,1587
1.7258,339,imu,52.2607,94.6723,38.7000,52.2607,-0.6987,90.00,85.02,37.7393,7.1410,-0.166694,0.335461,0.023803,-0.525957,0.000000,1587
1.7309,340,imu,52.2607,94.6723,38.1600,52.2607,-0.6987,90.00,85.02,37.7393,7.3297,-0.166065,0.335461,0.024432,-0.525957,0.000000,1587
1.7360,341,imu,52.2607,94.6723,37.6200,52.2607,-0.6987,90.00,85.02,37.7393,7.5183,-0.165436,0.335461,0.025061,-0.525957,0.000000,1587
1.7410,342,imu,52.2607,94.6723,37.0800,52.2607,-0.6987,90.00,85.02,37.7393,7.7070,-0.164807,0.335461,0.025690,-0.525957,0.000000,1586
1.7461,343,imu,52.2607,94.6723,36.5400,52.2607,-0.6987,90.00,85.02,37.7393,7.8957,-0.164178,0.335461,0.026319,-0.525957,0.000000,1586
1.7512,344,imu,52.2607,94.6723,36.0000,52.2607,-0.6987,90.00,85.02,37.7393,8.0844,-0.163549,0.335461,0.026948,-0.525957,0.000000,1586
1.7563,345,imu,52.2607,94.6723,35.6400,52.2607,-0.6987,90.00,85.02,37.7393,8.2731,-0.162920,0.335461,0.027577,-0.525957,0.000000,1586
1.7613,346,imu,52.2607,94.6723,35.1000,52.2607,-0.6987,90.00,85.02,37.7393,8.4618,-0.162291,0.335461,0.028206,-0.525957,0.000000,1585
1.7664,347,imu,47.2052,94.6723,34.7400,47.2052,-0.7641,90.00,85.02,42.7948,8.6758,-0.116639,0.380399,0.028919,-0.525957,0.000000,1568
1.7715,348,imu,47.2052,94.6723,34.2000,47.2052,-0.7641,90.00,85.02,42.7948,8.8898,-0.115926,0.380399,0.029633,-0.525957,0.000000,1568
1.7766,349,imu,47.2052,99.5962,33.6600,47.2052,-0.7641,90.00,85.02,42.7948,9.1038,-0.142568,0.380399,0.030346,-0.553312,0.000000,1578
1.7821,350,imu,47.2052,99.5962,32.9400,47.2052,-0.7641,90.00,85.02,42.7948,9.3177,-0.141854,0.380399,0.031059,-0.553312,0.000000,1578
1.7872,351,imu,47.2052,99.5962,32.4000,47.2052,-0.7641,90.00,85.02,42.7948,9.5317,-0.141141,0.380399,0.031772,-0.553312,0.000000,1577
1.7922,352,imu,47.2052,99.5962,31.8600,47.2052,-0.7641,90.00,85.02,42.7948,9.7457,-0.140428,0.380399,0.032486,-0.553312,0.000000,1577
1.7973,353,imu,47.2052,99.5962,31.3200,47.2052,-0.7641,90.00,85.02,42.7948,9.9597,-0.139715,0.380399,0.033199,-0.553312,0.000000,1577
1.8024,354,imu,47.2052,99.5962,30.7800,47.2052,-0.7641,90.00,85.02,42.7948,10.1736,-0.139001,0.380399,0.033912,-0.553312,0.000000,1577
1.8074,355,imu,47.2052,99.5962,30.2400,47.2052,-0.7641,90.00,85.02,42.7948,10.3876,-0.138288,0.380399,0.034625,-0.553312,0.000000,1576
1.8125,356,imu,47.2052,99.5962,29.8800,47.2052,-0.7641,90.00,85.02,42.7948,10.6016,-0.137575,0.380399,0.035339,-0.553312,0.000000,1576
1.8176,357,imu,42.0579,99.5962,29.1600,42.0579,-0.8302,90.00,85.02,47.9421,10.8413,-0.091023,0.426152,0.036138,-0.553312,0.000000,1559
1.8240,358,imu,42.0579,99.5962,28.6200,42.0579,-0.8302,90.00,85.02,47.9421,11.0810,-0.090224,0.426152,0.036937,-0.553312,0.000000,1558
1.8291,359,imu,42.0579,107.5415,28.0800,42.0579,-0.8302,90.00,85.02,47.9421,11.3207,-0.133565,0.426152,0.037736,-0.597453,0.000000,1575
1.8343,360,imu,42.0579,107.5415,27.3600,42.0579,-0.8302,90.00,85.02,47.9421,11.5604,-0.132766,0.426152,0.038535,-0.597453,0.000000,1574
1.8394,361,imu,42.0579,107.5415,26.8200,42.0579,-0.8302,90.00,85.02,47.9421,11.8001,-0.131967,0.426152,0.039334,-0.597453,0.000000,1574
1.8445,362,imu,42.0579,107.5415,26.2800,42.0579,-0.8302,90.00,85.02,47.9421,12.0398,-0.131168,0.426152,0.040133,-0.597453,0.000000,1574
1.8495,363,imu,42.0579,107.5415,25.9200,42.0579,-0.8302,90.00,85.02,47.9421,12.2795,-0.130369,0.426152,0.040932,-0.597453,0.000000,1573
1.8546,364,imu,42.0579,107.5415,25.3800,42.0579,-0.8302,90.00,85.02,47.9421,12.5193,-0.129570,0.426152,0.041731,-0.597453,0.000000,1573
1.8597,365,imu,42.0579,107.5415,24.8400,42.0579,-0.8302,90.00,85.02,47.9421,12.7590,-0.128771,0.426152,0.042530,-0.597453,0.000000,1573
1.8648,366,imu,42.0579,107.5415,24.1200,42.0579,-0.8302,90.00,85.02,47.9421,12.9987,-0.127972,0.426152,0.043329,-0.597453,0.000000,1572
1.8699,367,imu,36.6470,107.5415,23.5800,36.647,-0.9557,90.00,85.02,53.3530,13.2654,-0.078986,0.474249,0.044218,-0.597453,0.000000,1554
1.8749,368,imu,36.6470,107.5415,23.0400,36.647,-0.9557,90.00,85.02,53.3530,13.5322,-0.078097,0.474249,0.045107,-0.597453,0.000000,1554
1.8800,369,imu,36.6470,112.9130,22.5000,36.647,-0.9557,90.00,85.02,53.3530,13.7990,-0.107049,0.474249,0.045997,-0.627294,0.000000,1565
1.8851,370,imu,36.6470,112.9130,21.9600,36.647,-0.9557,90.00,85.02,53.3530,14.0657,-0.106160,0.474249,0.046886,-0.627294,0.000000,1564
1.8902,371,imu,36.6470,112.9130,21.4200,36.647,-0.9557,90.00,85.02,53.3530,14.3325,-0.105270,0.474249,0.047775,-0.627294,0.000000,1564
1.8952,372,imu,36.6470,112.9130,20.8800,36.647,-0.9557,90.00,85.02,53.3530,14.5993,-0.104381,0.474249,0.048664,-0.627294,0.000000,1564
1.9003,373,imu,36.6470,112.9130,20.3400,36.647,-0.9557,90.00,85.02,53.3530,14.8660,-0.103492,0.474249,0.049553,-0.627294,0.000000,1563
1.9054,374,imu,36.6470,112.9130,19.6200,36.647,-0.9557,90.00,85.02,53.3530,15.1328,-0.102603,0.474249,0.050443,-0.627294,0.000000,1563
1.9105,375,imu,36.6470,112.9130,19.2600,36.647,-0.9557,90.00,85.02,53.3530,15.3996,-0.101714,0.474249,0.051332,-0.627294,0.000000,1563
1.9156,376,imu,31.1698,112.9130,18.5400,31.1698,-1.0826,90.00,85.02,58.8302,15.6937,-0.052047,0.522935,0.052312,-0.627294,0.000000,1544
1.9207,377,imu,31.1698,112.9130,18.0000,31.1698,-1.0826,90.00,85.02,58.8302,15.9879,-0.051066,0.522935,0.053293,-0.627294,0.000000,1544
1.9258,378,imu,31.1698,113.2487,17.4600,31.1698,-1.0826,90.00,85.02,58.8302,16.2820,-0.051951,0.522935,0.054273,-0.629159,0.000000,1544
1.9308,379,imu,31.1698,113.2487,16.9200,31.1698,-1.0826,90.00,85.02,58.8302,16.5762,-0.050970,0.522935,0.055254,-0.629159,0.000000,1544
1.9359,380,imu,31.1698,113.2487,16.3800,31.1698,-1.0826,90.00,85.02,58.8302,16.8703,-0.049990,0.522935,0.056234,-0.629159,0.000000,1543
1.9410,381,imu,31.1698,113.2487,15.6600,31.1698,-1.0826,90.00,85.02,58.8302,17.1645,-0.049009,0.522935,0.057215,-0.629159,0.000000,1543
1.9461,382,imu,31.1698,113.2487,15.1200,31.1698,-1.0826,90.00,85.02,58.8302,17.4586,-0.048029,0.522935,0.058195,-0.629159,0.000000,1543
1.9512,383,imu,31.1698,113.2487,14.5800,31.1698,-1.0826,90.00,85.02,58.8302,17.7528,-0.047048,0.522935,0.059176,-0.629159,0.000000,1542
1.9562,384,imu,31.1698,113.2487,14.0400,31.1698,-1.0826,90.00,85.02,58.8302,18.0469,-0.046068,0.522935,0.060156,-0.629159,0.000000,1542
1.9613,385,imu,31.1698,113.2487,13.5000,31.1698,-1.0826,90.00,85.02,58.8302,18.3411,-0.045087,0.522935,0.061137,-0.629159,0.000000,1541
1.9664,386,imu,25.4552,113.2487,12.7800,25.4552,-1.2719,90.00,85.02,64.5448,18.6638,0.006785,0.573731,0.062213,-0.629159,0.000000,1521
1.9715,387,imu,25.4552,113.2487,12.2400,25.4552,-1.2719,90.00,85.02,64.5448,18.9865,0.007860,0.573731,0.063288,-0.629159,0.000000,1501
1.9765,388,imu,25.4552,112.9130,11.7000,25.4552,-1.2719,90.00,85.02,64.5448,19.3092,0.010801,0.573731,0.064364,-0.627294,0.000000,1500
1.9828,389,imu,25.4552,112.9130,11.3400,25.4552,-1.2719,90.00,85.02,64.5448,19.6320,0.011877,0.573731,0.065440,-0.627294,0.000000,1500
1.9879,390,imu,25.4552,112.9130,10.8000,25.4552,-1.2719,90.00,85.02,64.5448,19.9547,0.012953,0.573731,0.066516,-0.627294,0.000000,1500
1.9929,391,imu,25.4552,112.9130,10.2600,25.4552,-1.2719,90.00,85.02,64.5448,20.2774,0.014028,0.573731,0.067591,-0.627294,0.000000,1500
1.9980,392,imu,25.4552,112.9130,9.5400,25.4552,-1.2719,90.00,85.02,64.5448,20.6001,0.015104,0.573731,0.068667,-0.627294,0.000000,1500
2.0031,393,imu,25.4552,112.9130,9.0000,25.4552,-1.2719,90.00,85.02,64.5448,20.9229,0.016180,0.573731,0.069743,-0.627294,0.000000,1500
2.0082,394,imu,25.4552,112.9130,8.4600,25.4552,-1.2719,90.00,85.02,64.5448,21.2456,0.017256,0.573731,0.070819,-0.627294,0.000000,1500
2.0132,395,imu,25.4552,112.9130,7.7400,25.4552,-1.2719,90.00,85.02,64.5448,21.5683,0.018331,0.573731,0.071894,-0.627294,0.000000,1500
2.0183,396,imu,19.7236,112.9130,7.2000,19.7236,-1.5464,90.00,85.02,70.2764,21.9197,0.070450,0.624679,0.073066,-0.627294,0.000000,1500
2.0236,397,imu,19.7236,112.9130,6.6600,19.7236,-1.5464,90.00,85.02,70.2764,22.2711,0.071621,0.624679,0.074237,-0.627294,0.000000,1500
2.0287,398,imu,19.7236,113.4725,6.1200,19.7236,-1.5464,90.00,85.02,70.2764,22.6225,0.069684,0.624679,0.075408,-0.630403,0.000000,1500
2.0339,399,imu,19.7236,113.4725,5.4000,19.7236,-1.5464,90.00,85.02,70.2764,22.9738,0.070855,0.624679,0.076579,-0.630403,0.000000,1500
2.0390,400,imu,19.7236,113.4725,4.8600,19.7236,-1.5464,90.00,85.02,70.2764,23.3252,0.072027,0.624679,0.077751,-0.630403,0.000000,1500
2.0441,401,imu,19.7236,113.4725,4.3200,19.7236,-1.5464,90.00,85.02,70.2764,23.6766,0.073198,0.624679,0.078922,-0.630403,0.000000,1500
2.0491,402,imu,19.7236,113.4725,3.6000,19.7236,-1.5464,90.00,85.02,70.2764,24.0280,0.074369,0.624679,0.080093,-0.630403,0.000000,1500
2.0542,403,imu,19.7236,113.4725,3.0600,19.7236,-1.5464,90.00,85.02,70.2764,24.3794,0.075541,0.624679,0.081265,-0.630403,0.000000,1500
2.0593,404,imu,19.7236,113.4725,2.5200,19.7236,-1.5464,90.00,85.02,70.2764,24.7308,0.076712,0.624679,0.082436,-0.630403,0.000000,1500
2.0644,405,imu,19.7236,113.4725,1.8000,19.7236,-1.5464,90.00,85.02,70.2764,25.0821,0.077883,0.624679,0.083607,-0.630403,0.000000,1500
2.0694,406,imu,13.9049,113.4725,1.2600,13.9049,-1.9728,90.00,85.02,76.0951,25.4626,0.130873,0.676401,0.084875,-0.630403,0.000000,1480
2.0745,407,imu,13.9049,113.4725,0.5400,13.9049,-1.9728,90.00,85.02,76.0951,25.8431,0.132141,0.676401,0.086144,-0.630403,0.000000,1460
2.0796,408,imu,13.9049,116.9416,0.1800,13.9049,-1.9728,90.00,85.02,76.0951,26.2236,0.114137,0.676401,0.087412,-0.649675,0.000000,1440
2.0847,409,imu,13.9049,116.9416,-0.1800,13.9049,-1.9728,90.00,85.02,76.0951,26.6040,0.115405,0.676401,0.088680,-0.649675,0.000000,1431
2.0898,410,imu,13.9049,116.9416,-0.9000,13.9049,-1.9728,90.00,85.02,76.0951,26.9845,0.116673,0.676401,0.089948,-0.649675,0.000000,1431
2.0949,411,imu,13.9049,116.9416,-1.4400,13.9049,-1.9728,90.00,85.02,76.0951,27.3650,0.117942,0.676401,0.091217,-0.649675,0.000000,1430
2.0999,412,imu,13.9049,116.9416,-1.9800,13.9049,-1.9728,90.00,85.02,76.0951,27.7455,0.119210,0.676401,0.092485,-0.649675,0.000000,1430
2.1050,413,imu,13.9049,116.9416,-2.7000,13.9049,-1.9728,90.00,85.02,76.0951,28.1259,0.120478,0.676401,0.093753,-0.649675,0.000000,1429
2.1101,414,imu,13.9049,116.9416,-3.2400,13.9049,-1.9728,90.00,85.02,76.0951,28.5064,0.121746,0.676401,0.095021,-0.649675,0.000000,1429
2.1152,415,imu,13.9049,116.9416,-3.7800,13.9049,-1.9728,90.00,85.02,76.0951,28.8869,0.123015,0.676401,0.096290,-0.649675,0.000000,1428
2.1203,416,imu,7.9740,116.9416,-4.3200,7.974,-2.7899,90.00,85.02,82.0260,29.2970,0.177101,0.729120,0.097657,-0.649675,0.000000,1408
2.1254,417,imu,7.9740,120.9702,-5.0400,7.974,-2.7899,90.00,85.02,82.0260,29.7071,0.156087,0.729120,0.099024,-0.672057,0.000000,1416
2.1304,418,imu,7.9740,120.9702,-5.5800,7.974,-2.7899,90.00,85.02,82.0260,30.1173,0.157454,0.729120,0.100391,-0.672057,0.000000,1415
2.1355,419,imu,7.9740,120.9702,-6.3000,7.974,-2.7899,90.00,85.02,82.0260,30.5274,0.158822,0.729120,0.101758,-0.672057,0.000000,1415
2.1406,420,imu,7.9740,120.9702,-6.8400,7.974,-2.7899,90.00,85.02,82.0260,30.9375,0.160189,0.729120,0.103125,-0.672057,0.000000,1414
2.1457,421,imu,7.9740,120.9702,-7.3800,7.974,-2.7899,90.00,85.02,82.0260,31.3477,0.161556,0.729120,0.104492,-0.672057,0.000000,1414
2.1507,422,imu,7.9740,120.9702,-8.1000,7.974,-2.7899,90.00,85.02,82.0260,31.7578,0.162923,0.729120,0.105859,-0.672057,0.000000,1413
2.1558,423,imu,7.9740,120.9702,-8.6400,7.974,-2.7899,90.00,85.02,82.0260,32.1679,0.164290,0.729120,0.107226,-0.672057,0.000000,1413
2.1609,424,imu,7.9740,120.9702,-9.3600,7.974,-2.7899,90.00,85.02,82.0260,32.5781,0.165657,0.729120,0.108594,-0.672057,0.000000,1412
2.1659,425,imu,2.0175,120.9702,-9.9000,2.0175,-4.9378,90.00,85.02,87.9825,33.0180,0.220070,0.782066,0.110060,-0.672057,0.000000,1392
2.1710,426,imu,2.0175,120.9702,-10.2600,2.0175,-4.9378,90.00,85.02,87.9825,33.4579,0.221536,0.782066,0.111526,-0.672057,0.000000,1391
2.1761,427,imu,2.0175,121.7535,-10.8000,2.0175,-4.9378,90.00,85.02,87.9825,33.8978,0.218651,0.782066,0.112993,-0.676409,0.000000,1393
2.1821,428,imu,2.0175,121.7535,-11.5200,2.0175,-4.9378,90.00,85.02,87.9825,34.3377,0.220117,0.782066,0.114459,-0.676409,0.000000,1392
2.1872,429,imu,2.0175,121.7535,-12.0600,2.0175,-4.9378,90.00,85.02,87.9825,34.7776,0.221583,0.782066,0.115925,-0.676409,0.000000,1391
2.1922,430,imu,2.0175,121.7535,-12.7800,2.0175,-4.9378,90.00,85.02,87.9825,35.2175,0.223050,0.782066,0.117392,-0.676409,0.000000,1391
2.1973,431,imu,2.0175,121.7535,-13.3200,2.0175,-4.9378,90.00,85.02,87.9825,35.6574,0.224516,0.782066,0.118858,-0.676409,0.000000,1390
2.2024,432,imu,2.0175,121.7535,-13.8600,2.0175,-4.9378,90.00,85.02,87.9825,36.0974,0.225982,0.782066,0.120325,-0.676409,0.000000,1390
2.2075,433,imu,2.0175,121.7535,-14.4000,2.0175,-4.9378,90.00,85.02,87.9825,36.5373,0.227449,0.782066,0.121791,-0.676409,0.000000,1389
2.2125,434,imu,2.0175,121.7535,-14.9400,2.0175,-4.9378,90.00,85.02,87.9825,36.9772,0.228915,0.782066,0.123257,-0.676409,0.000000,1389
2.2177,435,imu,-3.6576,121.7535,-14.9400,-3.6576,-27.3863,90.00,85.02,93.6576,37.4455,0.280922,0.832512,0.124818,-0.676409,0.000000,1369
2.2235,436,imu,-3.6576,121.7535,-14.4000,-3.6576,-27.3863,90.00,85.02,93.6576,37.9138,0.282483,0.832512,0.126379,-0.676409,0.000000,1369
2.2292,437,imu,-3.6576,2.3500,-14.2200,-3.6576,-27.3863,90.00,85.02,93.6576,37.9138,0.550000,0.832512,0.127940,-0.013056,0.000000,1349
2.2351,438,imu,-3.6576,2.3500,-14.0400,-3.6576,-27.3863,90.00,85.02,93.6576,37.9138,0.550000,0.832512,0.127940,-0.013056,0.000000,1329
2.2403,439,imu,-3.6576,2.3500,-14.0400,-3.6576,-27.3863,90.00,85.02,93.6576,37.9138,0.550000,0.832512,0.127940,-0.013056,0.000000,1309
2.2454,440,imu,-3.6576,2.3500,-13.8600,-3.6576,-27.3863,90.00,85.02,93.6576,37.9138,0.550000,0.832512,0.127940,-0.013056,0.000000,1289
2.2505,441,imu,-3.6576,2.3500,-13.5000,-3.6576,-27.3863,90.00,85.02,93.6576,37.9138,0.550000,0.832512,0.127940,-0.013056,0.000000,1269
2.2556,442,imu,-3.6576,2.3500,-12.9600,-3.6576,-27.3863,90.00,85.02,93.6576,37.9138,0.550000,0.832512,0.127940,-0.013056,0.000000,1268
2.2606,443,imu,-3.6576,2.3500,-12.6000,-3.6576,-27.3863,90.00,85.02,93.6576,37.9138,0.550000,0.832512,0.127940,-0.013056,0.000000,1268
2.2657,444,imu,-2.5512,2.3500,-12.2400,-2.5512,-13.8086,90.00,85.02,92.5512,37.9138,0.550000,0.822677,0.127922,-0.013056,0.000000,1268
2.2708,445,imu,-2.5512,2.3500,-12.0600,-2.5512,-13.8086,90.00,85.02,92.5512,37.9138,0.550000,0.822677,0.127922,-0.013056,0.000000,1268
2.2759,446,imu,-2.5512,-70.5007,-11.7000,-2.5512,-13.8086,90.00,85.02,92.5512,37.9138,0.550000,0.822677,0.127922,0.391670,0.000000,1268
2.2817,447,imu,-2.5512,-70.5007,-11.5200,-2.5512,-13.8086,90.00,85.02,92.5512,37.9138,0.550000,0.822677,0.127922,0.391670,0.000000,1268
