t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,imu_roll_raw_deg,imu_pitch_raw_deg,imu_yaw_raw_deg,imu_axis
6.4632,1227,enc,1,19.8000,-9.2124,19.8000,15.1976,-146.5319,20.00,82.00,0.2000,7.5155,0.909435,0.001778,0.025052,0.051180,0.831425,1153,-9.9054,-66.9708,9.4108,pitch
6.4682,1228,enc,1,19.9800,4.3513,19.9800,15.212,-146.5504,20.00,82.00,0.0200,7.5156,0.832481,0.000178,0.025052,-0.024174,0.831425,1155,-9.8919,-66.9564,9.3923,pitch
6.4733,1229,enc,1,19.8000,-7.7541,19.8000,15.2124,-146.5407,20.00,82.00,0.2000,7.5166,0.901337,0.001778,0.025055,0.043078,0.831425,1153,-9.9067,-66.9561,9.402,pitch
6.4784,1230,enc,0,19.8000,-5.4279,19.8000,15.2124,-146.5407,20.00,82.00,0.2000,7.5176,0.888417,0.001778,0.025059,0.030155,0.831425,1151,-9.9067,-66.9561,9.402,pitch
6.4835,1231,enc,0,19.9800,7.0005,19.9800,15.2124,-146.5407,20.00,82.00,0.0200,7.5177,0.817771,0.000178,0.025059,-0.038892,0.831425,1153,-9.9067,-66.9561,9.402,pitch
6.4885,1232,enc,0,19.8000,-5.8996,19.8000,15.2124,-146.5407,20.00,82.00,0.2000,7.5187,0.891041,0.001778,0.025062,0.032776,0.831425,1151,-9.9067,-66.9561,9.402,pitch
6.4936,1233,enc,1,19.9800,6.6702,19.9800,15.2025,-146.5403,20.00,82.00,0.0200,7.5188,0.819609,0.000178,0.025063,-0.037057,0.831425,1153,-9.9072,-66.966,9.4024,pitch
6.4987,1234,enc,0,19.8000,-6.1308,19.8000,15.2025,-146.5403,20.00,82.00,0.2000,7.5198,0.892329,0.001778,0.025066,0.034060,0.831425,1151,-9.9072,-66.966,9.4024,pitch
6.5037,1235,enc,0,19.8000,-4.2916,19.8000,15.2025,-146.5403,20.00,82.00,0.2000,7.5208,0.882115,0.001778,0.025069,0.023842,0.831425,1149,-9.9072,-66.966,9.4024,pitch
6.5088,1236,enc,0,19.8000,-3.0041,19.8000,15.2025,-146.5403,20.00,82.00,0.2000,7.5218,0.874965,0.001778,0.025073,0.016689,0.831425,1147,-9.9072,-66.966,9.4024,pitch
6.5139,1237,enc,1,19.8000,-2.1029,19.8000,15.2029,-146.5255,20.00,82.00,0.2000,7.5228,0.869962,0.001778,0.025076,0.011683,0.831425,1148,-9.9169,-66.9655,9.4172,pitch
6.5190,1238,enc,1,19.8000,-1.4720,19.8000,15.2178,-146.5292,20.00,82.00,0.2000,7.5238,0.866460,0.001778,0.025079,0.008178,0.831425,1150,-9.9132,-66.9506,9.4135,pitch
6.5240,1239,enc,0,19.8000,-1.0304,19.8000,15.2178,-146.5292,20.00,82.00,0.2000,7.5248,0.864010,0.001778,0.025083,0.005724,0.831425,1150,-9.9132,-66.9506,9.4135,pitch
6.5291,1240,enc,0,19.8000,-0.7213,19.8000,15.2178,-146.5292,20.00,82.00,0.2000,7.5258,0.862296,0.001778,0.025086,0.004007,0.831425,1151,-9.9132,-66.9506,9.4135,pitch
6.5342,1241,enc,1,19.8000,-0.5049,19.8000,15.2182,-146.5195,20.00,82.00,0.2000,7.5268,0.861098,0.001778,0.025089,0.002805,0.831425,1152,-9.928,-66.9503,9.4232,pitch
6.5392,1242,enc,1,19.8000,-0.3534,19.8000,15.2173,-146.544,20.00,82.00,0.2000,7.5278,0.860259,0.001778,0.025093,0.001964,0.831425,1152,-9.9034,-66.9511,9.3987,pitch
6.5443,1243,enc,1,19.8000,-0.2474,19.8000,15.2078,-146.5339,20.00,82.00,0.2000,7.5288,0.859674,0.001778,0.025096,0.001374,0.831425,1152,-9.9187,-66.9606,9.4088,pitch
6.5494,1244,enc,1,19.8000,-0.1732,19.8000,15.2228,-146.5326,20.00,82.00,0.2000,7.5298,0.859265,0.001778,0.025099,0.000962,0.831425,1152,-9.9099,-66.9456,9.4101,pitch
6.5545,1245,enc,0,19.8000,-0.1212,19.8000,15.2228,-146.5326,20.00,82.00,0.2000,7.5308,0.858979,0.001778,0.025103,0.000673,0.831425,1152,-9.9099,-66.9456,9.4101,pitch
6.5595,1246,enc,1,19.8000,-0.0849,19.8000,15.2178,-146.5292,20.00,82.00,0.2000,7.5318,0.858781,0.001778,0.025106,0.000471,0.831425,1152,-9.9132,-66.9506,9.4135,pitch
6.5646,1247,enc,1,19.8000,-0.0594,19.8000,15.2228,-146.5326,20.00,82.00,0.2000,7.5328,0.858643,0.001778,0.025109,0.000330,0.831425,1153,-9.9099,-66.9456,9.4101,pitch
6.5697,1248,enc,1,19.8000,-0.0416,19.8000,15.2231,-146.5228,20.00,82.00,0.2000,7.5338,0.858547,0.001778,0.025113,0.000231,0.831425,1153,-9.9247,-66.9453,9.4199,pitch
6.5748,1249,enc,0,19.8000,-0.0291,19.8000,15.2231,-146.5228,20.00,82.00,0.2000,7.5348,0.858481,0.001778,0.025116,0.000162,0.831425,1153,-9.9247,-66.9453,9.4199,pitch
6.5798,1250,enc,0,19.8000,-0.0204,19.8000,15.2231,-146.5228,20.00,82.00,0.2000,7.5358,0.858436,0.001778,0.025119,0.000113,0.831425,1153,-9.9247,-66.9453,9.4199,pitch
6.5849,1251,enc,0,19.8000,-0.0143,19.8000,15.2231,-146.5228,20.00,82.00,0.2000,7.5368,0.858405,0.001778,0.025123,0.000079,0.831425,1153,-9.9247,-66.9453,9.4199,pitch
6.5900,1252,enc,0,19.8000,-0.0100,19.8000,15.2231,-146.5228,20.00,82.00,0.2000,7.5378,0.858385,0.001778,0.025126,0.000055,0.831425,1153,-9.9247,-66.9453,9.4199,pitch
6.5951,1253,enc,1,19.8000,-0.0070,19.8000,15.2384,-146.5168,20.00,82.00,0.2000,7.5388,0.858371,0.001778,0.025129,0.000039,0.831425,1153,-9.9357,-66.93,9.4259,pitch
6.6002,1254,enc,0,19.8000,-0.0049,19.8000,15.2384,-146.5168,20.00,82.00,0.2000,7.5398,0.858363,0.001778,0.025133,0.000027,0.831425,1153,-9.9357,-66.93,9.4259,pitch
6.6052,1255,enc,1,19.8000,-0.0034,19.8000,15.2285,-146.5164,20.00,82.00,0.2000,7.5408,0.858358,0.001778,0.025136,0.000019,0.831425,1153,-9.9362,-66.9399,9.4263,pitch
6.6103,1256,enc,1,19.8000,-0.0024,19.8000,15.2434,-146.5201,20.00,82.00,0.2000,7.5418,0.858356,0.001778,0.025139,0.000013,0.831425,1153,-9.9324,-66.9251,9.4226,pitch
6.6154,1257,enc,0,19.8000,-0.0017,19.8000,15.2434,-146.5201,20.00,82.00,0.2000,7.5428,0.858355,0.001778,0.025143,0.000009,0.831425,1153,-9.9324,-66.9251,9.4226,pitch
6.6205,1258,enc,0,19.9800,10.7988,19.9800,15.2434,-146.5201,20.00,82.00,0.0200,7.5429,0.796753,0.000178,0.025143,-0.059993,0.831425,1155,-9.9324,-66.9251,9.4226,pitch
6.6255,1259,enc,1,19.8000,-3.2408,19.8000,15.2483,-146.5235,20.00,82.00,0.2000,7.5439,0.876354,0.001778,0.025146,0.018005,0.831425,1153,-9.9291,-66.9201,9.4193,pitch
6.6306,1260,enc,0,19.8000,-2.2686,19.8000,15.2483,-146.5235,20.00,82.00,0.2000,7.5449,0.870956,0.001778,0.025150,0.012603,0.831425,1151,-9.9291,-66.9201,9.4193,pitch
6.6357,1261,enc,1,19.9800,9.2120,19.9800,15.2487,-146.5137,20.00,82.00,0.0200,7.5450,0.805575,0.000178,0.025150,-0.051178,0.831425,1153,-9.9439,-66.9197,9.429,pitch
6.6408,1262,enc,1,19.8000,-4.3516,19.8000,15.2631,-146.5322,20.00,82.00,0.2000,7.5460,0.882532,0.001778,0.025153,0.024176,0.831425,1151,-9.9304,-66.9054,9.4105,pitch
6.6458,1263,enc,0,19.9800,7.7539,19.9800,15.2631,-146.5322,20.00,82.00,0.0200,7.5461,0.813680,0.000178,0.025154,-0.043077,0.831425,1153,-9.9304,-66.9054,9.4105,pitch
6.6509,1264,enc,1,19.8000,-5.3723,19.8000,15.2681,-146.5305,20.00,82.00,0.2000,7.5471,0.888206,0.001778,0.025157,0.029846,0.831425,1151,-9.922,-66.9003,9.4122,pitch
6.6560,1265,enc,0,19.8000,-3.7606,19.8000,15.2681,-146.5305,20.00,82.00,0.2000,7.5481,0.879256,0.001778,0.025160,0.020892,0.831425,1149,-9.922,-66.9003,9.4122,pitch
6.6611,1266,enc,0,19.9800,8.1676,19.9800,15.2681,-146.5305,20.00,82.00,0.0200,7.5482,0.811388,0.000178,0.025161,-0.045375,0.831425,1151,-9.922,-66.9003,9.4122,pitch
6.6662,1267,enc,0,19.8000,-5.0827,19.8000,15.2681,-146.5305,20.00,82.00,0.2000,7.5492,0.886604,0.001778,0.025164,0.028237,0.831425,1149,-9.922,-66.9003,9.4122,pitch
6.6712,1268,enc,1,19.9800,7.2421,19.9800,15.2731,-146.5338,20.00,82.00,0.0200,7.5493,0.816534,0.000178,0.025164,-0.040234,0.831425,1151,-9.9187,-66.8953,9.4089,pitch
6.6763,1269,enc,0,19.8000,-5.7305,19.8000,15.2731,-146.5338,20.00,82.00,0.2000,7.5503,0.890207,0.001778,0.025168,0.031836,0.831425,1149,-9.9187,-66.8953,9.4089,pitch
6.6814,1270,enc,1,19.9800,6.7886,19.9800,15.2875,-146.5523,20.00,82.00,0.0200,7.5504,0.819057,0.000178,0.025168,-0.037715,0.831425,1151,-9.9053,-66.8809,9.3904,pitch
6.6865,1271,enc,0,19.9800,4.7520,19.9800,15.2875,-146.5523,20.00,82.00,0.0200,7.5505,0.830371,0.000178,0.025168,-0.026400,0.831425,1153,-9.9053,-66.8809,9.3904,pitch
6.6915,1272,enc,1,19.9800,3.3264,19.9800,15.2928,-146.5459,20.00,82.00,0.0200,7.5506,0.838292,0.000178,0.025169,-0.018480,0.831425,1155,-9.9168,-66.8756,9.3968,pitch
6.6966,1273,enc,0,19.9800,2.3285,19.9800,15.2928,-146.5459,20.00,82.00,0.0200,7.5507,0.843836,0.000178,0.025169,-0.012936,0.831425,1157,-9.9168,-66.8756,9.3968,pitch
6.7017,1274,enc,0,19.9800,1.6300,19.9800,15.2928,-146.5459,20.00,82.00,0.0200,7.5508,0.847717,0.000178,0.025169,-0.009055,0.831425,1157,-9.9168,-66.8756,9.3968,pitch
6.7068,1275,enc,0,19.9800,1.1410,19.9800,15.2928,-146.5459,20.00,82.00,0.0200,7.5509,0.850434,0.000178,0.025170,-0.006339,0.831425,1156,-9.9168,-66.8756,9.3968,pitch
6.7118,1276,enc,1,19.9800,0.7987,19.9800,15.2983,-146.5345,20.00,82.00,0.0200,7.5510,0.852336,0.000178,0.025170,-0.004437,0.831425,1155,-9.9232,-66.8702,9.4083,pitch
6.7169,1277,enc,0,19.9800,0.5591,19.9800,15.2983,-146.5345,20.00,82.00,0.0200,7.5511,0.853668,0.000178,0.025170,-0.003106,0.831425,1154,-9.9232,-66.8702,9.4083,pitch
6.7220,1278,enc,0,19.9800,0.3914,19.9800,15.2983,-146.5345,20.00,82.00,0.0200,7.5512,0.854600,0.000178,0.025171,-0.002174,0.831425,1154,-9.9232,-66.8702,9.4083,pitch
6.7271,1279,enc,0,19.9800,0.2739,19.9800,15.2983,-146.5345,20.00,82.00,0.0200,7.5513,0.855252,0.000178,0.025171,-0.001522,0.831425,1154,-9.9232,-66.8702,9.4083,pitch
6.7322,1280,enc,1,19.9800,0.1918,19.9800,15.3131,-146.5381,20.00,82.00,0.0200,7.5514,0.855709,0.000178,0.025171,-0.001065,0.831425,1154,-9.9194,-66.8553,9.4046,pitch
6.7373,1281,enc,1,19.9800,0.1342,19.9800,15.3126,-146.5529,20.00,82.00,0.0200,7.5515,0.856029,0.000178,0.025172,-0.000746,0.831425,1153,-9.9097,-66.8558,9.3898,pitch
6.7425,1282,enc,1,19.9800,0.0940,19.9800,15.3028,-146.5525,20.00,82.00,0.0200,7.5516,0.856253,0.000178,0.025172,-0.000522,0.831425,1153,-9.9102,-66.8657,9.3902,pitch
6.7476,1283,enc,1,19.9800,0.0658,19.9800,15.3176,-146.5562,20.00,82.00,0.0200,7.5517,0.856410,0.000178,0.025172,-0.000365,0.831425,1153,-9.9065,-66.8508,9.3865,pitch
6.7526,1284,enc,0,19.9800,0.0460,19.9800,15.3176,-146.5562,20.00,82.00,0.0200,7.5518,0.856520,0.000178,0.025173,-0.000256,0.831425,1153,-9.9065,-66.8508,9.3865,pitch
6.7578,1285,enc,0,19.9800,0.0322,19.9800,15.3176,-146.5562,20.00,82.00,0.0200,7.5519,0.856597,0.000178,0.025173,-0.000179,0.831425,1153,-9.9065,-66.8508,9.3865,pitch
6.7629,1286,enc,1,19.9800,0.0226,19.9800,15.3226,-146.5595,20.00,82.00,0.0200,7.5520,0.856651,0.000178,0.025173,-0.000125,0.831425,1153,-9.9032,-66.8459,9.3832,pitch
6.7680,1287,enc,0,19.9800,0.0158,19.9800,15.3226,-146.5595,20.00,82.00,0.0200,7.5521,0.856689,0.000178,0.025174,-0.000088,0.831425,1153,-9.9032,-66.8459,9.3832,pitch
6.7731,1288,enc,1,19.9800,0.0111,19.9800,15.3374,-146.5632,20.00,82.00,0.0200,7.5522,0.856716,0.000178,0.025174,-0.000061,0.831425,1153,-9.8994,-66.8311,9.3795,pitch
6.7782,1289,enc,0,19.9800,0.0077,19.9800,15.3374,-146.5632,20.00,82.00,0.0200,7.5523,0.856735,0.000178,0.025174,-0.000043,0.831425,1153,-9.8994,-66.8311,9.3795,pitch
6.7833,1290,enc,1,19.9800,0.0054,19.9800,15.3275,-146.5628,20.00,82.00,0.0200,7.5524,0.856748,0.000178,0.025175,-0.000030,0.831425,1153,-9.8999,-66.8409,9.3799,pitch
6.7884,1291,enc,1,19.9800,0.0038,19.9800,15.3428,-146.5518,20.00,82.00,0.0200,7.5525,0.856757,0.000178,0.025175,-0.000021,0.831425,1153,-9.9059,-66.8256,9.3909,pitch
6.7935,1292,enc,0,19.9800,0.0027,19.9800,15.3428,-146.5518,20.00,82.00,0.0200,7.5526,0.856764,0.000178,0.025175,-0.000015,0.831425,1153,-9.9059,-66.8256,9.3909,pitch
6.7986,1293,enc,0,19.9800,0.0019,19.9800,15.3428,-146.5518,20.00,82.00,0.0200,7.5527,0.856769,0.000178,0.025176,-0.000010,0.831425,1153,-9.9059,-66.8256,9.3909,pitch
6.8037,1294,enc,0,19.9800,0.0013,19.9800,15.3428,-146.5518,20.00,82.00,0.0200,7.5528,0.856772,0.000178,0.025176,-0.000007,0.831425,1153,-9.9059,-66.8256,9.3909,pitch
6.8087,1295,enc,1,19.9800,0.0009,19.9800,15.3478,-146.5551,20.00,82.00,0.0200,7.5529,0.856775,0.000178,0.025176,-0.000005,0.831425,1153,-9.9026,-66.8206,9.3876,pitch
6.8138,1296,enc,0,19.9800,0.0006,19.9800,15.3478,-146.5551,20.00,82.00,0.0200,7.5530,0.856776,0.000178,0.025177,-0.000004,0.831425,1153,-9.9026,-66.8206,9.3876,pitch
6.8189,1297,enc,1,19.9800,0.0004,19.9800,15.3474,-146.5648,20.00,82.00,0.0200,7.5531,0.856778,0.000178,0.025177,-0.000002,0.831425,1153,-9.8878,-66.821,9.3779,pitch
6.8240,1298,enc,1,19.9800,0.0003,19.9800,15.3622,-146.5685,20.00,82.00,0.0200,7.5532,0.856779,0.000178,0.025177,-0.000002,0.831425,1153,-9.8841,-66.8062,9.3742,pitch
6.8290,1299,enc,0,19.9800,0.0002,19.9800,15.3622,-146.5685,20.00,82.00,0.0200,7.5533,0.856780,0.000178,0.025178,-0.000001,0.831425,1153,-9.8841,-66.8062,9.3742,pitch
6.8341,1300,enc,1,19.9800,0.0002,19.9800,15.3524,-146.5681,20.00,82.00,0.0200,7.5534,0.856780,0.000178,0.025178,-0.000001,0.831425,1153,-9.8846,-66.816,9.3746,pitch
6.8392,1301,enc,1,19.9800,0.0001,19.9800,15.3672,-146.5718,20.00,82.00,0.0200,7.5535,0.856781,0.000178,0.025178,-0.000001,0.831425,1153,-9.8809,-66.8012,9.3709,pitch
6.8443,1302,enc,1,19.9800,0.0001,19.9800,15.3677,-146.5571,20.00,82.00,0.0200,7.5536,0.856781,0.000178,0.025179,-0.000000,0.831425,1153,-9.8905,-66.8007,9.3857,pitch
6.8494,1303,enc,0,19.9800,0.0001,19.9800,15.3677,-146.5571,20.00,82.00,0.0200,7.5537,0.856782,0.000178,0.025179,-0.000000,0.831425,1153,-9.8905,-66.8007,9.3857,pitch
6.8544,1304,enc,0,19.9800,0.0000,19.9800,15.3677,-146.5571,20.00,82.00,0.0200,7.5538,0.856782,0.000178,0.025179,-0.000000,0.831425,1153,-9.8905,-66.8007,9.3857,pitch
6.8595,1305,enc,0,19.9800,0.0000,19.9800,15.3677,-146.5571,20.00,82.00,0.0200,7.5539,0.856783,0.000178,0.025180,-0.000000,0.831425,1153,-9.8905,-66.8007,9.3857,pitch
6.8646,1306,enc,0,19.9800,0.0000,19.9800,15.3677,-146.5571,20.00,82.00,0.0200,7.5540,0.856783,0.000178,0.025180,-0.000000,0.831425,1153,-9.8905,-66.8007,9.3857,pitch
6.8697,1307,enc,0,19.9800,0.0000,19.9800,15.3677,-146.5571,20.00,82.00,0.0200,7.5541,0.856784,0.000178,0.025180,-0.000000,0.831425,1153,-9.8905,-66.8007,9.3857,pitch
6.8747,1308,enc,0,19.9800,0.0000,19.9800,15.3677,-146.5571,20.00,82.00,0.0200,7.5542,0.856784,0.000178,0.025181,-0.000000,0.831425,1153,-9.8905,-66.8007,9.3857,pitch
6.8798,1309,enc,0,19.9800,0.0000,19.9800,15.3677,-146.5571,20.00,82.00,0.0200,7.5543,0.856784,0.000178,0.025181,-0.000000,0.831425,1153,-9.8905,-66.8007,9.3857,pitch
6.8849,1310,enc,1,19.9800,0.0000,19.9800,15.3825,-146.5607,20.00,82.00,0.0200,7.5544,0.856785,0.000178,0.025181,-0.000000,0.831425,1153,-9.8868,-66.786,9.382,pitch
6.8900,1311,enc,1,19.9800,0.0000,19.9800,15.373,-146.5507,20.00,82.00,0.0200,7.5545,0.856785,0.000178,0.025182,-0.000000,0.831425,1153,-9.902,-66.7954,9.392,pitch
6.8951,1312,enc,1,19.9800,0.0000,19.9800,15.3727,-146.5604,20.00,82.00,0.0200,7.5546,0.856785,0.000178,0.025182,-0.000000,0.831425,1153,-9.8873,-66.7958,9.3823,pitch
6.9001,1313,enc,0,19.9800,0.0000,19.9800,15.3727,-146.5604,20.00,82.00,0.0200,7.5547,0.856786,0.000178,0.025182,-0.000000,0.831425,1153,-9.8873,-66.7958,9.3823,pitch
6.9052,1314,enc,1,19.9800,0.0000,19.9800,15.373,-146.5507,20.00,82.00,0.0200,7.5548,0.856786,0.000178,0.025183,-0.000000,0.831425,1153,-9.902,-66.7954,9.392,pitch
6.9103,1315,enc,0,19.9800,0.0000,19.9800,15.373,-146.5507,20.00,82.00,0.0200,7.5549,0.856786,0.000178,0.025183,-0.000000,0.831425,1153,-9.902,-66.7954,9.392,pitch
6.9154,1316,enc,0,19.9800,0.0000,19.9800,15.373,-146.5507,20.00,82.00,0.0200,7.5550,0.856787,0.000178,0.025183,-0.000000,0.831425,1153,-9.902,-66.7954,9.392,pitch
6.9204,1317,enc,1,19.9800,0.0000,19.9800,15.3735,-146.536,20.00,82.00,0.0200,7.5551,0.856787,0.000178,0.025184,-0.000000,0.831425,1153,-9.9116,-66.7949,9.4067,pitch
6.9255,1318,enc,0,19.9800,0.0000,19.9800,15.3735,-146.536,20.00,82.00,0.0200,7.5552,0.856787,0.000178,0.025184,-0.000000,0.831425,1153,-9.9116,-66.7949,9.4067,pitch
6.9306,1319,enc,0,19.9800,0.0000,19.9800,15.3735,-146.536,20.00,82.00,0.0200,7.5553,0.856788,0.000178,0.025184,-0.000000,0.831425,1153,-9.9116,-66.7949,9.4067,pitch
6.9357,1320,enc,1,19.9800,0.0000,19.9800,15.3883,-146.5397,20.00,82.00,0.0200,7.5554,0.856788,0.000178,0.025185,-0.000000,0.831425,1153,-9.9079,-66.7801,9.4031,pitch
6.9407,1321,enc,0,19.9800,0.0000,19.9800,15.3883,-146.5397,20.00,82.00,0.0200,7.5555,0.856788,0.000178,0.025185,-0.000000,0.831425,1153,-9.9079,-66.7801,9.4031,pitch
6.9458,1322,enc,0,19.9800,0.0000,19.9800,15.3883,-146.5397,20.00,82.00,0.0200,7.5556,0.856789,0.000178,0.025185,-0.000000,0.831425,1153,-9.9079,-66.7801,9.4031,pitch
6.9509,1323,enc,0,19.9800,0.0000,19.9800,15.3883,-146.5397,20.00,82.00,0.0200,7.5557,0.856789,0.000178,0.025186,-0.000000,0.831425,1153,-9.9079,-66.7801,9.4031,pitch
6.9560,1324,enc,0,19.9800,0.0000,19.9800,15.3883,-146.5397,20.00,82.00,0.0200,7.5558,0.856789,0.000178,0.025186,-0.000000,0.831425,1153,-9.9079,-66.7801,9.4031,pitch
6.9611,1325,enc,0,19.9800,0.0000,19.9800,15.3883,-146.5397,20.00,82.00,0.0200,7.5559,0.856790,0.000178,0.025186,-0.000000,0.831425,1153,-9.9079,-66.7801,9.4031,pitch
6.9661,1326,enc,0,19.9800,0.0000,19.9800,15.3883,-146.5397,20.00,82.00,0.0200,7.5560,0.856790,0.000178,0.025187,-0.000000,0.831425,1153,-9.9079,-66.7801,9.4031,pitch
6.9712,1327,enc,1,19.9800,0.0000,19.9800,15.3781,-146.549,20.00,82.00,0.0200,7.5561,0.856790,0.000178,0.025187,-0.000000,0.831425,1153,-9.8937,-66.7903,9.3937,pitch
6.9763,1328,enc,0,19.9800,0.0000,19.9800,15.3781,-146.549,20.00,82.00,0.0200,7.5562,0.856791,0.000178,0.025187,-0.000000,0.831425,1153,-9.8937,-66.7903,9.3937,pitch
6.9814,1329,enc,1,19.9800,0.0000,19.9800,15.3929,-146.5526,20.00,82.00,0.0200,7.5563,0.856791,0.000178,0.025188,-0.000000,0.831425,1153,-9.8899,-66.7755,9.3901,pitch
6.9865,1330,enc,0,19.9800,0.0000,19.9800,15.3929,-146.5526,20.00,82.00,0.0200,7.5564,0.856791,0.000178,0.025188,-0.000000,0.831425,1153,-9.8899,-66.7755,9.3901,pitch
6.9916,1331,enc,0,19.9800,0.0000,19.9800,15.3929,-146.5526,20.00,82.00,0.0200,7.5565,0.856792,0.000178,0.025188,-0.000000,0.831425,1153,-9.8899,-66.7755,9.3901,pitch
6.9967,1332,enc,0,19.9800,0.0000,19.9800,15.3929,-146.5526,20.00,82.00,0.0200,7.5566,0.856792,0.000178,0.025189,-0.000000,0.831425,1153,-9.8899,-66.7755,9.3901,pitch
7.0018,1333,enc,0,19.9800,0.0000,19.9800,15.3929,-146.5526,20.00,82.00,0.0200,7.5567,0.856792,0.000178,0.025189,-0.000000,0.831425,1153,-9.8899,-66.7755,9.3901,pitch
7.0069,1334,enc,0,19.9800,0.0000,19.9800,15.3929,-146.5526,20.00,82.00,0.0200,7.5568,0.856793,0.000178,0.025189,-0.000000,0.831425,1153,-9.8899,-66.7755,9.3901,pitch
7.0120,1335,enc,0,19.9800,0.0000,19.9800,15.3929,-146.5526,20.00,82.00,0.0200,7.5569,0.856793,0.000178,0.025190,-0.000000,0.831425,1153,-9.8899,-66.7755,9.3901,pitch
7.0171,1336,enc,1,19.9800,0.0000,19.9800,15.3925,-146.5623,20.00,82.00,0.0200,7.5570,0.856793,0.000178,0.025190,-0.000000,0.831425,1153,-9.8752,-66.7759,9.3804,pitch
7.0221,1337,enc,1,19.9800,0.0000,19.9800,15.3929,-146.5526,20.00,82.00,0.0200,7.5571,0.856794,0.000178,0.025190,-0.000000,0.831425,1153,-9.8899,-66.7755,9.3901,pitch
7.0272,1338,enc,1,19.9800,0.0000,19.9800,15.3924,-146.5673,20.00,82.00,0.0200,7.5572,0.856794,0.000178,0.025191,-0.000000,0.831425,1153,-9.8803,-66.776,9.3754,pitch
7.0323,1339,enc,0,19.9800,0.0000,19.9800,15.3924,-146.5673,20.00,82.00,0.0200,7.5573,0.856794,0.000178,0.025191,-0.000000,0.831425,1153,-9.8803,-66.776,9.3754,pitch
7.0374,1340,enc,1,19.9800,0.0000,19.9800,15.3925,-146.5623,20.00,82.00,0.0200,7.5574,0.856795,0.000178,0.025191,-0.000000,0.831425,1153,-9.8752,-66.7759,9.3804,pitch
7.0424,1341,enc,0,19.9800,0.0000,19.9800,15.3925,-146.5623,20.00,82.00,0.0200,7.5575,0.856795,0.000178,0.025192,-0.000000,0.831425,1153,-9.8752,-66.7759,9.3804,pitch
7.0475,1342,enc,0,19.9800,0.0000,19.9800,15.3925,-146.5623,20.00,82.00,0.0200,7.5576,0.856795,0.000178,0.025192,-0.000000,0.831425,1153,-9.8752,-66.7759,9.3804,pitch
7.0526,1343,enc,0,19.9800,0.0000,19.9800,15.3925,-146.5623,20.00,82.00,0.0200,7.5577,0.856796,0.000178,0.025192,-0.000000,0.831425,1153,-9.8752,-66.7759,9.3804,pitch
7.0576,1344,enc,0,19.9800,0.0000,19.9800,15.3925,-146.5623,20.00,82.00,0.0200,7.5578,0.856796,0.000178,0.025193,-0.000000,0.831425,1153,-9.8752,-66.7759,9.3804,pitch
7.0627,1345,enc,0,19.9800,0.0000,19.9800,15.3925,-146.5623,20.00,82.00,0.0200,7.5579,0.856796,0.000178,0.025193,-0.000000,0.831425,1153,-9.8752,-66.7759,9.3804,pitch
7.0678,1346,enc,0,19.9800,0.0000,19.9800,15.3925,-146.5623,20.00,82.00,0.0200,7.5580,0.856797,0.000178,0.025193,-0.000000,0.831425,1153,-9.8752,-66.7759,9.3804,pitch
7.0729,1347,enc,1,19.9800,0.0000,19.9800,15.3774,-146.5683,20.00,82.00,0.0200,7.5581,0.856797,0.000178,0.025194,-0.000000,0.831425,1153,-9.8642,-66.791,9.3744,pitch
7.0779,1348,enc,0,19.9800,0.0000,19.9800,15.3774,-146.5683,20.00,82.00,0.0200,7.5582,0.856797,0.000178,0.025194,-0.000000,0.831425,1153,-9.8642,-66.791,9.3744,pitch
7.0830,1349,enc,1,19.9800,0.0000,19.9800,15.3872,-146.5687,20.00,82.00,0.0200,7.5583,0.856798,0.000178,0.025194,-0.000000,0.831425,1153,-9.8637,-66.7812,9.374,pitch
7.0881,1350,enc,0,19.9800,0.0000,19.9800,15.3872,-146.5687,20.00,82.00,0.0200,7.5584,0.856798,0.000178,0.025195,-0.000000,0.831425,1153,-9.8637,-66.7812,9.374,pitch
7.0932,1351,enc,0,19.9800,0.0000,19.9800,15.3872,-146.5687,20.00,82.00,0.0200,7.5585,0.856798,0.000178,0.025195,-0.000000,0.831425,1153,-9.8637,-66.7812,9.374,pitch
7.0983,1352,enc,1,19.8000,-10.8000,19.8000,15.3867,-146.5834,20.00,82.00,0.2000,7.5595,0.918402,0.001778,0.025198,0.060000,0.831425,1151,-9.8541,-66.7817,9.3593,pitch
7.1033,1353,enc,0,19.9800,3.2400,19.9800,15.3867,-146.5834,20.00,82.00,0.0200,7.5596,0.838802,0.000178,0.025199,-0.018000,0.831425,1153,-9.8541,-66.7817,9.3593,pitch
7.1084,1354,enc,0,19.8000,-8.5320,19.8000,15.3867,-146.5834,20.00,82.00,0.2000,7.5606,0.905805,0.001778,0.025202,0.047400,0.831425,1151,-9.8541,-66.7817,9.3593,pitch
7.1135,1355,enc,1,19.8000,-5.9724,19.8000,15.3719,-146.5797,20.00,82.00,0.2000,7.5616,0.891589,0.001778,0.025205,0.033180,0.831425,1149,-9.8578,-66.7965,9.363,pitch
