t_s,iteration,tail_pwm_us,main_pwm_us,psi_pitch_deg
3.7187,734,1450,1500,-0.0000
3.7238,735,1450,1500,-0.0000
3.7289,736,1450,1500,-0.0000
3.7340,737,1450,1500,-0.0000
3.7391,738,1450,1500,-0.0000
3.7441,739,1450,1500,-0.0000
3.7492,740,1450,1500,-0.0000
3.7543,741,1450,1500,-0.0000
3.7594,742,1450,1500,-0.0000
3.7644,743,1450,1500,-0.0000
3.7695,744,1450,1500,-0.0000
3.7746,745,1450,1500,-0.0000
3.7797,746,1450,1500,-0.0000
3.7848,747,1450,1500,-0.0000
3.7899,748,1450,1500,-0.0000
3.7950,749,1450,1500,-0.0000
3.8001,750,1450,1500,-0.0000
3.8052,751,1450,1500,-0.0000
3.8103,752,1450,1500,-0.0000
3.8153,753,1450,1500,-0.0000
3.8204,754,1450,1500,-0.0000
3.8255,755,1450,1500,-0.0000
3.8306,756,1450,1500,-0.0000
3.8356,757,1450,1500,-0.0000
3.8407,758,1450,1500,-0.0000
3.8458,759,1450,1500,-0.0000
3.8509,760,1450,1500,-0.0000
3.8559,761,1450,1500,-0.0000
3.8610,762,1450,1500,-0.0000
3.8661,763,1450,1500,-0.0000
3.8712,764,1450,1500,-0.0000
3.8763,765,1450,1500,-0.0000
3.8813,766,1450,1500,-0.0000
3.8864,767,1450,1500,-0.0000
3.8915,768,1450,1500,-0.0000
3.8965,769,1450,1500,-0.0000
3.9016,770,1450,1500,-0.0000
3.9067,771,1450,1500,-0.0000
3.9118,772,1450,1500,-0.0000
3.9168,773,1450,1500,-0.0000
3.9219,774,1450,1500,-0.0000
3.9270,775,1450,1500,-0.0000
3.9320,776,1450,1500,-0.0000
3.9371,777,1450,1500,-0.0000
3.9422,778,1450,1500,-0.0000
3.9473,779,1450,1500,-0.0000
3.9523,780,1450,1500,-0.0000
3.9574,781,1450,1500,-0.0000
3.9625,782,1450,1500,-0.0000
3.9675,783,1450,1500,-0.0000
3.9726,784,1450,1500,-0.0000
3.9777,785,1450,1500,-0.0000
3.9827,786,1450,1500,-0.0000
3.9878,787,1450,1500,-0.0000
3.9929,788,1450,1500,-0.0000
3.9980,789,1450,1500,-0.0000
4.0031,790,1450,1500,-0.0000
4.0081,791,1450,1500,-0.0000
4.0132,792,1450,1500,-0.0000
4.0183,793,1450,1500,-0.0000
4.0234,794,1450,1500,-0.0000
4.0284,795,1450,1500,-0.0000
4.0335,796,1450,1500,-0.0000
4.0386,797,1450,1500,-0.0000
4.0437,798,1450,1500,-0.0000
4.0487,799,1450,1500,-0.0000
4.0538,800,1450,1500,-0.0000
4.0589,801,1450,1500,-0.0000
4.0640,802,1450,1500,-0.0000
4.0691,803,1450,1500,-0.0000
4.0741,804,1450,1500,-0.0000
4.0792,805,1450,1500,-0.0000
4.0843,806,1450,1500,-0.0000
4.0894,807,1450,1500,-0.0000
4.0945,808,1450,1500,-0.0000
4.0995,809,1450,1500,-0.0000
4.1046,810,1450,1500,-0.0000
4.1097,811,1450,1500,-0.0000
4.1148,812,1450,1500,-0.0000
4.1199,813,1450,1500,-0.0000
4.1249,814,1450,1500,-0.0000
4.1300,815,1450,1500,-0.0000
4.1351,816,1450,1500,-0.0000
4.1402,817,1450,1500,-0.0000
4.1452,818,1450,1500,-0.0000
4.1503,819,1450,1500,-0.0000
4.1554,820,1450,1500,-0.0000
4.1605,821,1450,1500,-0.0000
4.1656,822,1450,1500,-0.0000
4.1707,823,1450,1500,-0.0000
4.1757,824,1450,1500,-0.0000
4.1808,825,1450,1500,-0.0000
4.1859,826,1450,1500,-0.0000
4.1910,827,1450,1500,-0.0000
4.1961,828,1450,1500,-0.0000
4.2012,829,1450,1500,-0.0000
4.2063,830,1450,1500,-0.0000
4.2113,831,1450,1500,-0.0000
4.2164,832,1450,1500,-0.0000
4.2215,833,1450,1500,-0.0000
4.2266,834,1450,1500,-0.0000
4.2316,835,1450,1500,-0.0000
4.2367,836,1450,1500,-0.0000
4.2418,837,1450,1500,-0.0000
4.2469,838,1450,1500,-0.0000
4.2520,839,1450,1500,-0.0000
4.2571,840,1450,1500,-0.0000
4.2622,841,1450,1500,-0.0000
4.2673,842,1450,1500,-0.0000
4.2724,843,1450,1500,-0.0000
4.2775,844,1450,1500,-0.0000
4.2825,845,1450,1500,-0.0000
4.2876,846,1450,1500,-0.0000
4.2927,847,1450,1500,-0.0000
4.2978,848,1450,1500,-0.0000
4.3028,849,1450,1500,-0.0000
4.3079,850,1450,1500,-0.0000
4.3130,851,1450,1500,-0.0000
4.3181,852,1450,1500,-0.0000
4.3232,853,1450,1500,-0.0000
4.3282,854,1450,1500,-0.0000
4.3333,855,1450,1500,-0.0000
4.3384,856,1450,1500,-0.0000
4.3435,857,1450,1500,-0.0000
4.3486,858,1450,1500,-0.0000
4.3537,859,1450,1500,-0.0000
4.3587,860,1450,1500,-0.0000
4.3638,861,1450,1500,-0.0000
4.3689,862,1450,1500,-0.0000
4.3740,863,1450,1500,-0.0000
4.3790,864,1450,1500,-0.0000
4.3841,865,1450,1500,-0.0000
4.3892,866,1450,1500,-0.0000
4.3943,867,1450,1500,-0.0000
4.3994,868,1450,1500,-0.0000
4.4045,869,1450,1500,-0.0000
4.4095,870,1450,1500,-0.0000
4.4146,871,1450,1500,-0.0000
4.4197,872,1450,1500,-0.0000
4.4248,873,1450,1500,-0.0000
4.4299,874,1450,1500,-0.0000
4.4350,875,1450,1500,-0.0000
4.4401,876,1450,1500,-0.0000
4.4452,877,1450,1500,-0.0000
4.4502,878,1450,1500,-0.0000
4.4553,879,1450,1500,-0.0000
4.4604,880,1450,1500,-0.0000
4.4655,881,1450,1500,-0.0000
4.4706,882,1450,1500,-0.0000
4.4757,883,1450,1500,-0.0000
4.4807,884,1450,1500,-0.0000
4.4858,885,1450,1500,-0.0000
4.4909,886,1450,1500,-0.0000
4.4960,887,1450,1500,-0.0000
4.5011,888,1450,1500,-0.0000
4.5062,889,1450,1500,-0.0000
4.5112,890,1450,1500,-0.0000
4.5163,891,1450,1500,-0.0000
4.5214,892,1450,1500,-0.0000
4.5265,893,1450,1500,-0.0000
4.5315,894,1450,1500,-0.0000
4.5366,895,1450,1500,-0.0000
4.5417,896,1450,1500,-0.0000
4.5468,897,1450,1500,-0.0000
4.5518,898,1450,1500,-0.0000
4.5569,899,1450,1500,-0.0000
4.5620,900,1450,1500,-0.0000
4.5671,901,1450,1500,-0.0000
4.5722,902,1450,1500,-0.0000
4.5772,903,1450,1500,-0.0000
4.5823,904,1450,1500,-0.0000
4.5874,905,1450,1500,-0.0000
4.5925,906,1450,1500,-0.0000
4.5975,907,1450,1500,-0.0000
4.6026,908,1450,1500,-0.0000
4.6077,909,1450,1500,-0.0000
4.6128,910,1450,1500,-0.0000
4.6178,911,1450,1500,-0.0000
4.6229,912,1450,1500,-0.0000
4.6280,913,1450,1500,-0.0000
4.6331,914,1450,1500,-0.0000
4.6381,915,1450,1500,-0.0000
4.6432,916,1450,1500,-0.0000
4.6483,917,1450,1500,-0.0000
4.6534,918,1450,1500,-0.0000
4.6584,919,1450,1500,-0.0000
4.6635,920,1450,1500,-0.0000
4.6686,921,1450,1500,-0.0000
4.6737,922,1450,1500,-0.0000
4.6788,923,1450,1500,-0.0000
4.6839,924,1450,1500,-0.0000
4.6890,925,1450,1500,-0.0000
4.6940,926,1450,1500,-0.0000
4.6991,927,1450,1500,-0.0000
4.7042,928,1450,1500,-0.0000
4.7093,929,1450,1500,-0.0000
4.7144,930,1450,1500,-0.0000
4.7195,931,1450,1500,-0.0000
4.7246,932,1450,1500,-0.0000
4.7297,933,1450,1500,-0.0000
4.7347,934,1450,1500,-0.0000
4.7398,935,1450,1500,-0.0000
4.7449,936,1450,1500,-0.0000
4.7500,937,1450,1500,-0.0000
4.7551,938,1450,1500,-0.0000
4.7602,939,1450,1500,-0.0000
4.7652,940,1450,1500,-0.0000
4.7703,941,1450,1500,-0.0000
4.7754,942,1450,1500,-0.0000
4.7805,943,1450,1500,-0.0000
4.7856,944,1450,1500,-0.0000
4.7906,945,1450,1500,-0.0000
4.7957,946,1450,1500,-0.0000
4.8008,947,1450,1500,-0.0000
4.8059,948,1450,1500,-0.0000
4.8109,949,1450,1500,-0.0000
4.8160,950,1450,1500,-0.0000
4.8211,951,1450,1500,-0.0000
4.8262,952,1450,1500,-0.0000
4.8313,953,1450,1500,-0.0000
4.8363,954,1450,1500,-0.0000
4.8414,955,1450,1500,-0.0000
4.8465,956,1450,1500,-0.0000
4.8516,957,1450,1500,-0.0000
4.8566,958,1450,1500,-0.0000
4.8617,959,1450,1500,-0.0000
4.8668,960,1450,1500,-0.0000
4.8719,961,1450,1500,-0.0000
4.8770,962,1450,1500,-0.0000
4.8820,963,1450,1500,-0.0000
4.8871,964,1450,1500,-0.0000
4.8922,965,1450,1500,-0.0000
4.8974,966,1450,1500,-0.0000
4.9025,967,1450,1500,-0.0000
4.9076,968,1450,1500,-0.0000
4.9127,969,1450,1500,-0.0000
4.9178,970,1450,1500,-0.0000
4.9230,971,1450,1500,-0.0000
4.9281,972,1450,1500,-0.0000
4.9332,973,1450,1500,-0.0000
4.9383,974,1450,1500,-0.0000
4.9434,975,1450,1500,-0.0000
4.9485,976,1450,1500,-0.0000
4.9536,977,1450,1500,-0.0000
4.9587,978,1450,1500,-0.0000
4.9639,979,1450,1500,-0.0000
4.9690,980,1450,1500,-0.0000
4.9741,981,1450,1500,-0.0000
4.9792,982,1450,1500,-0.0000
4.9843,983,1450,1500,-0.0000
4.9894,984,1450,1500,-0.0000
4.9945,985,1450,1500,-0.0000
4.9996,986,1450,1500,-0.0000
5.0048,987,1450,1500,-0.0000
5.0099,988,1450,1500,-0.0000
5.0149,989,1450,1500,-0.0000
5.0201,990,1450,1500,-0.0000
5.0252,991,1450,1500,-0.0000
5.0302,992,1450,1500,-0.0000
5.0353,993,1450,1500,-0.0000
5.0404,994,1450,1500,-0.0000
5.0455,995,1450,1500,-0.0000
5.0505,996,1450,1500,-0.0000
5.0556,997,1450,1500,-0.0000
5.0607,998,1450,1500,-0.0000
5.0657,999,1450,1500,-0.0000
5.0708,1000,1450,1500,-0.0000
5.0759,1001,1450,1500,-0.0000
5.0810,1002,1450,1500,-0.0000
5.0860,1003,1450,1500,-0.0000
5.0911,1004,1450,1500,-0.0000
5.0961,1005,1450,1500,-0.0000
5.1012,1006,1450,1500,-0.0000
5.1063,1007,1450,1500,-0.0000
5.1113,1008,1450,1500,-0.0000
5.1164,1009,1450,1500,-0.0000
5.1214,1010,1450,1500,-0.0000
5.1265,1011,1450,1500,-0.0000
5.1316,1012,1450,1500,-0.0000
5.1367,1013,1450,1500,-0.0000
5.1417,1014,1450,1500,-0.0000
5.1468,1015,1450,1500,-0.0000
5.1519,1016,1450,1500,-0.0000
5.1570,1017,1450,1500,-0.0000
5.1620,1018,1450,1500,-0.0000
5.1671,1019,1450,1500,-0.0000
5.1722,1020,1450,1500,-0.0000
5.1773,1021,1450,1500,-0.0000
5.1823,1022,1450,1500,-0.0000
5.1874,1023,1450,1500,-0.0000
5.1925,1024,1450,1500,-0.0000
5.1975,1025,1450,1500,-0.0000
5.2026,1026,1450,1500,-0.0000
5.2077,1027,1450,1500,-0.0000
5.2127,1028,1450,1500,-0.0000
5.2178,1029,1450,1500,-0.0000
5.2228,1030,1450,1500,-0.0000
5.2279,1031,1450,1500,-0.0000
5.2330,1032,1450,1500,-0.0000
5.2380,1033,1450,1500,-0.0000
5.2431,1034,1450,1500,-0.0000
5.2481,1035,1450,1500,-0.0000
5.2532,1036,1450,1500,-0.0000
5.2583,1037,1450,1500,-0.0000
5.2633,1038,1450,1500,-0.0000
5.2684,1039,1450,1500,-0.0000
5.2735,1040,1450,1500,-0.0000
5.2785,1041,1450,1500,-0.0000
5.2836,1042,1450,1500,-0.0000
5.2887,1043,1450,1500,-0.0000
5.2937,1044,1450,1500,-0.0000
5.2988,1045,1450,1500,-0.0000
5.3039,1046,1450,1500,-0.0000
5.3089,1047,1450,1500,-0.0000
5.3140,1048,1450,1500,-0.0000
5.3190,1049,1450,1500,-0.0000
5.3241,1050,1450,1500,-0.0000
5.3292,1051,1450,1500,-0.0000
5.3343,1052,1450,1500,-0.0000
5.3393,1053,1450,1500,-0.0000
5.3444,1054,1450,1500,-0.0000
5.3494,1055,1450,1500,-0.0000
5.3545,1056,1450,1500,-0.0000
5.3596,1057,1450,1500,-0.0000
5.3646,1058,1450,1500,-0.0000
5.3697,1059,1450,1500,-0.0000
5.3748,1060,1450,1500,-0.0000
5.3798,1061,1450,1500,-0.0000
5.3849,1062,1450,1500,-0.0000
5.3900,1063,1450,1500,-0.0000
5.3950,1064,1450,1500,-0.0000
5.4001,1065,1450,1500,-0.0000
5.4052,1066,1450,1500,-0.0000
5.4103,1067,1450,1500,-0.0000
5.4153,1068,1450,1500,-0.0000
5.4204,1069,1450,1500,-0.0000
5.4255,1070,1450,1500,-0.0000
5.4305,1071,1450,1500,-0.0000
5.4356,1072,1450,1500,-0.0000
5.4406,1073,1450,1500,-0.0000
5.4457,1074,1450,1500,-0.0000
5.4508,1075,1450,1500,-0.0000
5.4558,1076,1450,1500,-0.0000
5.4609,1077,1450,1500,-0.0000
5.4659,1078,1450,1500,-0.0000
5.4710,1079,1450,1500,-0.0000
5.4761,1080,1450,1500,-0.0000
5.4811,1081,1450,1500,-0.0000
5.4862,1082,1450,1500,-0.0000
5.4913,1083,1450,1500,-0.0000
5.4963,1084,1450,1500,-0.0000
5.5014,1085,1450,1500,-0.0000
5.5064,1086,1450,1500,-0.0000
5.5115,1087,1450,1500,-0.0000
5.5166,1088,1450,1500,-0.0000
5.5217,1089,1450,1500,-0.0000
5.5267,1090,1450,1500,-0.0000
5.5318,1091,1450,1500,-0.0000
5.5368,1092,1450,1500,-0.0000
5.5419,1093,1450,1500,-0.0000
5.5469,1094,1450,1500,-0.0000
5.5520,1095,1450,1500,-0.0000
5.5571,1096,1450,1500,-0.0000
5.5621,1097,1450,1500,-0.0000
5.5672,1098,1450,1500,-0.0000
5.5723,1099,1450,1500,-0.0000
5.5773,1100,1450,1500,-0.0000
5.5824,1101,1450,1500,-0.0000
5.5874,1102,1450,1500,-0.0000
5.5925,1103,1450,1500,-0.0000
5.5975,1104,1450,1500,-0.0000
5.6026,1105,1450,1500,-0.0000
5.6077,1106,1450,1500,-0.0000
5.6127,1107,1450,1500,-0.0000
5.6178,1108,1450,1500,-0.0000
5.6228,1109,1450,1500,-0.0000
5.6279,1110,1450,1500,-0.0000
5.6330,1111,1450,1500,-0.0000
5.6380,1112,1450,1500,-0.0000
5.6431,1113,1450,1500,-0.0000
5.6481,1114,1450,1500,-0.0000
5.6532,1115,1450,1500,-0.0000
5.6583,1116,1450,1500,-0.0000
5.6633,1117,1450,1500,-0.0000
5.6684,1118,1450,1500,-0.0000
5.6734,1119,1450,1500,-0.0000
5.6785,1120,1450,1500,-0.0000
5.6836,1121,1450,1500,-0.0000
5.6886,1122,1450,1500,-0.0000
5.6937,1123,1450,1500,-0.0000
5.6988,1124,1450,1500,-0.0000
5.7038,1125,1450,1500,-0.0000
5.7089,1126,1450,1500,-0.0000
5.7140,1127,1450,1500,-0.0000
5.7191,1128,1450,1500,-0.0000
5.7242,1129,1450,1500,-0.0000
5.7293,1130,1450,1500,-0.0000
5.7344,1131,1450,1500,-0.0000
5.7395,1132,1450,1500,-0.0000
5.7446,1133,1450,1500,-0.0000
5.7496,1134,1450,1500,-0.0000
5.7547,1135,1450,1500,-0.0000
5.7598,1136,1450,1500,-0.0000
5.7649,1137,1450,1500,-0.0000
5.7700,1138,1450,1500,-0.0000
5.7751,1139,1450,1500,-0.0000
5.7801,1140,1450,1500,-0.0000
5.7852,1141,1450,1500,-0.0000
5.7902,1142,1450,1500,-0.0000
5.7953,1143,1450,1500,-0.0000
5.8004,1144,1450,1500,-0.0000
5.8054,1145,1450,1500,-0.0000
5.8105,1146,1450,1500,-0.0000
5.8156,1147,1450,1500,-0.0000
5.8206,1148,1450,1500,-0.0000
5.8257,1149,1450,1500,-0.0000
5.8308,1150,1450,1500,-0.0000
5.8358,1151,1450,1500,-0.0000
5.8409,1152,1450,1500,-0.0000
5.8460,1153,1450,1500,-0.0000
5.8510,1154,1450,1500,-0.0000
5.8561,1155,1450,1500,-0.0000
5.8612,1156,1450,1500,-0.0000
5.8662,1157,1450,1500,-0.0000
5.8713,1158,1450,1500,-0.0000
5.8763,1159,1450,1500,-0.0000
5.8814,1160,1450,1500,-0.0000
5.8865,1161,1450,1500,-0.0000
5.8915,1162,1450,1500,-0.0000
5.8966,1163,1450,1500,-0.0000
5.9017,1164,1450,1500,-0.0000
5.9067,1165,1450,1500,-0.0000
5.9118,1166,1450,1500,-0.0000
5.9169,1167,1450,1500,-0.0000
5.9219,1168,1450,1500,-0.0000
5.9270,1169,1450,1500,-0.0000
5.9321,1170,1450,1500,-0.0000
5.9371,1171,1450,1500,-0.0000
5.9422,1172,1450,1500,-0.0000
5.9472,1173,1450,1500,-0.0000
5.9523,1174,1450,1500,-0.0000
5.9573,1175,1450,1500,-0.0000
5.9624,1176,1450,1500,-0.0000
5.9675,1177,1450,1500,-0.0000
5.9726,1178,1450,1500,-0.0000
5.9776,1179,1450,1500,-0.0000
5.9827,1180,1450,1500,-0.0000
5.9877,1181,1450,1500,-0.0000
5.9928,1182,1450,1500,-0.0000
5.9979,1183,1450,1500,-0.0000
6.0032,1184,1400,1500,-0.0000
6.0082,1185,1400,1500,-0.0000
6.0133,1186,1400,1500,-0.0000
6.0184,1187,1400,1500,-0.0000
6.0234,1188,1400,1500,-0.0000
6.0285,1189,1400,1500,-0.0000
6.0336,1190,1400,1500,-0.0000
6.0386,1191,1400,1500,-0.0000
6.0437,1192,1400,1500,0.1800
6.0487,1193,1400,1500,0.1800
6.0538,1194,1400,1500,0.1800
6.0589,1195,1400,1500,0.1800
6.0639,1196,1400,1500,0.1800
6.0690,1197,1400,1500,0.1800
6.0741,1198,1400,1500,0.1800
6.0792,1199,1400,1500,0.1800
6.0842,1200,1400,1500,0.1800
6.0893,1201,1400,1500,0.1800
6.0944,1202,1400,1500,0.1800
6.0995,1203,1400,1500,0.1800
6.1045,1204,1400,1500,0.1800
6.1096,1205,1400,1500,0.1800
6.1146,1206,1400,1500,0.1800
6.1197,1207,1400,1500,0.1800
6.1248,1208,1400,1500,0.1800
6.1298,1209,1400,1500,0.1800
6.1349,1210,1400,1500,0.1800
6.1400,1211,1400,1500,0.1800
6.1450,1212,1400,1500,0.1800
6.1501,1213,1400,1500,0.1800
6.1552,1214,1400,1500,0.1800
6.1602,1215,1400,1500,0.1800
6.1653,1216,1400,1500,0.1800
6.1704,1217,1400,1500,0.1800
6.1754,1218,1400,1500,0.1800
6.1805,1219,1400,1500,0.1800
6.1856,1220,1400,1500,0.1800
6.1906,1221,1400,1500,0.1800
6.1957,1222,1400,1500,0.1800
6.2007,1223,1400,1500,0.1800
6.2058,1224,1400,1500,0.1800
6.2109,1225,1400,1500,0.1800
6.2159,1226,1400,1500,0.1800
6.2210,1227,1400,1500,0.1800
6.2260,1228,1400,1500,0.1800
6.2311,1229,1400,1500,0.1800
6.2362,1230,1400,1500,0.1800
6.2412,1231,1400,1500,0.1800
6.2463,1232,1400,1500,0.1800
6.2513,1233,1400,1500,0.1800
6.2564,1234,1400,1500,0.1800
6.2615,1235,1400,1500,0.1800
6.2665,1236,1400,1500,0.1800
6.2716,1237,1400,1500,0.1800
6.2766,1238,1400,1500,0.1800
6.2817,1239,1400,1500,0.1800
6.2868,1240,1400,1500,0.1800
6.2918,1241,1400,1500,0.1800
6.2969,1242,1400,1500,0.1800
6.3020,1243,1400,1500,0.1800
6.3070,1244,1400,1500,0.1800
6.3121,1245,1400,1500,0.1800
6.3171,1246,1400,1500,0.1800
6.3222,1247,1400,1500,-0.0000
6.3273,1248,1400,1500,-0.0000
6.3323,1249,1400,1500,-0.0000
6.3374,1250,1400,1500,-0.0000
6.3425,1251,1400,1500,-0.0000
6.3475,1252,1400,1500,-0.0000
6.3526,1253,1400,1500,-0.0000
6.3576,1254,1400,1500,-0.0000
6.3627,1255,1400,1500,-0.0000
6.3678,1256,1400,1500,-0.0000
6.3728,1257,1400,1500,-0.0000
6.3779,1258,1400,1500,-0.0000
6.3830,1259,1400,1500,0.1800
6.3880,1260,1400,1500,0.1800
6.3931,1261,1400,1500,0.1800
6.3981,1262,1400,1500,0.1800
6.4032,1263,1400,1500,0.1800
6.4083,1264,1400,1500,0.1800
6.4133,1265,1400,1500,0.1800
6.4184,1266,1400,1500,0.1800
6.4234,1267,1400,1500,0.1800
6.4285,1268,1400,1500,0.1800
6.4335,1269,1400,1500,0.1800
6.4386,1270,1400,1500,0.1800
6.4437,1271,1400,1500,0.1800
6.4487,1272,1400,1500,0.1800
6.4538,1273,1400,1500,0.1800
6.4588,1274,1400,1500,0.1800
6.4639,1275,1400,1500,0.1800
6.4690,1276,1400,1500,0.1800
6.4740,1277,1400,1500,0.1800
6.4791,1278,1400,1500,0.1800
6.4841,1279,1400,1500,0.1800
6.4892,1280,1400,1500,-0.0000
6.4943,1281,1400,1500,-0.0000
6.4993,1282,1400,1500,-0.0000
6.5044,1283,1400,1500,-0.0000
6.5095,1284,1400,1500,-0.0000
6.5145,1285,1400,1500,0.1800
6.5196,1286,1400,1500,0.1800
6.5246,1287,1400,1500,0.1800
6.5297,1288,1400,1500,0.1800
6.5348,1289,1400,1500,0.1800
6.5398,1290,1400,1500,0.1800
6.5449,1291,1400,1500,0.1800
6.5500,1292,1400,1500,0.1800
6.5550,1293,1400,1500,0.1800
6.5601,1294,1400,1500,0.1800
6.5651,1295,1400,1500,0.1800
6.5702,1296,1400,1500,0.1800
6.5753,1297,1400,1500,0.1800
6.5803,1298,1400,1500,0.1800
6.5854,1299,1400,1500,0.1800
6.5905,1300,1400,1500,0.1800
6.5955,1301,1400,1500,0.1800
6.6006,1302,1400,1500,0.1800
6.6057,1303,1400,1500,0.1800
6.6107,1304,1400,1500,0.1800
6.6158,1305,1400,1500,0.1800
6.6208,1306,1400,1500,0.1800
6.6259,1307,1400,1500,0.1800
6.6310,1308,1400,1500,0.1800
6.6360,1309,1400,1500,0.1800
6.6411,1310,1400,1500,0.1800
6.6461,1311,1400,1500,0.1800
6.6512,1312,1400,1500,0.1800
6.6563,1313,1400,1500,0.1800
6.6613,1314,1400,1500,0.1800
6.6664,1315,1400,1500,0.1800
6.6714,1316,1400,1500,0.1800
6.6765,1317,1400,1500,0.1800
6.6815,1318,1400,1500,0.1800
6.6866,1319,1400,1500,0.1800
6.6917,1320,1400,1500,0.1800
6.6967,1321,1400,1500,0.1800
6.7018,1322,1400,1500,0.1800
6.7069,1323,1400,1500,0.1800
6.7119,1324,1400,1500,0.1800
6.7170,1325,1400,1500,0.1800
6.7221,1326,1400,1500,0.1800
6.7271,1327,1400,1500,0.1800
6.7322,1328,1400,1500,0.1800
6.7372,1329,1400,1500,0.1800
6.7423,1330,1400,1500,0.1800
6.7474,1331,1400,1500,0.1800
6.7524,1332,1400,1500,0.1800
6.7575,1333,1400,1500,0.1800
6.7625,1334,1400,1500,0.1800
6.7676,1335,1400,1500,0.1800
6.7727,1336,1400,1500,0.1800
6.7778,1337,1400,1500,0.1800
6.7829,1338,1400,1500,0.1800
6.7879,1339,1400,1500,0.1800
6.7930,1340,1400,1500,0.1800
6.7981,1341,1400,1500,0.1800
6.8031,1342,1400,1500,0.1800
6.8082,1343,1400,1500,0.1800
6.8133,1344,1400,1500,0.1800
6.8183,1345,1400,1500,0.1800
6.8234,1346,1400,1500,0.1800
6.8284,1347,1400,1500,0.1800
6.8335,1348,1400,1500,0.1800
6.8386,1349,1400,1500,0.1800
6.8436,1350,1400,1500,0.1800
6.8487,1351,1400,1500,0.1800
6.8537,1352,1400,1500,0.1800
6.8588,1353,1400,1500,0.1800
6.8639,1354,1400,1500,0.1800
6.8689,1355,1400,1500,0.1800
6.8740,1356,1400,1500,0.1800
6.8790,1357,1400,1500,0.1800
6.8841,1358,1400,1500,0.1800
6.8892,1359,1400,1500,0.1800
6.8942,1360,1400,1500,0.1800
6.8993,1361,1400,1500,0.1800
6.9044,1362,1400,1500,0.1800
6.9094,1363,1400,1500,0.1800
6.9145,1364,1400,1500,0.1800
6.9195,1365,1400,1500,0.1800
6.9246,1366,1400,1500,0.1800
6.9297,1367,1400,1500,0.1800
6.9347,1368,1400,1500,0.1800
6.9398,1369,1400,1500,0.1800
6.9448,1370,1400,1500,0.1800
6.9499,1371,1400,1500,0.1800
6.9550,1372,1400,1500,0.1800
6.9600,1373,1400,1500,0.1800
6.9651,1374,1400,1500,0.1800
6.9702,1375,1400,1500,0.1800
6.9752,1376,1400,1500,0.1800
6.9803,1377,1400,1500,0.1800
6.9853,1378,1400,1500,0.1800
6.9904,1379,1400,1500,0.1800
6.9955,1380,1400,1500,0.1800
7.0005,1381,1400,1500,0.1800
7.0056,1382,1400,1500,0.1800
7.0107,1383,1400,1500,0.1800
7.0157,1384,1400,1500,0.1800
7.0208,1385,1400,1500,0.1800
7.0259,1386,1400,1500,0.1800
7.0309,1387,1400,1500,0.1800
7.0360,1388,1400,1500,0.1800
7.0410,1389,1400,1500,0.1800
7.0461,1390,1400,1500,0.1800
7.0512,1391,1400,1500,0.1800
7.0562,1392,1400,1500,0.1800
7.0613,1393,1400,1500,0.1800
7.0663,1394,1400,1500,0.1800
7.0714,1395,1400,1500,0.1800
7.0765,1396,1400,1500,0.1800
7.0815,1397,1400,1500,0.1800
7.0866,1398,1400,1500,0.1800
7.0916,1399,1400,1500,0.1800
7.0967,1400,1400,1500,0.1800
7.1018,1401,1400,1500,0.1800
7.1068,1402,1400,1500,0.1800
7.1119,1403,1400,1500,0.1800
7.1170,1404,1400,1500,0.1800
7.1220,1405,1400,1500,0.1800
7.1271,1406,1400,1500,0.1800
7.1322,1407,1400,1500,0.1800
7.1372,1408,1400,1500,0.1800
7.1423,1409,1400,1500,0.1800
7.1474,1410,1400,1500,0.1800
7.1524,1411,1400,1500,0.1800
7.1575,1412,1400,1500,0.1800
7.1625,1413,1400,1500,0.1800
7.1676,1414,1400,1500,0.1800
7.1726,1415,1400,1500,0.1800
7.1777,1416,1400,1500,0.1800
7.1828,1417,1400,1500,0.1800
7.1879,1418,1400,1500,0.1800
7.1929,1419,1400,1500,0.1800
7.1980,1420,1400,1500,0.1800
7.2031,1421,1400,1500,0.1800
7.2081,1422,1400,1500,0.1800
7.2132,1423,1400,1500,0.1800
7.2183,1424,1400,1500,0.1800
7.2233,1425,1400,1500,0.1800
7.2284,1426,1400,1500,0.1800
7.2335,1427,1400,1500,0.1800
7.2385,1428,1400,1500,0.1800
7.2436,1429,1400,1500,0.1800
7.2487,1430,1400,1500,0.1800
7.2537,1431,1400,1500,0.1800
7.2588,1432,1400,1500,0.1800
7.2638,1433,1400,1500,0.1800
7.2689,1434,1400,1500,0.1800
7.2740,1435,1400,1500,0.1800
7.2790,1436,1400,1500,0.1800
7.2841,1437,1400,1500,0.1800
7.2892,1438,1400,1500,0.1800
7.2942,1439,1400,1500,0.1800
7.2993,1440,1400,1500,0.1800
7.3044,1441,1400,1500,0.1800
7.3095,1442,1400,1500,0.1800
7.3145,1443,1400,1500,0.1800
7.3196,1444,1400,1500,0.1800
7.3246,1445,1400,1500,0.1800
7.3297,1446,1400,1500,0.1800
7.3348,1447,1400,1500,0.1800
7.3398,1448,1400,1500,0.1800
7.3449,1449,1400,1500,0.1800
7.3500,1450,1400,1500,0.1800
7.3550,1451,1400,1500,0.1800
7.3601,1452,1400,1500,0.1800
7.3651,1453,1400,1500,0.1800
7.3702,1454,1400,1500,0.1800
7.3753,1455,1400,1500,0.1800
7.3803,1456,1400,1500,0.1800
7.3854,1457,1400,1500,0.1800
