t_s,iteration,freq_hz,phase,setpoint_deg,psi_deg,psi_dot_dps,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
7610.6703,493,0.1000,settle_A,10.0000,48.9600,37.5341,-38.9600,-25.6196,-0.227533,-0.865778,-0.000000,-0.208523,0.846767,1320
7610.6754,494,0.1000,settle_A,10.0000,48.9600,26.2739,-38.9600,-25.8144,-0.164977,-0.865778,-0.000000,-0.145966,0.846767,1322
7610.6804,495,0.1000,settle_A,10.0000,48.9600,18.3917,-38.9600,-26.0092,-0.121187,-0.865778,-0.000000,-0.102176,0.846767,1324
7610.6855,496,0.1000,settle_A,10.0000,48.9600,12.8742,-38.9600,-26.2040,-0.090534,-0.865778,-0.000000,-0.071523,0.846767,1326
7610.6906,497,0.1000,settle_A,10.0000,48.9600,9.0119,-38.9600,-26.3988,-0.069077,-0.865778,-0.000000,-0.050066,0.846767,1328
7610.6956,498,0.1000,settle_A,10.0000,48.9600,6.3084,-38.9600,-26.5936,-0.054057,-0.865778,-0.000000,-0.035046,0.846767,1330
7610.7008,499,0.1000,settle_A,10.0000,48.9600,4.4158,-38.9600,-26.7884,-0.043543,-0.865778,-0.000000,-0.024532,0.846767,1332
7610.7059,500,0.1000,settle_A,10.0000,48.7800,-7.7089,-38.7800,-26.9823,0.027816,-0.861778,-0.000000,0.042827,0.846767,1334
7610.7110,501,0.1000,settle_A,10.0000,48.6000,-16.1962,-38.6000,-27.1753,0.078968,-0.857778,-0.000000,0.089979,0.846767,1336
7610.7161,502,0.1000,settle_A,10.0000,48.6000,-11.3374,-38.6000,-27.3683,0.051975,-0.857778,-0.000000,0.062985,0.846767,1338
7610.7212,503,0.1000,settle_A,10.0000,48.4200,-18.7362,-38.4200,-27.5604,0.097079,-0.853778,-0.000000,0.104090,0.846767,1340
7610.7263,504,0.1000,settle_A,10.0000,48.2400,-23.9153,-38.2400,-27.7516,0.129852,-0.849778,-0.000000,0.132863,0.846767,1342
7610.7313,505,0.1000,settle_A,10.0000,47.8800,-38.3407,-37.8800,-27.9410,0.217993,-0.841778,-0.000000,0.213004,0.846767,1344
7610.7364,506,0.1000,settle_A,10.0000,47.7000,-37.6385,-37.7000,-28.1295,0.218092,-0.837778,-0.000000,0.209103,0.846767,1346
7610.7415,507,0.1000,settle_A,10.0000,47.5200,-37.1470,-37.5200,-28.3171,0.219361,-0.833778,-0.000000,0.206372,0.846767,1348
7610.7466,508,0.1000,settle_A,10.0000,47.1600,-47.6029,-37.1600,-28.5029,0.285450,-0.825778,-0.000000,0.264460,0.846767,1350
7610.7516,509,0.1000,settle_A,10.0000,46.8000,-54.9220,-36.8000,-28.6869,0.334111,-0.817778,-0.000000,0.305122,0.846767,1349
7610.7567,510,0.1000,settle_A,10.0000,46.6200,-49.2454,-36.6200,-28.8700,0.306575,-0.813778,-0.000000,0.273586,0.846767,1351
7610.7618,511,0.1000,settle_A,10.0000,46.2600,-56.0718,-36.2600,-29.0513,0.352499,-0.805778,-0.000000,0.311510,0.846767,1349
7610.7668,512,0.1000,settle_A,10.0000,45.9000,-60.8502,-35.9000,-29.2308,0.387046,-0.797778,-0.000000,0.338057,0.846767,1347
7610.7719,513,0.1000,settle_A,10.0000,45.3600,-74.9952,-35.3600,-29.4076,0.477629,-0.785778,-0.000000,0.416640,0.846767,1345
7610.7770,514,0.1000,settle_A,10.0000,45.0000,-74.0966,-35.0000,-29.5826,0.480637,-0.777778,-0.000000,0.411648,0.846767,1343
7610.7821,515,0.1000,settle_A,10.0000,44.6400,-73.4676,-34.6400,-29.7558,0.485143,-0.769778,-0.000000,0.408154,0.846767,1341
7610.7872,516,0.1000,settle_A,10.0000,44.2800,-73.0273,-34.2800,-29.9272,0.490697,-0.761778,-0.000000,0.405707,0.846767,1339
7610.7923,517,0.1000,settle_A,10.0000,43.7400,-83.5191,-33.7400,-30.0959,0.560984,-0.749778,-0.000000,0.463995,0.846767,1337
7610.7973,518,0.1000,settle_A,10.0000,43.2000,-90.8634,-33.2000,-30.2619,0.613786,-0.737778,-0.000000,0.504797,0.846767,1335
7610.8024,519,0.1000,settle_A,10.0000,42.6600,-96.0044,-32.6600,-30.4252,0.654347,-0.725778,-0.000000,0.533358,0.846767,1333
7610.8075,520,0.1000,settle_A,10.0000,42.3000,-88.8031,-32.3000,-30.5867,0.622340,-0.717778,-0.000000,0.493350,0.846767,1331
7610.8126,521,0.1000,settle_A,10.0000,41.7600,-94.5621,-31.7600,-30.7455,0.666334,-0.705778,-0.000000,0.525345,0.846767,1329
7610.8177,522,0.1000,settle_A,10.0000,41.2200,-98.5935,-31.2200,-30.9016,0.700731,-0.693778,-0.000000,0.547742,0.846767,1327
7610.8227,523,0.1000,settle_A,10.0000,40.5000,-112.2155,-30.5000,-31.0541,0.792408,-0.677778,-0.000000,0.623419,0.846767,1325
7610.8278,524,0.1000,settle_A,10.0000,39.9600,-110.9508,-29.9600,-31.2039,0.797383,-0.665778,-0.000000,0.616393,0.846767,1323
7610.8330,525,0.1000,settle_A,10.0000,39.6000,-99.2656,-29.6000,-31.3519,0.740465,-0.657778,-0.000000,0.551475,0.846767,1321
7610.8381,526,0.1000,settle_A,10.0000,38.8800,-112.6859,-28.8800,-31.4963,0.831022,-0.641778,-0.000000,0.626033,0.846767,1319
7610.8431,527,0.1000,settle_A,10.0000,38.3400,-111.2801,-28.3400,-31.6380,0.835212,-0.629778,-0.000000,0.618223,0.846767,1317
7610.8482,528,0.1000,settle_A,10.0000,37.8000,-110.2961,-27.8000,-31.7770,0.841745,-0.617778,-0.000000,0.612756,0.846767,1315
7610.8533,529,0.1000,settle_A,10.0000,37.0800,-120.4073,-27.0800,-31.9124,0.913918,-0.601778,-0.000000,0.668929,0.846767,1313
7610.8584,530,0.1000,settle_A,10.0000,36.5400,-116.6851,-26.5400,-32.0451,0.905240,-0.589778,-0.000000,0.648250,0.846767,1311
7610.8634,531,0.1000,settle_A,10.0000,36.0000,-114.0796,-26.0000,-32.1751,0.902765,-0.577778,-0.000000,0.633775,0.846767,1309
7610.8685,532,0.1000,settle_A,10.0000,35.2800,-123.0557,-25.2800,-32.3015,0.968632,-0.561778,-0.000000,0.683643,0.846767,1307
7610.8736,533,0.1000,settle_A,10.0000,34.7400,-118.5390,-24.7400,-32.4252,0.955539,-0.549778,-0.000000,0.658550,0.846767,1305
7610.8787,534,0.1000,settle_A,10.0000,34.2000,-115.3773,-24.2000,-32.5462,0.949974,-0.537778,-0.000000,0.640985,0.846767,1303
7610.8837,535,0.1000,settle_A,10.0000,33.4800,-123.9641,-23.4800,-32.6636,1.000000,-0.521778,-0.000000,0.688689,0.846767,1301
7610.8888,536,0.1000,settle_A,10.0000,32.7600,-129.9749,-22.7600,-32.7774,1.000000,-0.505778,-0.000000,0.722083,0.846767,1299
7610.8939,537,0.1000,settle_A,10.0000,32.2200,-123.3824,-22.2200,-32.8885,1.000000,-0.493778,-0.000000,0.685458,0.846767,1297
7610.8990,538,0.1000,settle_A,10.0000,31.5000,-129.5677,-21.5000,-32.9960,1.000000,-0.477778,-0.000000,0.719820,0.846767,1295
7610.9040,539,0.1000,settle_A,10.0000,30.7800,-133.8974,-20.7800,-33.0999,1.000000,-0.461778,-0.000000,0.743874,0.846767,1293
7610.9092,540,0.1000,settle_A,10.0000,30.2400,-126.1282,-20.2400,-33.2011,1.000000,-0.449778,-0.000000,0.700712,0.846767,1291
7610.9143,541,0.1000,settle_A,10.0000,29.7000,-120.6897,-19.7000,-33.2996,1.000000,-0.437778,-0.000000,0.670498,0.846767,1289
7610.9193,542,0.1000,settle_A,10.0000,28.9800,-127.6828,-18.9800,-33.3945,1.000000,-0.421778,-0.000000,0.709349,0.846767,1287
7610.9244,543,0.1000,settle_A,10.0000,28.4400,-121.7780,-18.4400,-33.4867,1.000000,-0.409778,-0.000000,0.676544,0.846767,1285
7610.9295,544,0.1000,settle_A,10.0000,27.7200,-128.4446,-17.7200,-33.5753,1.000000,-0.393778,-0.000000,0.713581,0.846767,1283
7610.9346,545,0.1000,settle_A,10.0000,27.0000,-133.1112,-17.0000,-33.6603,1.000000,-0.377778,-0.000000,0.739507,0.846767,1281
7610.9396,546,0.1000,settle_A,10.0000,26.4600,-125.5778,-16.4600,-33.7426,1.000000,-0.365778,-0.000000,0.697655,0.846767,1279
7610.9447,547,0.1000,settle_A,10.0000,25.7400,-131.1045,-15.7400,-33.8213,1.000000,-0.349778,-0.000000,0.728358,0.846767,1277
7610.9498,548,0.1000,settle_A,10.0000,25.3800,-113.3731,-15.3800,-33.8982,1.000000,-0.341778,-0.000000,0.629851,0.846767,1275
7610.9549,549,0.1000,settle_A,10.0000,24.8400,-111.7612,-14.8400,-33.9724,1.000000,-0.329778,-0.000000,0.620896,0.846767,1273
7610.9599,550,0.1000,settle_A,10.0000,24.3000,-110.6328,-14.3000,-34.0439,1.000000,-0.317778,-0.000000,0.614627,0.846767,1271
7610.9650,551,0.1000,settle_A,10.0000,23.9400,-99.0430,-13.9400,-34.1136,1.000000,-0.309778,-0.000000,0.550239,0.846767,1269
7610.9701,552,0.1000,settle_A,10.0000,23.4000,-101.7301,-13.4000,-34.1806,1.000000,-0.297778,-0.000000,0.565167,0.846767,1267
7610.9752,553,0.1000,settle_A,10.0000,22.8600,-103.6111,-12.8600,-34.2449,1.000000,-0.285778,-0.000000,0.575617,0.846767,1265
7610.9803,554,0.1000,settle_A,10.0000,22.3200,-104.9277,-12.3200,-34.3065,1.000000,-0.273778,-0.000000,0.582932,0.846767,1263
7610.9853,555,0.1000,settle_A,10.0000,21.6000,-116.6494,-11.6000,-34.3645,1.000000,-0.257778,-0.000000,0.648052,0.846767,1261
7610.9904,556,0.1000,settle_A,10.0000,21.0600,-114.0546,-11.0600,-34.4198,1.000000,-0.245778,-0.000000,0.633637,0.846767,1259
7610.9955,557,0.1000,settle_A,10.0000,20.5200,-112.2382,-10.5200,-34.4724,1.000000,-0.233778,-0.000000,0.623546,0.846767,1257
7611.0006,558,0.1000,settle_A,10.0000,19.9800,-110.9668,-9.9800,-34.5223,1.000000,-0.221778,-0.000000,0.616482,0.846767,1255
7611.0056,559,0.1000,settle_A,10.0000,19.4400,-110.0767,-9.4400,-34.5695,1.000000,-0.209778,-0.000000,0.611537,0.846767,1253
7611.0107,560,0.1000,settle_A,10.0000,18.9000,-109.4537,-8.9000,-34.6140,1.000000,-0.197778,-0.000000,0.608076,0.846767,1251
7611.0158,561,0.1000,settle_A,10.0000,18.3600,-109.0176,-8.3600,-34.6558,1.000000,-0.185778,-0.000000,0.605653,0.846767,1249
7611.0208,562,0.1000,settle_A,10.0000,17.8200,-108.7123,-7.8200,-34.6949,1.000000,-0.173778,-0.000000,0.603957,0.846767,1247
7611.0259,563,0.1000,settle_A,10.0000,17.2800,-108.4986,-7.2800,-34.7313,1.000000,-0.161778,-0.000000,0.602770,0.846767,1245
7611.0310,564,0.1000,settle_A,10.0000,16.7400,-108.3490,-6.7400,-34.7650,1.000000,-0.149778,-0.000000,0.601939,0.846767,1243
7611.0361,565,0.1000,settle_A,10.0000,16.3800,-97.4443,-6.3800,-34.7969,1.000000,-0.141778,-0.000000,0.541357,0.846767,1241
7611.0412,566,0.1000,settle_A,10.0000,15.8400,-100.6110,-5.8400,-34.8261,1.000000,-0.129778,-0.000000,0.558950,0.846767,1239
7611.0463,567,0.1000,settle_A,10.0000,15.4800,-92.0277,-5.4800,-34.8535,1.000000,-0.121778,-0.000000,0.511265,0.846767,1237
7611.0513,568,0.1000,settle_A,10.0000,14.9400,-96.8194,-4.9400,-34.8782,1.000000,-0.109778,-0.000000,0.537886,0.846767,1235
7611.0564,569,0.1000,settle_A,10.0000,14.5800,-89.3736,-4.5800,-34.9011,1.000000,-0.101778,-0.000000,0.496520,0.846767,1233
7611.0615,570,0.1000,settle_A,10.0000,14.0400,-94.9615,-4.0400,-34.9213,1.000000,-0.089778,-0.000000,0.527564,0.846767,1231
7611.0666,571,0.1000,settle_A,10.0000,13.6800,-88.0731,-3.6800,-34.9397,1.000000,-0.081778,-0.000000,0.489295,0.846767,1229
7611.0716,572,0.1000,settle_A,10.0000,13.3200,-83.2511,-3.3200,-34.9563,1.000000,-0.073778,-0.000000,0.462506,0.846767,1227
7611.0767,573,0.1000,settle_A,10.0000,12.7800,-90.6758,-2.7800,-34.9702,1.000000,-0.061778,-0.000000,0.503754,0.846767,1225
7611.0818,574,0.1000,settle_A,10.0000,12.4200,-85.0731,-2.4200,-34.9823,1.000000,-0.053778,-0.000000,0.472628,0.846767,1223
7611.0869,575,0.1000,settle_A,10.0000,12.0600,-81.1511,-2.0600,-34.9926,1.000000,-0.045778,-0.000000,0.450840,0.846767,1221
7611.0921,576,0.1000,settle_A,10.0000,11.7000,-78.4058,-1.7000,-35.0011,1.000000,-0.037778,-0.000000,0.435588,0.846767,1219
7611.0971,577,0.1000,settle_A,10.0000,11.3400,-76.4841,-1.3400,-35.0078,1.000000,-0.029778,-0.000000,0.424911,0.846767,1217
7611.1022,578,0.1000,settle_A,10.0000,10.9800,-75.1388,-0.9800,-35.0127,1.000000,-0.021778,-0.000000,0.417438,0.846767,1215
7611.1073,579,0.1000,settle_A,10.0000,10.6200,-74.1972,-0.6200,-35.0158,1.000000,-0.013778,-0.000000,0.412207,0.846767,1213
7611.1124,580,0.1000,settle_A,10.0000,10.4400,-62.7380,-0.4400,-35.0180,1.000000,-0.009778,-0.000000,0.348545,0.846767,1211
7611.1174,581,0.1000,settle_A,10.0000,10.0800,-65.5166,-0.0800,-35.0184,1.000000,-0.001778,-0.000000,0.363981,0.846767,1209
7611.1225,582,0.1000,settle_A,10.0000,9.7200,-67.4616,0.2800,-35.0184,1.000000,0.006222,-0.000000,0.374787,0.846767,1207
7611.1276,583,0.1000,settle_A,10.0000,9.5400,-58.0231,0.4600,-35.0184,1.000000,0.010222,-0.000000,0.322351,0.846767,1205
7611.1327,584,0.1000,settle_A,10.0000,9.1800,-62.2162,0.8200,-35.0184,1.000000,0.018222,-0.000000,0.345646,0.846767,1203
7611.1377,585,0.1000,settle_A,10.0000,9.0000,-54.3513,1.0000,-35.0184,1.000000,0.022222,-0.000000,0.301952,0.846767,1201
7611.1428,586,0.1000,settle_A,10.0000,8.8200,-48.8459,1.1800,-35.0184,1.000000,0.026222,-0.000000,0.271366,0.846767,1199
7611.1479,587,0.1000,settle_A,10.0000,8.4600,-55.7922,1.5400,-35.0184,1.000000,0.034222,-0.000000,0.309956,0.846767,1197
7611.1530,588,0.1000,settle_A,10.0000,8.2800,-49.8545,1.7200,-35.0184,1.000000,0.038222,-0.000000,0.276969,0.846767,1195
7611.1580,589,0.1000,settle_A,10.0000,8.1000,-45.6982,1.9000,-35.0184,1.000000,0.042222,-0.000000,0.253879,0.846767,1193
7611.1631,590,0.1000,settle_A,10.0000,7.9200,-42.7887,2.0800,-35.0184,1.000000,0.046222,-0.000000,0.237715,0.846767,1191
7611.1682,591,0.1000,settle_A,10.0000,7.7400,-40.7521,2.2600,-35.0184,1.000000,0.050222,-0.000000,0.226401,0.846767,1189
7611.1734,1,0.1000,sine,10.0000,7.5600,-39.3265,2.4400,-35.0184,1.000000,0.054222,-0.000000,0.218480,0.846767,1187
7611.1784,2,0.1000,sine,10.0159,7.3800,-38.3285,2.6359,-35.0184,1.000000,0.058576,-0.000000,0.212936,0.846746,1185
7611.1835,3,0.1000,sine,10.0319,7.2000,-37.6300,2.8319,-35.0184,1.000000,0.062931,-0.000000,0.209055,0.846726,1183
7611.1886,4,0.1000,sine,10.0478,7.0200,-37.1410,3.0278,-35.0184,1.000000,0.067285,-0.000000,0.206339,0.846705,1181
7611.1937,5,0.1000,sine,10.0638,7.0200,-25.9987,3.0438,-35.0184,1.000000,0.067640,-0.000000,0.144437,0.846684,1179
7611.1987,6,0.1000,sine,10.0797,6.8400,-28.9991,3.2397,-35.0184,1.000000,0.071994,-0.000000,0.161106,0.846663,1177
7611.2038,7,0.1000,sine,10.0957,6.6600,-31.0994,3.4357,-35.0184,1.000000,0.076349,-0.000000,0.172774,0.846642,1175
7611.2089,8,0.1000,sine,10.1116,6.6600,-21.7695,3.4516,-35.0184,1.000000,0.076703,-0.000000,0.120942,0.846621,1173
7611.2140,9,0.1000,sine,10.1276,6.6600,-15.2387,3.4676,-35.0184,1.000000,0.077057,-0.000000,0.084659,0.846600,1171
7611.2190,10,0.1000,sine,10.1435,6.4800,-21.4671,3.6635,-35.0184,1.000000,0.081411,-0.000000,0.119262,0.846579,1169
7611.2241,11,0.1000,sine,10.1594,6.4800,-15.0270,3.6794,-35.0184,1.000000,0.081765,-0.000000,0.083483,0.846558,1167
7611.2292,12,0.1000,sine,10.1754,6.4800,-10.5189,3.6954,-34.9999,0.987094,0.082119,-0.000000,0.058438,0.846536,1165
7611.2343,13,0.1000,sine,10.1913,6.3000,-18.1632,3.8913,-34.9999,1.000000,0.086473,-0.000000,0.100907,0.846515,1163
7611.2393,14,0.1000,sine,10.2072,6.3000,-12.7142,3.9072,-34.9999,1.000000,0.086827,-0.000000,0.070635,0.846494,1161
7611.2444,15,0.1000,sine,10.2232,6.3000,-8.9000,3.9232,-34.9803,0.983098,0.087181,-0.000000,0.049444,0.846472,1159
7611.2495,16,0.1000,sine,10.2391,6.3000,-6.2300,3.9391,-34.9606,0.968597,0.087535,-0.000000,0.034611,0.846451,1157
7611.2546,17,0.1000,sine,10.2551,6.3000,-4.3610,3.9551,-34.9408,0.958547,0.087891,-0.000000,0.024228,0.846429,1155
7611.2597,18,0.1000,sine,10.2710,6.3000,-3.0527,3.9710,-34.9210,0.951612,0.088245,-0.000000,0.016959,0.846407,1153
7611.2648,19,0.1000,sine,10.2870,6.3000,-2.1369,3.9870,-34.9010,0.946856,0.088599,-0.000000,0.011872,0.846385,1151
7611.2698,20,0.1000,sine,10.3029,6.3000,-1.4958,4.0029,-34.8810,0.943626,0.088952,-0.000000,0.008310,0.846364,1149
7611.2749,21,0.1000,sine,10.3188,6.3000,-1.0471,4.0188,-34.8609,0.941465,0.089306,-0.000000,0.005817,0.846342,1147
7611.2800,22,0.1000,sine,10.3347,6.3000,-0.7330,4.0347,-34.8408,0.940052,0.089660,-0.000000,0.004072,0.846320,1145
7611.2850,23,0.1000,sine,10.3506,6.4800,10.2869,3.8706,-34.8214,0.875162,0.086013,-0.000000,-0.057150,0.846298,1146
7611.2901,24,0.1000,sine,10.3665,6.4800,7.2009,3.8865,-34.8020,0.892638,0.086367,-0.000000,-0.040005,0.846276,1144
7611.2952,25,0.1000,sine,10.3824,6.4800,5.0406,3.9024,-34.7825,0.904970,0.086720,-0.000000,-0.028003,0.846254,1142
7611.3003,26,0.1000,sine,10.3983,6.6600,14.3284,3.7383,-34.7638,0.849703,0.083073,-0.000000,-0.079602,0.846232,1144
7611.3053,27,0.1000,sine,10.4142,6.6600,10.0299,3.7542,-34.7450,0.873914,0.083426,-0.000000,-0.055722,0.846209,1146
7611.3104,28,0.1000,sine,10.4301,6.6600,7.0209,3.7701,-34.7262,0.890961,0.083779,-0.000000,-0.039005,0.846187,1144
7611.3155,29,0.1000,sine,10.4460,6.8400,15.7146,3.6060,-34.7081,0.838994,0.080132,-0.000000,-0.087304,0.846165,1146
7611.3206,30,0.1000,sine,10.4618,6.8400,11.0003,3.6218,-34.6900,0.865515,0.080485,-0.000000,-0.061113,0.846142,1148
7611.3257,31,0.1000,sine,10.4777,7.0200,18.5002,3.4577,-34.6727,0.820180,0.076838,-0.000000,-0.102779,0.846120,1150
7611.3307,32,0.1000,sine,10.4936,7.2000,23.7501,3.2936,-34.6563,0.787343,0.073191,-0.000000,-0.131945,0.846098,1152
7611.3358,33,0.1000,sine,10.5094,7.2000,16.6251,3.3094,-34.6397,0.827257,0.073543,-0.000000,-0.092362,0.846075,1154
7611.3409,34,0.1000,sine,10.5254,7.3800,22.4376,3.1454,-34.6240,0.791297,0.069898,-0.000000,-0.124653,0.846052,1156
7611.3460,35,0.1000,sine,10.5413,7.5600,26.5063,2.9813,-34.6091,0.765022,0.066250,-0.000000,-0.147257,0.846030,1158
7611.3511,36,0.1000,sine,10.5571,7.5600,18.5544,2.9971,-34.5941,0.809529,0.066602,-0.000000,-0.103080,0.846007,1160
7611.3561,37,0.1000,sine,10.5729,7.7400,23.7881,2.8329,-34.5799,0.776782,0.062954,-0.000000,-0.132156,0.845984,1162
7611.3612,38,0.1000,sine,10.5888,7.9200,27.4517,2.6688,-34.5666,0.752758,0.059307,-0.000000,-0.152509,0.845961,1164
7611.3663,39,0.1000,sine,10.6046,8.1000,30.0162,2.5046,-34.5541,0.734840,0.055658,-0.000000,-0.166756,0.845938,1166
7611.3714,40,0.1000,sine,10.6204,8.1000,21.0113,2.5204,-34.5415,0.785196,0.056010,-0.000000,-0.116730,0.845915,1168
7611.3765,41,0.1000,sine,10.6364,8.2800,25.5079,2.3564,-34.5297,0.756545,0.052364,-0.000000,-0.141711,0.845892,1170
7611.3816,42,0.1000,sine,10.6523,8.4600,28.6555,2.1923,-34.5187,0.735389,0.048718,-0.000000,-0.159197,0.845869,1172
7611.3867,43,0.1000,sine,10.6682,8.6400,30.8589,2.0282,-34.5086,0.719478,0.045071,-0.000000,-0.171438,0.845846,1174
7611.3918,44,0.1000,sine,10.6840,8.8200,32.4012,1.8640,-34.4993,0.707238,0.041422,-0.000000,-0.180007,0.845823,1176
7611.3969,45,0.1000,sine,10.6999,9.0000,33.4809,1.6999,-34.4908,0.697569,0.037774,-0.000000,-0.186005,0.845799,1178
7611.4020,46,0.1000,sine,10.7157,9.1800,34.2366,1.5357,-34.4831,0.689699,0.034127,-0.000000,-0.190203,0.845776,1180
7611.4071,47,0.1000,sine,10.7315,9.3600,34.7656,1.3715,-34.4762,0.683088,0.030478,-0.000000,-0.193142,0.845752,1182
7611.4121,48,0.1000,sine,10.7473,9.5400,35.1359,1.2073,-34.4702,0.677358,0.026829,-0.000000,-0.195200,0.845729,1184
7611.4172,49,0.1000,sine,10.7631,9.7200,35.3952,1.0431,-34.4650,0.672246,0.023180,-0.000000,-0.196640,0.845705,1186
7611.4223,50,0.1000,sine,10.7789,9.9000,35.5766,0.8789,-34.4606,0.667565,0.019531,-0.000000,-0.197648,0.845682,1188
7611.4274,51,0.1000,sine,10.7946,10.0800,35.7036,0.7146,-34.4570,0.663186,0.015881,-0.000000,-0.198353,0.845658,1190
7611.4325,52,0.1000,sine,10.8104,10.2600,35.7925,0.5504,-34.4542,0.659018,0.012230,-0.000000,-0.198847,0.845635,1192
7611.4375,53,0.1000,sine,10.8261,10.4400,35.8548,0.3861,-34.4523,0.654998,0.008580,-0.000000,-0.199193,0.845611,1194
7611.4426,54,0.1000,sine,10.8418,10.8000,46.6983,0.0418,-34.4521,0.587081,0.000929,-0.000000,-0.259435,0.845587,1196
7611.4477,55,0.1000,sine,10.8576,10.9800,43.4888,-0.1224,-34.4527,0.601238,-0.002721,-0.000000,-0.241605,0.845564,1198
7611.4528,56,0.1000,sine,10.8733,11.1600,41.2422,-0.2867,-34.4542,0.610045,-0.006371,-0.000000,-0.229123,0.845540,1200
7611.4579,57,0.1000,sine,10.8890,11.3400,39.6695,-0.4510,-34.4564,0.615108,-0.010022,-0.000000,-0.220386,0.845516,1202
7611.4629,58,0.1000,sine,10.9047,11.5200,38.5687,-0.6153,-34.4595,0.617548,-0.013674,-0.000000,-0.214270,0.845492,1204
7611.4680,59,0.1000,sine,10.9204,11.7000,37.7981,-0.7796,-34.4634,0.618155,-0.017323,-0.000000,-0.209989,0.845468,1206
7611.4731,60,0.1000,sine,10.9361,12.0600,48.0586,-1.1239,-34.4690,0.553476,-0.024975,-0.000000,-0.266992,0.845444,1208
7611.4782,61,0.1000,sine,10.9518,12.2400,44.4411,-1.2882,-34.4754,0.569898,-0.028628,-0.000000,-0.246895,0.845420,1210
7611.4832,62,0.1000,sine,10.9674,12.4200,41.9087,-1.4526,-34.4827,0.580289,-0.032280,-0.000000,-0.232826,0.845396,1212
7611.4883,63,0.1000,sine,10.9830,12.6000,40.1361,-1.6170,-34.4908,0.586460,-0.035933,-0.000000,-0.222978,0.845372,1214
7611.4934,64,0.1000,sine,10.9986,12.7800,38.8953,-1.7814,-34.4997,0.589677,-0.039586,-0.000000,-0.216085,0.845348,1216
7611.4985,65,0.1000,sine,11.0143,12.9600,38.0267,-1.9457,-34.5094,0.590825,-0.043239,-0.000000,-0.211259,0.845323,1218
7611.5035,66,0.1000,sine,11.0299,13.3200,48.2187,-2.2901,-34.5209,0.526525,-0.050892,-0.000000,-0.267882,0.845299,1220
7611.5086,67,0.1000,sine,11.0454,13.5000,44.5531,-2.4546,-34.5332,0.543212,-0.054546,-0.000000,-0.247517,0.845275,1222
7611.5137,68,0.1000,sine,11.0610,13.6800,41.9872,-2.6190,-34.5462,0.553789,-0.058199,-0.000000,-0.233262,0.845250,1224
7611.5188,69,0.1000,sine,11.0766,13.8600,40.1910,-2.7834,-34.5602,0.560089,-0.061853,-0.000000,-0.223283,0.845226,1226
7611.5238,70,0.1000,sine,11.0922,14.0400,38.9337,-2.9478,-34.5749,0.563396,-0.065507,-0.000000,-0.216298,0.845201,1228
7611.5289,71,0.1000,sine,11.1077,14.4000,48.8536,-3.2923,-34.5914,0.500607,-0.073161,-0.000000,-0.271409,0.845177,1230
7611.5340,72,0.1000,sine,11.1233,14.5800,44.9975,-3.4567,-34.6086,0.518350,-0.076816,-0.000000,-0.249986,0.845152,1232
7611.5391,73,0.1000,sine,11.1388,14.7600,42.2983,-3.6212,-34.6268,0.529667,-0.080471,-0.000000,-0.234990,0.845128,1234
7611.5441,74,0.1000,sine,11.1543,14.9400,40.4088,-3.7857,-34.6457,0.536484,-0.084126,-0.000000,-0.224493,0.845103,1236
7611.5492,75,0.1000,sine,11.1698,15.1200,39.0861,-3.9502,-34.6654,0.540152,-0.087781,-0.000000,-0.217145,0.845078,1238
7611.5543,76,0.1000,sine,11.1854,15.3000,38.1603,-4.1146,-34.6860,0.541616,-0.091436,-0.000000,-0.212002,0.845054,1240
7611.5594,77,0.1000,sine,11.2009,15.4800,37.5122,-4.2791,-34.7074,0.541536,-0.095092,-0.000000,-0.208401,0.845029,1242
7611.5645,78,0.1000,sine,11.2163,15.8400,47.8585,-4.6237,-34.7305,0.476375,-0.102748,-0.000000,-0.265881,0.845004,1244
7611.5695,79,0.1000,sine,11.2318,16.0200,44.3010,-4.7882,-34.7545,0.492458,-0.106405,-0.000000,-0.246117,0.844979,1246
7611.5746,80,0.1000,sine,11.2472,16.2000,41.8107,-4.9528,-34.7792,0.502611,-0.110062,-0.000000,-0.232282,0.844954,1248
7611.5797,81,0.1000,sine,11.2627,16.3800,40.0675,-5.1173,-34.8048,0.508614,-0.113719,-0.000000,-0.222597,0.844929,1250
7611.5848,82,0.1000,sine,11.2781,16.5600,38.8472,-5.2819,-34.8312,0.511712,-0.117375,-0.000000,-0.215818,0.844904,1252
7611.5899,83,0.1000,sine,11.2936,16.7400,37.9931,-5.4464,-34.8585,0.512775,-0.121032,-0.000000,-0.211073,0.844879,1254
7611.5949,84,0.1000,sine,11.3090,16.9200,37.3951,-5.6110,-34.8865,0.512413,-0.124690,-0.000000,-0.207751,0.844854,1256
7611.6001,85,0.1000,sine,11.3245,17.1000,36.9766,-5.7755,-34.9154,0.511059,-0.128344,-0.000000,-0.205426,0.844829,1258
7611.6051,86,0.1000,sine,11.3399,17.2800,36.6836,-5.9401,-34.9451,0.509003,-0.132003,-0.000000,-0.203798,0.844804,1260
7611.6102,87,0.1000,sine,11.3552,17.4600,36.4785,-6.1048,-34.9756,0.506459,-0.135661,-0.000000,-0.202659,0.844778,1262
7611.6153,88,0.1000,sine,11.3706,17.6400,36.3350,-6.2694,-35.0070,0.503572,-0.139320,-0.000000,-0.201861,0.844753,1264
