t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_norm_unsat,u_p,u_d,u_g,pwm_target_us,pwm_actual_us,pitch_raw_deg
7.8538,392,-1.9800,-1.9800,-33.4598,5.00,6.9800,0.450000,0.557119,0.155111,0.297421,0.104587,1306,1396,-79.2778
7.8739,393,-1.0800,-1.0800,-33.4598,5.00,6.0800,0.450000,0.537119,0.135111,0.297421,0.104587,1306,1393,-80.9220
7.8940,394,-0.3600,-0.3600,-36.8170,5.00,5.3600,0.450000,0.550960,0.119111,0.327262,0.104587,1306,1390,-80.9220
7.9141,395,0.3600,0.3600,-36.8170,5.00,4.6400,0.450000,0.534960,0.103111,0.327262,0.104587,1306,1387,-80.9220
7.9342,396,1.0800,1.2600,-37.9361,5.00,3.9200,0.450000,0.528908,0.087111,0.337210,0.104587,1306,1384,-82.6054
7.9542,397,1.9800,1.9800,-37.9361,5.00,3.0200,0.450000,0.508908,0.067111,0.337210,0.104587,1306,1381,-82.6054
7.9743,398,2.7000,2.7000,-36.9289,5.00,2.3000,0.450000,0.483955,0.051111,0.328257,0.104587,1306,1378,-84.2100
7.9944,399,3.4200,3.4200,-36.9289,5.00,1.5800,0.450000,0.467955,0.035111,0.328257,0.104587,1306,1375,-84.2100
8.0145,400,4.1400,4.1400,-36.9289,5.00,0.8600,0.450000,0.451955,0.019111,0.328257,0.104587,1306,1372,-84.2100
8.0345,401,4.8600,4.8600,-33.6837,5.00,0.1400,0.407108,0.407108,0.003111,0.299410,0.104587,1322,1369,-85.5580
8.0546,402,5.4000,5.4000,-33.6837,5.00,-0.4000,0.395108,0.395108,-0.008889,0.299410,0.104587,1326,1366,-85.5580
8.0747,403,6.1200,6.1200,-28.8717,5.00,-1.1200,0.336335,0.336335,-0.024889,0.256637,0.104587,1348,1363,-86.4011
8.0948,404,6.6600,6.6600,-28.8717,5.00,-1.6600,0.324335,0.324335,-0.036889,0.256637,0.104587,1353,1360,-86.4011
8.1148,405,7.2000,7.2000,-28.8717,5.00,-2.2000,0.312335,0.312335,-0.048889,0.256637,0.104587,1357,1357,-86.5890
8.1349,406,7.7400,7.7400,-23.6121,5.00,-2.7400,0.253584,0.253584,-0.060889,0.209886,0.104587,1379,1360,-86.5890
8.1550,407,8.1000,8.1000,-23.6121,5.00,-3.1000,0.245584,0.245584,-0.068889,0.209886,0.104587,1382,1363,-86.5890
8.1751,408,8.4600,8.6400,-18.6883,5.00,-3.4600,0.193816,0.193816,-0.076889,0.166118,0.104587,1402,1366,-86.2781
8.1952,409,8.8200,8.8200,-18.6883,5.00,-3.8200,0.185816,0.185816,-0.084889,0.166118,0.104587,1405,1369,-86.2781
8.2152,410,9.0000,9.1800,-18.6883,5.00,-4.0000,0.181816,0.181816,-0.088889,0.166118,0.104587,1406,1372,-85.8971
8.2353,411,9.1800,9.3600,-11.1906,5.00,-4.1800,0.111170,0.111170,-0.092889,0.099472,0.104587,1433,1375,-85.8971
8.2554,412,9.3600,9.3600,-11.1906,5.00,-4.3600,0.107170,0.107170,-0.096889,0.099472,0.104587,1434,1378,-85.8971
8.2755,413,9.3600,9.3600,-3.4691,5.00,-4.3600,0.038534,0.038534,-0.096889,0.030836,0.104587,1460,1381,-85.7015
8.2956,414,9.3600,9.3600,-3.4691,5.00,-4.3600,0.038534,0.038534,-0.096889,0.030836,0.104587,1460,1384,-85.7015
8.3157,415,9.3600,9.3600,-3.4691,5.00,-4.3600,0.038534,0.038534,-0.096889,0.030836,0.104587,1460,1387,-85.6687
8.3361,416,9.1800,9.1800,6.2667,5.00,-4.1800,0.000000,-0.044006,-0.092889,-0.055704,0.104587,1500,1390,-85.6687
8.3562,417,9.0000,9.0000,6.2667,5.00,-4.0000,0.000000,-0.040006,-0.088889,-0.055704,0.104587,1500,1393,-85.6687
8.3763,418,8.6400,8.6400,14.4359,5.00,-3.6400,0.000000,-0.104621,-0.080889,-0.128319,0.104587,1500,1396,-85.9461
8.3963,419,8.2800,8.2800,14.4359,5.00,-3.2800,0.000000,-0.096621,-0.072889,-0.128319,0.104587,1500,1399,-85.9461
8.4164,420,7.9200,7.9200,14.4359,5.00,-2.9200,0.000000,-0.088621,-0.064889,-0.128319,0.104587,1500,1402,-86.3095
8.4365,421,7.5600,7.3800,24.1717,5.00,-2.5600,0.000000,-0.167161,-0.056889,-0.214859,0.104587,1500,1405,-86.3095
8.4565,422,7.0200,7.0200,24.1717,5.00,-2.0200,0.000000,-0.155161,-0.044889,-0.214859,0.104587,1500,1408,-86.3095
8.4766,423,6.4800,6.3000,29.2074,5.00,-1.4800,0.000000,-0.187923,-0.032889,-0.259622,0.104587,1500,1411,-86.5439
8.4967,424,5.7600,5.7600,29.2074,5.00,-0.7600,0.000000,-0.171923,-0.016889,-0.259622,0.104587,1500,1414,-86.5439
8.5168,425,5.2200,5.0400,29.2074,5.00,-0.2200,0.000000,-0.159923,-0.004889,-0.259622,0.104587,1500,1417,-86.3249
8.5368,426,4.5000,4.3200,31.6693,5.00,0.5000,0.000000,-0.165807,0.011111,-0.281505,0.104587,1500,1420,-86.3249
8.5569,427,3.7800,3.6000,31.6693,5.00,1.2200,0.000000,-0.149807,0.027111,-0.281505,0.104587,1500,1423,-86.3249
8.5770,428,3.0600,2.8800,36.2575,5.00,1.9400,0.000000,-0.174591,0.043111,-0.322289,0.104587,1500,1426,-85.3861
8.5971,429,2.3400,2.1600,36.2575,5.00,2.6600,0.000000,-0.158591,0.059111,-0.322289,0.104587,1500,1429,-85.3861
8.6171,430,1.4400,1.2600,36.2575,5.00,3.5600,0.000000,-0.138591,0.079111,-0.322289,0.104587,1500,1432,-84.0535
8.6372,431,0.7200,0.5400,38.0480,5.00,4.2800,0.000000,-0.138506,0.095111,-0.338204,0.104587,1500,1435,-84.0535
8.6573,432,-0.0000,-0.1800,38.0480,5.00,5.0000,0.000000,-0.122506,0.111111,-0.338204,0.104587,1500,1438,-84.0535
8.6773,433,-0.9000,-1.0800,38.0480,5.00,5.9000,0.000000,-0.102506,0.131111,-0.338204,0.104587,1500,1441,-82.3952
8.6974,434,-1.6200,-1.6200,38.0480,5.00,6.6200,0.000000,-0.086506,0.147111,-0.338204,0.104587,1500,1444,-82.3952
8.7175,435,-2.3400,-2.5200,38.0480,5.00,7.3400,0.000000,-0.070506,0.163111,-0.338204,0.104587,1500,1447,-80.7089
8.7376,436,-3.0600,-3.2400,35.6980,5.00,8.0600,0.000000,-0.033617,0.179111,-0.317315,0.104587,1500,1450,-80.7089
8.7576,437,-3.7800,-3.7800,35.6980,5.00,8.7800,0.000000,-0.017617,0.195111,-0.317315,0.104587,1500,1453,-80.7089
8.7777,438,-4.3200,-4.5000,31.6693,5.00,9.3200,0.030193,0.030193,0.207111,-0.281505,0.104587,1463,1456,-79.0647
8.7978,439,-4.8600,-4.8600,31.6693,5.00,9.8600,0.042193,0.042193,0.219111,-0.281505,0.104587,1459,1459,-79.0647
8.8179,440,-5.4000,-5.5800,31.6693,5.00,10.4000,0.054193,0.054193,0.231111,-0.281505,0.104587,1454,1456,-77.6439
8.8379,441,-5.9400,-5.9400,25.7383,5.00,10.9400,0.118913,0.118913,0.243111,-0.228785,0.104587,1430,1453,-77.6439
8.8580,442,-6.3000,-6.3000,25.7383,5.00,11.3000,0.126913,0.126913,0.251111,-0.228785,0.104587,1427,1450,-77.6439
8.8781,443,-6.6600,-6.8400,18.5764,5.00,11.6600,0.198575,0.198575,0.259111,-0.165123,0.104587,1400,1447,-76.5304
8.8982,444,-7.0200,-7.0200,18.5764,5.00,12.0200,0.206575,0.206575,0.267111,-0.165123,0.104587,1397,1444,-76.5304
8.9182,445,-7.2000,-7.2000,18.5764,5.00,12.2000,0.210575,0.210575,0.271111,-0.165123,0.104587,1396,1441,-75.7577
8.9383,446,-7.3800,-7.3800,10.1834,5.00,12.3800,0.289179,0.289179,0.275111,-0.090519,0.104587,1366,1438,-75.7577
8.9584,447,-7.5600,-7.5600,10.1834,5.00,12.5600,0.293179,0.293179,0.279111,-0.090519,0.104587,1365,1435,-75.7577
8.9785,448,-7.5600,-7.5600,1.2310,5.00,12.5600,0.372756,0.372756,0.279111,-0.010942,0.104587,1335,1432,-75.3893
8.9986,449,-7.3800,-7.3800,1.2310,5.00,12.3800,0.368756,0.368756,0.275111,-0.010942,0.104587,1336,1429,-75.3893
9.0187,450,-7.3800,-7.2000,1.2310,5.00,12.3800,0.368756,0.368756,0.275111,-0.010942,0.104587,1336,1426,-75.4723
9.0387,451,-7.2000,-7.0200,-7.8334,5.00,12.2000,0.445328,0.445328,0.271111,0.069630,0.104587,1308,1423,-75.4723
9.0588,452,-6.8400,-6.8400,-7.8334,5.00,11.8400,0.437328,0.437328,0.263111,0.069630,0.104587,1311,1420,-75.4723
9.0789,453,-6.4800,-6.4800,-15.8906,5.00,11.4800,0.450000,0.500948,0.255111,0.141250,0.104587,1306,1417,-75.9774
9.0990,454,-6.1200,-6.1200,-15.8906,5.00,11.1200,0.450000,0.492948,0.247111,0.141250,0.104587,1306,1414,-75.9774
9.1190,455,-5.5800,-5.5800,-15.8906,5.00,10.5800,0.450000,0.480948,0.235111,0.141250,0.104587,1306,1411,-76.8748
9.1391,456,-5.0400,-5.0400,-24.0598,5.00,10.0400,0.450000,0.541562,0.223111,0.213864,0.104587,1306,1408,-76.8748
9.1592,457,-4.5000,-4.5000,-24.0598,5.00,9.5000,0.450000,0.529562,0.211111,0.213864,0.104587,1306,1405,-76.8748
9.1792,458,-3.9600,-3.7800,-29.5431,5.00,8.9600,0.450000,0.566304,0.199111,0.262606,0.104587,1306,1402,-78.0874
9.1993,459,-3.2400,-3.2400,-29.5431,5.00,8.2400,0.450000,0.550304,0.183111,0.262606,0.104587,1306,1399,-78.0874
9.2194,460,-2.5200,-2.5200,-29.5431,5.00,7.5200,0.450000,0.534304,0.167111,0.262606,0.104587,1306,1396,-79.6075
9.2395,461,-1.8000,-1.8000,-34.8027,5.00,6.8000,0.450000,0.565055,0.151111,0.309357,0.104587,1306,1393,-79.6075
9.2595,462,-1.0800,-1.0800,-34.8027,5.00,6.0800,0.450000,0.549055,0.135111,0.309357,0.104587,1306,1390,-79.6075
9.2796,463,-0.3600,-0.1800,-37.6004,5.00,5.3600,0.450000,0.557923,0.119111,0.334225,0.104587,1306,1387,-81.2692
9.2997,464,0.3600,0.5400,-37.6004,5.00,4.6400,0.450000,0.541923,0.103111,0.334225,0.104587,1306,1384,-81.2692
9.3198,465,1.2600,1.2600,-37.6004,5.00,3.7400,0.450000,0.521923,0.083111,0.334225,0.104587,1306,1381,-82.9941
9.3398,466,1.9800,1.9800,-38.7194,5.00,3.0200,0.450000,0.515871,0.067111,0.344173,0.104587,1306,1378,-82.9941
9.3599,467,2.7000,2.7000,-38.7194,5.00,2.3000,0.450000,0.499871,0.051111,0.344173,0.104587,1306,1375,-82.9941
9.3800,468,3.4200,3.6000,-37.0408,5.00,1.5800,0.450000,0.468950,0.035111,0.329252,0.104587,1306,1372,-84.5845
9.4000,469,4.1400,4.3200,-37.0408,5.00,0.8600,0.450000,0.452950,0.019111,0.329252,0.104587,1306,1369,-84.5845
9.4201,470,4.8600,5.0400,-37.0408,5.00,0.1400,0.436950,0.436950,0.003111,0.329252,0.104587,1311,1366,-85.8502
9.4402,471,5.5800,5.5800,-36.5932,5.00,-0.5800,0.416971,0.416971,-0.012889,0.325273,0.104587,1318,1363,-85.8502
9.4603,472,6.3000,6.3000,-36.5932,5.00,-1.3000,0.400971,0.400971,-0.028889,0.325273,0.104587,1324,1360,-85.8502
9.4803,473,6.8400,6.8400,-27.7526,5.00,-1.8400,0.310388,0.310388,-0.040889,0.246690,0.104587,1358,1358,-86.5398
9.5004,474,7.3800,7.3800,-27.7526,5.00,-2.3800,0.298388,0.298388,-0.052889,0.246690,0.104587,1363,1361,-86.5398
9.5205,475,7.9200,7.9200,-27.7526,5.00,-2.9200,0.286388,0.286388,-0.064889,0.246690,0.104587,1367,1364,-86.4240
9.5406,476,8.2800,8.2800,-23.9478,5.00,-3.2800,0.244568,0.244568,-0.072889,0.212870,0.104587,1383,1367,-86.4240
9.5606,477,8.6400,8.6400,-23.9478,5.00,-3.6400,0.236568,0.236568,-0.080889,0.212870,0.104587,1386,1370,-86.4240
9.5807,478,9.0000,9.0000,-16.5621,5.00,-4.0000,0.162916,0.162916,-0.088889,0.147218,0.104587,1413,1373,-86.0802
9.6008,479,9.1800,9.3600,-16.5621,5.00,-4.1800,0.158916,0.158916,-0.092889,0.147218,0.104587,1415,1376,-86.0802
9.6208,480,9.5400,9.5400,-16.5621,5.00,-4.5400,0.150916,0.150916,-0.100889,0.147218,0.104587,1418,1379,-85.6649
9.6409,481,9.5400,9.5400,-9.1763,5.00,-4.5400,0.085265,0.085265,-0.100889,0.081567,0.104587,1443,1382,-85.6649
9.6610,482,9.7200,9.7200,-9.1763,5.00,-4.7200,0.081265,0.081265,-0.104889,0.081567,0.104587,1444,1385,-85.6649
9.6811,483,9.5400,9.5400,0.1119,5.00,-4.5400,0.002703,0.002703,-0.100889,-0.000995,0.104587,1473,1388,-85.5047
9.7011,484,9.5400,9.5400,0.1119,5.00,-4.5400,0.002703,0.002703,-0.100889,-0.000995,0.104587,1473,1391,-85.5047
9.7212,485,9.3600,9.3600,0.1119,5.00,-4.3600,0.006703,0.006703,-0.096889,-0.000995,0.104587,1472,1394,-85.5868
9.7413,486,9.1800,9.1800,7.2739,5.00,-4.1800,0.000000,-0.052959,-0.092889,-0.064657,0.104587,1500,1397,-85.5868
9.7614,487,8.8200,8.8200,7.2739,5.00,-3.8200,0.000000,-0.044959,-0.084889,-0.064657,0.104587,1500,1400,-85.5868
9.7814,488,8.4600,8.4600,14.5478,5.00,-3.4600,0.000000,-0.101615,-0.076889,-0.129313,0.104587,1500,1403,-85.8984
9.8015,489,8.1000,8.1000,14.5478,5.00,-3.1000,0.000000,-0.093615,-0.068889,-0.129313,0.104587,1500,1406,-85.8984
9.8216,490,7.5600,7.5600,27.3050,5.00,-2.5600,0.000000,-0.195013,-0.056889,-0.242711,0.104587,1500,1409,-86.3642
9.8416,491,7.0200,7.0200,27.3050,5.00,-2.0200,0.000000,-0.183013,-0.044889,-0.242711,0.104587,1500,1412,-86.3642
9.8617,492,6.4800,6.4800,27.3050,5.00,-1.4800,0.000000,-0.171013,-0.032889,-0.242711,0.104587,1500,1415,-86.3642
9.8818,493,5.7600,5.7600,29.3193,5.00,-0.7600,0.000000,-0.172918,-0.016889,-0.260616,0.104587,1500,1418,-86.5202
9.9019,494,5.0400,5.0400,29.3193,5.00,-0.0400,0.000000,-0.156918,-0.000889,-0.260616,0.104587,1500,1421,-86.5202
9.9219,495,4.3200,4.3200,36.2575,5.00,0.6800,0.000000,-0.202591,0.015111,-0.322289,0.104587,1500,1424,-86.1705
9.9420,496,3.6000,3.6000,36.2575,5.00,1.4000,0.000000,-0.186591,0.031111,-0.322289,0.104587,1500,1427,-86.1705
9.9621,497,2.8800,2.7000,36.2575,5.00,2.1200,0.000000,-0.170591,0.047111,-0.322289,0.104587,1500,1430,-85.0360
9.9821,498,1.9800,1.9800,39.5028,5.00,3.0200,0.000000,-0.179438,0.067111,-0.351136,0.104587,1500,1433,-85.0360
10.0022,499,1.2600,1.2600,39.5028,5.00,3.7400,0.000000,-0.163438,0.083111,-0.351136,0.104587,1500,1436,-85.0360
10.0223,500,0.3600,0.3600,40.5099,5.00,4.6400,0.000000,-0.152390,0.103111,-0.360088,0.104587,1500,1439,-83.4733
10.0423,501,-0.3600,-0.3600,40.5099,5.00,5.3600,0.000000,-0.136390,0.119111,-0.360088,0.104587,1500,1442,-83.4733
10.0624,502,-1.2600,-1.2600,40.5099,5.00,6.2600,0.000000,-0.116390,0.139111,-0.360088,0.104587,1500,1445,-81.7327
10.0825,503,-1.9800,-2.1600,39.0551,5.00,6.9800,0.000000,-0.087459,0.155111,-0.347157,0.104587,1500,1448,-81.7327
10.1026,504,-2.7000,-2.7000,39.0551,5.00,7.7000,0.000000,-0.071459,0.171111,-0.347157,0.104587,1500,1451,-81.7327
10.1226,505,-3.4200,-3.6000,36.4813,5.00,8.4200,0.000000,-0.032580,0.187111,-0.324278,0.104587,1500,1454,-79.9719
10.1427,506,-4.1400,-4.1400,36.4813,5.00,9.1400,0.000000,-0.016580,0.203111,-0.324278,0.104587,1500,1457,-79.9719
10.1627,507,-4.8600,-4.8600,36.4813,5.00,9.8600,0.000000,-0.000580,0.219111,-0.324278,0.104587,1500,1460,-78.3186
10.1828,508,-5.4000,-5.5800,30.9979,5.00,10.4000,0.060161,0.060161,0.231111,-0.275537,0.104587,1452,1457,-78.3186
10.2029,509,-5.9400,-5.9400,30.9979,5.00,10.9400,0.072161,0.072161,0.243111,-0.275537,0.104587,1447,1454,-78.3186
10.2230,510,-6.4800,-6.4800,24.3955,5.00,11.4800,0.142849,0.142849,0.255111,-0.216849,0.104587,1421,1451,-76.9298
10.2430,511,-6.8400,-6.8400,24.3955,5.00,11.8400,0.150849,0.150849,0.263111,-0.216849,0.104587,1418,1448,-76.9298
10.2631,512,-7.2000,-7.2000,24.3955,5.00,12.2000,0.158849,0.158849,0.271111,-0.216849,0.104587,1415,1445,-75.8915
10.2832,513,-7.5600,-7.5600,16.4502,5.00,12.5600,0.237474,0.237474,0.279111,-0.146224,0.104587,1385,1442,-75.8915
10.3032,514,-7.7400,-7.7400,16.4502,5.00,12.7400,0.241474,0.241474,0.283111,-0.146224,0.104587,1384,1439,-75.8915
10.3233,515,-7.9200,-7.9200,7.1620,5.00,12.9200,0.328036,0.328036,0.287111,-0.063662,0.104587,1351,1436,-75.2340
10.3434,516,-7.9200,-7.9200,7.1620,5.00,12.9200,0.328036,0.328036,0.287111,-0.063662,0.104587,1351,1433,-75.2340
10.3635,517,-7.9200,-7.9200,7.1620,5.00,12.9200,0.328036,0.328036,0.287111,-0.063662,0.104587,1351,1430,-75.0342
10.3835,518,-7.9200,-7.9200,-2.3500,5.00,12.9200,0.412587,0.412587,0.287111,0.020889,0.104587,1320,1427,-75.0342
10.4036,519,-7.7400,-7.7400,-2.3500,5.00,12.7400,0.408587,0.408587,0.283111,0.020889,0.104587,1321,1424,-75.0342
10.4237,520,-7.3800,-7.3800,-11.4144,5.00,12.3800,0.450000,0.481159,0.275111,0.101461,0.104587,1306,1421,-75.3106
10.4438,521,-7.2000,-7.2000,-11.4144,5.00,12.2000,0.450000,0.477159,0.271111,0.101461,0.104587,1306,1418,-75.3106
10.4639,522,-6.8400,-6.6600,-11.4144,5.00,11.8400,0.450000,0.469159,0.263111,0.101461,0.104587,1306,1415,-75.9893
10.4839,523,-6.3000,-6.3000,-20.5907,5.00,11.3000,0.450000,0.538726,0.251111,0.183028,0.104587,1306,1412,-75.9893
10.5040,524,-5.7600,-5.7600,-20.5907,5.00,10.7600,0.450000,0.526726,0.239111,0.183028,0.104587,1306,1409,-75.9893
10.5241,525,-5.2200,-5.0400,-28.6479,5.00,10.2200,0.450000,0.586346,0.227111,0.254648,0.104587,1306,1406,-77.0786
10.5441,526,-4.6800,-4.5000,-28.6479,5.00,9.6800,0.450000,0.574346,0.215111,0.254648,0.104587,1306,1403,-77.0786
10.5642,527,-3.9600,-3.7800,-28.6479,5.00,8.9600,0.450000,0.558346,0.199111,0.254648,0.104587,1306,1400,-78.5561
10.5843,528,-3.2400,-3.0600,-34.1313,5.00,8.2400,0.450000,0.591087,0.183111,0.303389,0.104587,1306,1397,-78.5561
10.6044,529,-2.5200,-2.5200,-34.1313,5.00,7.5200,0.450000,0.575087,0.167111,0.303389,0.104587,1306,1394,-78.5561
10.6244,530,-1.8000,-1.4400,-38.2718,5.00,6.8000,0.450000,0.595892,0.151111,0.340194,0.104587,1306,1391,-80.2304
10.6445,531,-0.9000,-0.9000,-38.2718,5.00,5.9000,0.450000,0.575892,0.131111,0.340194,0.104587,1306,1388,-80.2304
10.6646,532,-0.1800,-0.0000,-38.2718,5.00,5.1800,0.450000,0.559892,0.115111,0.340194,0.104587,1306,1385,-82.0290
10.6847,533,0.7200,0.9000,-40.1742,5.00,4.2800,0.450000,0.556802,0.095111,0.357104,0.104587,1306,1382,-82.0290
10.7047,534,1.6200,1.6200,-40.1742,5.00,3.3800,0.450000,0.536802,0.075111,0.357104,0.104587,1306,1379,-82.0290
10.7248,535,2.3400,2.5200,-41.9647,5.00,2.6600,0.450000,0.536717,0.059111,0.373019,0.104587,1306,1376,-83.7822
10.7449,536,3.2400,3.2400,-41.9647,5.00,1.7600,0.450000,0.516717,0.039111,0.373019,0.104587,1306,1373,-83.7822
10.7650,537,3.9600,3.9600,-41.9647,5.00,1.0400,0.450000,0.500717,0.023111,0.373019,0.104587,1306,1370,-85.2843
10.7850,538,4.6800,4.8600,-41.4052,5.00,0.3200,0.450000,0.479744,0.007111,0.368046,0.104587,1306,1367,-85.2843
10.8051,539,5.4000,5.5800,-41.4052,5.00,-0.4000,0.450000,0.463744,-0.008889,0.368046,0.104587,1306,1364,-85.2843
10.8252,540,6.1200,6.3000,-36.0337,5.00,-1.1200,0.399997,0.399997,-0.024889,0.320299,0.104587,1325,1361,-86.2171
10.8452,541,6.8400,6.8400,-36.0337,5.00,-1.8400,0.383997,0.383997,-0.040889,0.320299,0.104587,1331,1358,-86.2171
10.8653,542,7.3800,7.5600,-36.0337,5.00,-2.3800,0.371997,0.371997,-0.052889,0.320299,0.104587,1335,1355,-86.5373
10.8854,543,7.9200,8.1000,-30.5503,5.00,-2.9200,0.311256,0.311256,-0.064889,0.271558,0.104587,1358,1358,-86.5373
10.9055,544,8.4600,8.4600,-30.5503,5.00,-3.4600,0.299256,0.299256,-0.076889,0.271558,0.104587,1362,1361,-86.5373
10.9256,545,9.0000,9.0000,-22.3812,5.00,-4.0000,0.214642,0.214642,-0.088889,0.198944,0.104587,1394,1364,-86.1146
10.9456,546,9.3600,9.3600,-22.3812,5.00,-4.3600,0.206642,0.206642,-0.096889,0.198944,0.104587,1397,1367,-86.1146
10.9657,547,9.5400,9.7200,-22.3812,5.00,-4.5400,0.202642,0.202642,-0.100889,0.198944,0.104587,1399,1370,-85.5861
10.9858,548,9.9000,9.9000,-14.7716,5.00,-4.9000,0.127001,0.127001,-0.108889,0.131303,0.104587,1427,1373,-85.5861
11.0058,549,10.0800,10.0800,-14.7716,5.00,-5.0800,0.123001,0.123001,-0.112889,0.131303,0.104587,1428,1376,-85.5861
11.0259,550,10.0800,10.0800,-6.2667,5.00,-5.0800,0.047402,0.047402,-0.112889,0.055704,0.104587,1457,1379,-85.2055
11.0460,551,10.2600,10.2600,-6.2667,5.00,-5.2600,0.043402,0.043402,-0.116889,0.055704,0.104587,1458,1382,-85.2055
11.0661,552,10.0800,10.0800,-6.2667,5.00,-5.0800,0.047402,0.047402,-0.112889,0.055704,0.104587,1457,1385,-85.1103
11.0862,553,10.0800,10.0800,3.0215,5.00,-5.0800,0.000000,-0.035159,-0.112889,-0.026857,0.104587,1500,1388,-85.1103
11.1062,554,9.9000,9.7200,3.0215,5.00,-4.9000,0.000000,-0.031159,-0.108889,-0.026857,0.104587,1500,1391,-85.1103
11.1263,555,9.5400,9.5400,13.3168,5.00,-4.5400,0.000000,-0.114673,-0.100889,-0.118371,0.104587,1500,1394,-85.3012
11.1464,556,9.1800,9.1800,13.3168,5.00,-4.1800,0.000000,-0.106673,-0.092889,-0.118371,0.104587,1500,1397,-85.3012
11.1665,557,8.8200,8.8200,13.3168,5.00,-3.8200,0.000000,-0.098673,-0.084889,-0.118371,0.104587,1500,1400,-85.7630
11.1865,558,8.2800,8.2800,19.4716,5.00,-3.2800,0.000000,-0.141383,-0.072889,-0.173081,0.104587,1500,1403,-85.7630
11.2066,559,7.7400,7.7400,19.4716,5.00,-2.7400,0.000000,-0.129383,-0.060889,-0.173081,0.104587,1500,1406,-85.7630
11.2267,560,7.2000,7.0200,31.6693,5.00,-2.2000,0.000000,-0.225807,-0.048889,-0.281505,0.104587,1500,1409,-86.3339
11.2467,561,6.6600,6.4800,31.6693,5.00,-1.6600,0.000000,-0.213807,-0.036889,-0.281505,0.104587,1500,1412,-86.3339
11.2668,562,5.9400,5.7600,31.6693,5.00,-0.9400,0.000000,-0.197807,-0.020889,-0.281505,0.104587,1500,1415,-86.4192
11.2869,563,5.2200,5.0400,34.4670,5.00,-0.2200,0.000000,-0.206675,-0.004889,-0.306373,0.104587,1500,1418,-86.4192
11.3070,564,4.3200,4.3200,34.4670,5.00,0.6800,0.000000,-0.186675,0.015111,-0.306373,0.104587,1500,1421,-86.4192
11.3271,565,3.6000,3.4200,39.3908,5.00,1.4000,0.000000,-0.214443,0.031111,-0.350141,0.104587,1500,1424,-85.8503
11.3471,566,2.7000,2.7000,39.3908,5.00,2.3000,0.000000,-0.194443,0.051111,-0.350141,0.104587,1500,1427,-85.8503
11.3672,567,1.9800,1.8000,39.3908,5.00,3.0200,0.000000,-0.178443,0.067111,-0.350141,0.104587,1500,1430,-84.5057
11.3873,568,1.0800,0.9000,41.8528,5.00,3.9200,0.000000,-0.180327,0.087111,-0.372025,0.104587,1500,1433,-84.5057
11.4074,569,0.1800,0.1800,41.8528,5.00,4.8200,0.000000,-0.160327,0.107111,-0.372025,0.104587,1500,1436,-84.5057
11.4274,570,-0.7200,-0.7200,42.1885,5.00,5.7200,0.000000,-0.143311,0.127111,-0.375009,0.104587,1500,1439,-82.7610
11.4475,571,-1.4400,-1.4400,42.1885,5.00,6.4400,0.000000,-0.127311,0.143111,-0.375009,0.104587,1500,1442,-82.7610
11.4676,572,-2.3400,-2.3400,42.1885,5.00,7.3400,0.000000,-0.107311,0.163111,-0.375009,0.104587,1500,1445,-80.8794
11.4876,573,-3.0600,-3.2400,40.1742,5.00,8.0600,0.000000,-0.073406,0.179111,-0.357104,0.104587,1500,1448,-80.8794
11.5077,574,-3.7800,-3.9600,40.1742,5.00,8.7800,0.000000,-0.057406,0.195111,-0.357104,0.104587,1500,1451,-80.8794
11.5278,575,-4.5000,-4.6800,36.3694,5.00,9.5000,0.000000,-0.007585,0.211111,-0.323283,0.104587,1500,1454,-79.0619
11.5479,576,-5.2200,-5.2200,36.3694,5.00,10.2200,0.008415,0.008415,0.227111,-0.323283,0.104587,1471,1457,-79.0619
11.5679,577,-5.7600,-5.9400,36.3694,5.00,10.7600,0.020415,0.020415,0.239111,-0.323283,0.104587,1467,1460,-77.4297
11.5880,578,-6.3000,-6.4800,29.9908,5.00,11.3000,0.089113,0.089113,0.251111,-0.266585,0.104587,1441,1457,-77.4297
11.6081,579,-6.8400,-6.8400,29.9908,5.00,11.8400,0.101113,0.101113,0.263111,-0.266585,0.104587,1437,1454,-77.4297
11.6282,580,-7.3800,-7.3800,22.4931,5.00,12.3800,0.179760,0.179760,0.275111,-0.199938,0.104587,1407,1451,-76.0942
11.6482,581,-7.7400,-7.7400,22.4931,5.00,12.7400,0.187760,0.187760,0.283111,-0.199938,0.104587,1404,1448,-76.0942
11.6683,582,-7.9200,-7.9200,13.4287,5.00,12.9200,0.272332,0.272332,0.287111,-0.119366,0.104587,1372,1445,-75.1386
11.6884,583,-8.1000,-8.1000,13.4287,5.00,13.1000,0.276332,0.276332,0.291111,-0.119366,0.104587,1371,1442,-75.1386
11.7086,584,-8.2800,-8.2800,13.4287,5.00,13.2800,0.280332,0.280332,0.295111,-0.119366,0.104587,1369,1439,-75.1386
11.7287,585,-8.2800,-8.2800,3.8048,5.00,13.2800,0.365878,0.365878,0.295111,-0.033820,0.104587,1337,1436,-74.6374
11.7488,586,-8.2800,-8.2800,3.8048,5.00,13.2800,0.365878,0.365878,0.295111,-0.033820,0.104587,1337,1433,-74.6374
