t_s,valid,quat_changed,roll_raw_deg,pitch_raw_deg,yaw_raw_deg,d_roll_deg,d_pitch_deg,d_yaw_deg,enc_deg
15.510802375999901,1,1,-4.529127861406606,-20.036155775169888,4.987865427327455,139.80218695805806,58.63215267685918,-139.91488201509705,
15.515878889000078,1,1,-4.531408909472804,-20.171399061371044,5.00184615116638,139.79990590999185,58.49690939065802,-139.90090129125812,
15.5209566609999,1,1,-4.535419481785567,-20.334706927841783,5.017446371563312,139.7958953376791,58.33360152418729,-139.88530107086117,
15.526051746999883,1,1,-4.544076077339577,-20.47605683151986,5.025675270004109,139.78723874212508,58.19225162050921,-139.87707217242038,
15.531133167000007,1,1,-4.5472488381766905,-20.624842583481527,5.040437788654358,139.78406598128797,58.04346586854754,-139.86230965377015,
15.536209234999887,1,1,-4.556973977327894,-20.781007495044207,5.049700919276726,139.77434084213678,57.88730095698486,-139.85304652314778,
15.541282487999979,1,1,-4.560754227541694,-20.93729159202563,5.0650287064304695,139.77056059192296,57.731016860003436,-139.83771873599403,
15.546381500000052,1,1,-4.572957146147244,-21.10810659126484,5.082735353172026,139.75835767331742,57.560201860764224,-139.8200120892525,
15.551462642999923,1,1,-4.5758944405324335,-21.24983967190377,5.0972159728930455,139.75542037893223,57.418468780125295,-139.80553146953145,
15.556538673999967,1,1,-4.585368965912101,-21.398967011508102,5.106226818128487,139.74594585355257,57.26934144052096,-139.79652062429602,
15.561611501000016,1,1,-4.588916946388857,-21.548209893324266,5.121277188905861,139.74239787307582,57.1200985587048,-139.78147025351865,
15.56669260600006,1,1,-4.600696164068651,-21.710592611550272,5.138496032993918,139.73061865539603,56.9577158404788,-139.76425140943059,
15.571766748000073,1,1,-4.603451049632712,-21.867612640430462,5.146733257839063,139.72786376983194,56.8006958115986,-139.75601418458544,
15.57683896399999,1,1,-4.612137794906763,-22.002266230790234,5.154975886381694,139.7191770245579,56.66604222123883,-139.7477715560428,
15.581911681000065,1,1,-4.616950837378092,-22.166619631091883,5.171209159031743,139.71436398208658,56.50168882093718,-139.73153828339275,
15.586983953000072,1,1,-4.627206727977457,-22.301178126590376,5.18697392465201,139.7041080914872,56.367130325438694,-139.71577351777248,
15.592058447,1,1,-4.6296544507914055,-22.451129333347467,5.19488878020718,139.70166036867326,56.2171791186816,-139.70785866221732,
15.597133144000054,1,1,-4.633116573297774,-22.59351457428065,5.209773092718671,139.6981982461669,56.07479387774842,-139.69297434970582,
15.602257563999956,1,1,-4.637448006565648,-22.74931552834964,5.225434227392273,139.69386681289902,55.918992923679426,-139.67731321503223,
15.607332169000074,1,1,-4.641558269252829,-22.89928148503506,5.2409165495898575,139.68975655021183,55.769026966994005,-139.66183089283464,
15.612413607000008,1,1,-4.651132842197349,-23.04185262355451,5.250002611226352,139.68018197726732,55.626455828474555,-139.65274483119813,
15.617511730999922,1,1,-4.654837168916312,-23.184547882466877,5.265070731576932,139.67647765054835,55.48376056956219,-139.63767671084756,
15.622588484000062,1,1,-4.666363947957364,-23.332938484693216,5.281964687781845,139.6649508715073,55.33536996733585,-139.62078275464265,
15.627684255000077,1,1,-4.66810676398708,-23.468565116645426,5.289140391533777,139.66320805547758,55.199743335383644,-139.61360705089072,
15.632760822999899,1,1,-4.678618680846921,-23.59785871528685,5.3051483338729835,139.65269613861776,55.07044973674222,-139.59759910855152,
15.637831836000032,1,1,-4.6908906259385965,-23.753929032689175,5.322751278877522,139.64042419352606,54.914379419339895,-139.57999616354698,
15.642919551999967,1,1,-4.692775105072706,-23.8897765050272,5.330049201832615,139.63853971439195,54.778531947001866,-139.57269824059188,
15.647995361000085,1,1,-4.696294546469116,-24.025463461820912,5.344874949678989,139.63502027299555,54.642844990208154,-139.5578724927455,
15.653067928999917,1,1,-4.70791678287591,-24.168423939700318,5.3618841214677495,139.62339803658875,54.49988451232875,-139.54086332095676,
15.658138459999918,1,1,-4.70993720812807,-24.304495981104168,5.369294740166448,139.62137761133658,54.3638124709249,-139.53345270225805,
15.66321139899992,1,1,-4.7209037115641195,-24.43848777801831,5.3855987925064275,139.61041110790055,54.22982067401075,-139.51714864991808,
15.66828378199989,1,1,-4.724098926277703,-24.56696459897214,5.400067947225116,139.60721589318698,54.101343853056925,-139.50267949519937,
15.67335190499989,1,1,-4.728465424466204,-24.71052415482321,5.415663117291558,139.60284939499846,53.957784297205855,-139.48708432513294,
15.678421085000082,1,1,-4.73929858300367,-24.838855960643627,5.431874935167292,139.592016236461,53.82945249138544,-139.4708725072572,
15.683495800999935,1,1,-4.7418875862660315,-24.98113677202123,5.43974434542028,139.58942723319865,53.687171680007836,-139.46300309700422,
15.688569127999926,1,1,-4.753976704903691,-25.12465881235767,5.457169656922248,139.57733811456097,53.5436496396714,-139.44557778550225,
15.693644843999891,1,1,-4.757453730794948,-25.25349408549866,5.471860725591072,139.57386108866973,53.41481436653041,-139.4308867168334,
15.698735393999868,1,1,-4.770756247310562,-25.517139266740287,5.495781079806632,139.5605585721541,53.15116918528878,-139.40696636261788,
15.703814017000013,1,0,-4.770756247310562,-25.517139266740287,5.495781079806632,139.5605585721541,53.15116918528878,-139.40696636261788,
15.708886066999867,1,1,-4.785082691045753,-25.79035459540221,5.520745822471633,139.54623212841892,52.87795385662686,-139.38200161995286,
15.713959357000022,1,0,-4.785082691045753,-25.79035459540221,5.520745822471633,139.54623212841892,52.87795385662686,-139.38200161995286,
15.719036166000024,1,1,-4.79822607361302,-26.046999878012105,5.54447672476824,139.53308874585164,52.621308574016965,-139.35827071765627,
15.724116900999888,1,0,-4.79822607361302,-26.046999878012105,5.54447672476824,139.53308874585164,52.621308574016965,-139.35827071765627,
15.729197875999944,1,1,-4.8133533364745364,-26.32665731364449,5.5701240602841295,139.51796148299013,52.34165113838458,-139.33262338214035,
15.734254758999896,1,0,-4.8133533364745364,-26.32665731364449,5.5701240602841295,139.51796148299013,52.34165113838458,-139.33262338214035,
15.739328161000003,1,1,-4.821347219377396,-26.58573202758725,5.600350902551867,139.50996760008726,52.08257642444181,-139.30239653987263,
15.744401080999978,1,1,-4.830630344973273,-26.707716800117318,5.609126723952228,139.50068447449138,51.96059165191175,-139.29362071847228,
15.74949566700002,1,1,-4.834529738336413,-26.835613322769895,5.624054468735856,139.49678508112825,51.83269512925917,-139.27869297368863,
15.754574198,1,1,-4.838109765236121,-26.957792229901713,5.63872882080154,139.49320505422855,51.71051622212735,-139.26401862162297,
15.759647303000065,1,1,-4.848753457269831,-27.095223252930218,5.648828921474055,139.48256136219484,51.57308519909885,-139.25391852095044,
15.764722667999877,1,1,-4.852206964228006,-27.21568905327351,5.663293257094375,139.47910785523666,51.45261939875556,-139.23945418533012,
15.769795124999973,1,1,-4.862959168864101,-27.353286551923635,5.673500596272054,139.46835565060056,51.315021900105435,-139.22924684615245,
15.774866729999985,1,1,-4.8661307392288595,-27.468112289875457,5.68774656377278,139.46518408023582,51.20019616215361,-139.21500087865172,
15.77993826099987,1,1,-4.869094778986505,-27.604289539685393,5.695874947448129,139.46222004047817,51.06401891234367,-139.20687249497638,
15.785014088000025,1,1,-4.881277775774825,-27.734258661956048,5.713307971323261,139.45003704368983,50.93404979007302,-139.18943947110122,
15.790086970999937,1,1,-4.884600377312299,-27.849283630210998,5.72767600958418,139.44671444215237,50.81902482181807,-139.17507143284033,
15.795165187000066,1,1,-4.894764306992433,-27.977716561475845,5.737232981668372,139.43655051247222,50.69059189055322,-139.16551446075613,
15.800239662999957,1,1,-4.900486486287884,-28.121645640636753,5.753855970075734,139.43082833317678,50.54666281139231,-139.14889147234877,
15.80531234199998,1,1,-4.9039653456984595,-28.23687357420043,5.7683511254372934,139.4273494737662,50.431434877828636,-139.1343963169872,
15.81039474299996,1,1,-4.916476164844738,-28.367246497309857,5.786083535040362,139.41483865461993,50.30106195471921,-139.11666390738412,
15.81547251500001,1,1,-4.919154544482594,-28.496276440903472,5.793898500358563,139.41216027498209,50.172032011125594,-139.10884894206595,
15.820545545999948,1,1,-4.925137889035163,-28.6405620954921,5.810740983532194,139.4061769304295,50.027746356536966,-139.0920064588923,
