t_s,iteration,tail_pwm_us,main_pwm_us,psi_pitch_deg
7.3292,1446,1400,1500,-0.0000
7.3343,1447,1400,1500,-0.0000
7.3393,1448,1400,1500,-0.0000
7.3444,1449,1400,1500,-0.0000
7.3495,1450,1400,1500,-0.0000
7.3545,1451,1400,1500,-0.0000
7.3596,1452,1400,1500,-0.0000
7.3646,1453,1400,1500,-0.0000
7.3697,1454,1400,1500,-0.0000
7.3748,1455,1400,1500,-0.0000
7.3798,1456,1400,1500,-0.0000
7.3849,1457,1400,1500,-0.0000
7.3900,1458,1400,1500,-0.0000
7.3950,1459,1400,1500,-0.0000
7.4001,1460,1400,1500,-0.0000
7.4051,1461,1400,1500,-0.0000
7.4102,1462,1400,1500,-0.0000
7.4153,1463,1400,1500,-0.0000
7.4203,1464,1400,1500,-0.0000
7.4254,1465,1400,1500,-0.0000
7.4304,1466,1400,1500,-0.0000
7.4355,1467,1400,1500,-0.0000
7.4406,1468,1400,1500,-0.0000
7.4456,1469,1400,1500,-0.0000
7.4507,1470,1400,1500,-0.0000
7.4557,1471,1400,1500,-0.0000
7.4608,1472,1400,1500,-0.0000
7.4659,1473,1400,1500,-0.0000
7.4709,1474,1400,1500,-0.0000
7.4760,1475,1400,1500,-0.0000
7.4810,1476,1400,1500,-0.0000
7.4861,1477,1400,1500,-0.0000
7.4912,1478,1400,1500,-0.0000
7.4962,1479,1400,1500,-0.0000
7.5013,1480,1400,1500,-0.0000
7.5063,1481,1400,1500,-0.0000
7.5114,1482,1400,1500,-0.0000
7.5165,1483,1400,1500,-0.0000
7.5215,1484,1400,1500,-0.0000
7.5266,1485,1400,1500,-0.0000
7.5317,1486,1400,1500,-0.0000
7.5367,1487,1400,1500,-0.0000
7.5418,1488,1400,1500,-0.0000
7.5469,1489,1400,1500,-0.0000
7.5519,1490,1400,1500,-0.0000
7.5570,1491,1400,1500,-0.0000
7.5621,1492,1400,1500,-0.0000
7.5671,1493,1400,1500,-0.0000
7.5722,1494,1400,1500,-0.0000
7.5772,1495,1400,1500,-0.0000
7.5823,1496,1400,1500,-0.0000
7.5874,1497,1400,1500,-0.0000
7.5925,1498,1400,1500,-0.0000
7.5975,1499,1400,1500,-0.0000
7.6026,1500,1400,1500,-0.0000
7.6076,1501,1400,1500,-0.0000
7.6127,1502,1400,1500,-0.0000
7.6178,1503,1400,1500,-0.0000
7.6228,1504,1400,1500,-0.0000
7.6279,1505,1400,1500,-0.0000
7.6329,1506,1400,1500,-0.0000
7.6380,1507,1400,1500,-0.0000
7.6431,1508,1400,1500,-0.0000
7.6481,1509,1400,1500,-0.0000
7.6532,1510,1400,1500,-0.0000
7.6582,1511,1400,1500,-0.0000
7.6633,1512,1400,1500,-0.0000
7.6684,1513,1400,1500,-0.0000
7.6734,1514,1400,1500,-0.0000
7.6785,1515,1400,1500,-0.0000
7.6835,1516,1400,1500,-0.0000
7.6886,1517,1400,1500,-0.0000
7.6937,1518,1400,1500,-0.0000
7.6987,1519,1400,1500,-0.0000
7.7038,1520,1400,1500,-0.0000
7.7088,1521,1400,1500,-0.0000
7.7139,1522,1400,1500,-0.0000
7.7190,1523,1400,1500,-0.0000
7.7240,1524,1400,1500,-0.0000
7.7291,1525,1400,1500,-0.0000
7.7342,1526,1400,1500,-0.0000
7.7392,1527,1400,1500,-0.0000
7.7443,1528,1400,1500,-0.0000
7.7493,1529,1400,1500,-0.0000
7.7544,1530,1400,1500,-0.0000
7.7595,1531,1400,1500,-0.0000
7.7645,1532,1400,1500,-0.0000
7.7696,1533,1400,1500,-0.0000
7.7746,1534,1400,1500,-0.0000
7.7797,1535,1400,1500,-0.0000
7.7848,1536,1400,1500,-0.0000
7.7898,1537,1400,1500,-0.0000
7.7949,1538,1400,1500,-0.0000
7.7999,1539,1400,1500,-0.0000
7.8050,1540,1400,1500,-0.0000
7.8101,1541,1400,1500,-0.0000
7.8152,1542,1400,1500,-0.0000
7.8202,1543,1400,1500,-0.0000
7.8253,1544,1400,1500,-0.0000
7.8303,1545,1400,1500,-0.0000
7.8354,1546,1400,1500,-0.0000
7.8405,1547,1400,1500,-0.0000
7.8455,1548,1400,1500,-0.0000
7.8506,1549,1400,1500,-0.0000
7.8556,1550,1400,1500,-0.0000
7.8607,1551,1400,1500,-0.0000
7.8658,1552,1400,1500,-0.0000
7.8708,1553,1400,1500,-0.0000
7.8759,1554,1400,1500,-0.0000
7.8809,1555,1400,1500,-0.0000
7.8860,1556,1400,1500,-0.0000
7.8911,1557,1400,1500,-0.0000
7.8961,1558,1400,1500,-0.0000
7.9012,1559,1400,1500,-0.0000
7.9062,1560,1400,1500,-0.0000
7.9113,1561,1400,1500,-0.0000
7.9164,1562,1400,1500,-0.0000
7.9214,1563,1400,1500,-0.0000
7.9265,1564,1400,1500,-0.0000
7.9316,1565,1400,1500,-0.0000
7.9366,1566,1400,1500,-0.0000
7.9417,1567,1400,1500,-0.0000
7.9467,1568,1400,1500,-0.0000
7.9518,1569,1400,1500,-0.0000
7.9569,1570,1400,1500,-0.0000
7.9619,1571,1400,1500,-0.0000
7.9670,1572,1400,1500,-0.0000
7.9721,1573,1400,1500,-0.0000
7.9771,1574,1400,1500,-0.0000
7.9822,1575,1400,1500,-0.0000
7.9872,1576,1400,1500,-0.0000
7.9923,1577,1400,1500,-0.0000
7.9974,1578,1400,1500,-0.0000
8.0024,1579,1400,1500,-0.0000
8.0075,1580,1400,1500,-0.0000
8.0126,1581,1400,1500,-0.0000
8.0176,1582,1400,1500,-0.0000
8.0227,1583,1400,1500,-0.0000
8.0277,1584,1400,1500,-0.0000
8.0328,1585,1400,1500,-0.0000
8.0378,1586,1400,1500,-0.0000
8.0429,1587,1400,1500,-0.0000
8.0480,1588,1400,1500,-0.0000
8.0530,1589,1400,1500,-0.0000
8.0581,1590,1400,1500,-0.0000
8.0632,1591,1400,1500,-0.0000
8.0682,1592,1400,1500,-0.0000
8.0733,1593,1400,1500,-0.0000
8.0783,1594,1400,1500,-0.0000
8.0834,1595,1400,1500,-0.0000
8.0885,1596,1400,1500,-0.0000
8.0935,1597,1400,1500,-0.0000
8.0986,1598,1400,1500,-0.0000
8.1037,1599,1400,1500,-0.0000
8.1087,1600,1400,1500,-0.0000
8.1138,1601,1400,1500,-0.0000
8.1188,1602,1400,1500,-0.0000
8.1239,1603,1400,1500,-0.0000
8.1290,1604,1400,1500,-0.0000
8.1340,1605,1400,1500,-0.0000
8.1391,1606,1400,1500,-0.0000
8.1442,1607,1400,1500,-0.0000
8.1492,1608,1400,1500,-0.0000
8.1543,1609,1400,1500,-0.0000
8.1594,1610,1400,1500,-0.0000
8.1645,1611,1400,1500,-0.0000
8.1695,1612,1400,1500,-0.0000
8.1746,1613,1400,1500,-0.0000
8.1797,1614,1400,1500,-0.0000
8.1847,1615,1400,1500,-0.0000
8.1898,1616,1400,1500,-0.0000
8.1949,1617,1400,1500,-0.0000
8.1999,1618,1400,1500,-0.0000
8.2050,1619,1400,1500,-0.0000
8.2100,1620,1400,1500,-0.0000
8.2151,1621,1400,1500,-0.0000
8.2202,1622,1400,1500,-0.0000
8.2253,1623,1400,1500,-0.0000
8.2304,1624,1400,1500,-0.0000
8.2355,1625,1400,1500,-0.0000
8.2405,1626,1400,1500,-0.0000
8.2456,1627,1400,1500,-0.0000
8.2506,1628,1400,1500,-0.0000
8.2557,1629,1400,1500,-0.0000
8.2608,1630,1400,1500,-0.0000
8.2658,1631,1400,1500,-0.0000
8.2709,1632,1400,1500,-0.0000
8.2759,1633,1400,1500,-0.0000
8.2810,1634,1400,1500,-0.0000
8.2861,1635,1400,1500,-0.0000
8.2911,1636,1400,1500,-0.0000
8.2962,1637,1400,1500,-0.0000
8.3012,1638,1400,1500,-0.0000
8.3063,1639,1400,1500,-0.0000
8.3114,1640,1400,1500,-0.0000
8.3164,1641,1400,1500,-0.0000
8.3215,1642,1400,1500,-0.0000
8.3266,1643,1400,1500,-0.0000
8.3316,1644,1400,1500,-0.0000
8.3367,1645,1400,1500,-0.0000
8.3418,1646,1400,1500,-0.0000
8.3468,1647,1400,1500,-0.0000
8.3519,1648,1400,1500,-0.0000
8.3570,1649,1400,1500,-0.0000
8.3620,1650,1400,1500,-0.0000
8.3671,1651,1400,1500,-0.0000
8.3721,1652,1400,1500,-0.0000
8.3772,1653,1400,1500,-0.0000
8.3823,1654,1400,1500,-0.0000
8.3873,1655,1400,1500,-0.0000
8.3924,1656,1400,1500,-0.0000
8.3975,1657,1400,1500,-0.0000
8.4026,1658,1400,1500,-0.0000
8.4076,1659,1400,1500,-0.0000
8.4127,1660,1400,1500,-0.0000
8.4178,1661,1400,1500,-0.0000
8.4228,1662,1400,1500,-0.0000
8.4279,1663,1400,1500,-0.0000
8.4329,1664,1400,1500,-0.0000
8.4380,1665,1400,1500,-0.0000
8.4431,1666,1400,1500,-0.0000
8.4481,1667,1400,1500,-0.0000
8.4532,1668,1400,1500,-0.0000
8.4582,1669,1400,1500,-0.0000
8.4633,1670,1400,1500,-0.0000
8.4684,1671,1400,1500,-0.0000
8.4734,1672,1400,1500,-0.0000
8.4785,1673,1400,1500,-0.0000
8.4835,1674,1400,1500,-0.0000
8.4886,1675,1400,1500,-0.0000
8.4937,1676,1400,1500,-0.0000
8.4987,1677,1400,1500,-0.0000
8.5038,1678,1400,1500,-0.0000
8.5088,1679,1400,1500,-0.0000
8.5139,1680,1400,1500,-0.0000
8.5190,1681,1400,1500,-0.0000
8.5240,1682,1400,1500,-0.0000
8.5291,1683,1400,1500,-0.0000
8.5342,1684,1400,1500,-0.0000
8.5392,1685,1400,1500,-0.0000
8.5443,1686,1400,1500,-0.0000
8.5494,1687,1400,1500,-0.0000
8.5544,1688,1400,1500,-0.0000
8.5595,1689,1400,1500,-0.0000
8.5645,1690,1400,1500,-0.0000
8.5696,1691,1400,1500,-0.0000
8.5747,1692,1400,1500,-0.0000
8.5798,1693,1400,1500,-0.0000
8.5848,1694,1400,1500,-0.0000
8.5899,1695,1400,1500,-0.0000
8.5950,1696,1400,1500,-0.0000
8.6000,1697,1400,1500,-0.0000
8.6051,1698,1400,1500,-0.0000
8.6102,1699,1400,1500,-0.0000
8.6152,1700,1400,1500,-0.0000
8.6203,1701,1400,1500,-0.0000
8.6254,1702,1400,1500,-0.0000
8.6304,1703,1400,1500,-0.0000
8.6355,1704,1400,1500,-0.0000
8.6406,1705,1400,1500,-0.0000
8.6456,1706,1400,1500,-0.0000
8.6507,1707,1400,1500,-0.0000
8.6558,1708,1400,1500,-0.0000
8.6608,1709,1400,1500,-0.0000
8.6659,1710,1400,1500,-0.0000
8.6709,1711,1400,1500,-0.0000
8.6760,1712,1400,1500,-0.0000
8.6811,1713,1400,1500,-0.0000
8.6861,1714,1400,1500,-0.0000
8.6912,1715,1400,1500,-0.0000
8.6962,1716,1400,1500,-0.0000
8.7013,1717,1400,1500,-0.0000
8.7064,1718,1400,1500,-0.0000
8.7114,1719,1400,1500,-0.0000
8.7165,1720,1400,1500,-0.0000
8.7215,1721,1400,1500,-0.0000
8.7266,1722,1400,1500,-0.0000
8.7316,1723,1400,1500,-0.0000
8.7367,1724,1400,1500,-0.0000
8.7418,1725,1400,1500,-0.0000
8.7468,1726,1400,1500,-0.0000
8.7519,1727,1400,1500,-0.0000
8.7569,1728,1400,1500,-0.0000
8.7620,1729,1400,1500,-0.0000
8.7671,1730,1400,1500,-0.0000
8.7721,1731,1400,1500,-0.0000
8.7772,1732,1400,1500,-0.0000
8.7822,1733,1400,1500,-0.0000
8.7873,1734,1400,1500,-0.0000
8.7924,1735,1400,1500,-0.0000
8.7974,1736,1400,1500,-0.0000
8.8025,1737,1400,1500,-0.0000
8.8076,1738,1400,1500,-0.0000
8.8126,1739,1400,1500,-0.0000
8.8177,1740,1400,1500,-0.0000
8.8228,1741,1400,1500,-0.0000
8.8278,1742,1400,1500,-0.0000
8.8329,1743,1400,1500,-0.0000
8.8379,1744,1400,1500,-0.0000
8.8430,1745,1400,1500,-0.0000
8.8481,1746,1400,1500,-0.0000
8.8531,1747,1400,1500,-0.0000
8.8582,1748,1400,1500,-0.0000
8.8633,1749,1400,1500,-0.0000
8.8684,1750,1400,1500,-0.0000
8.8734,1751,1400,1500,-0.0000
8.8785,1752,1400,1500,-0.0000
8.8835,1753,1400,1500,-0.0000
8.8886,1754,1400,1500,-0.0000
8.8937,1755,1400,1500,-0.0000
8.8987,1756,1400,1500,-0.0000
8.9038,1757,1400,1500,-0.0000
8.9089,1758,1400,1500,-0.0000
8.9139,1759,1400,1500,-0.0000
8.9190,1760,1400,1500,-0.0000
8.9240,1761,1400,1500,-0.0000
8.9291,1762,1400,1500,-0.0000
8.9342,1763,1400,1500,-0.0000
8.9392,1764,1400,1500,-0.0000
8.9443,1765,1400,1500,-0.0000
8.9494,1766,1400,1500,-0.0000
8.9544,1767,1400,1500,-0.0000
8.9595,1768,1400,1500,-0.0000
8.9646,1769,1400,1500,-0.0000
8.9696,1770,1400,1500,-0.0000
8.9747,1771,1400,1500,-0.0000
8.9797,1772,1400,1500,-0.0000
8.9848,1773,1400,1500,-0.0000
8.9899,1774,1400,1500,-0.0000
8.9949,1775,1400,1500,-0.0000
9.0000,1776,1400,1500,-0.0000
9.0051,1777,1400,1500,-0.0000
9.0101,1778,1400,1500,-0.0000
9.0154,1779,1350,1500,-0.0000
9.0205,1780,1350,1500,-0.0000
9.0256,1781,1350,1500,-0.0000
9.0306,1782,1350,1500,-0.0000
9.0357,1783,1350,1500,-0.0000
9.0408,1784,1350,1500,-0.0000
9.0458,1785,1350,1500,-0.0000
9.0509,1786,1350,1500,-0.0000
9.0560,1787,1350,1500,-0.0000
9.0610,1788,1350,1500,-0.0000
9.0661,1789,1350,1500,-0.0000
9.0712,1790,1350,1500,-0.0000
9.0762,1791,1350,1500,-0.0000
9.0813,1792,1350,1500,-0.0000
9.0864,1793,1350,1500,0.1800
9.0914,1794,1350,1500,0.1800
9.0965,1795,1350,1500,0.1800
9.1015,1796,1350,1500,0.1800
9.1066,1797,1350,1500,0.1800
9.1116,1798,1350,1500,0.1800
9.1167,1799,1350,1500,0.1800
9.1218,1800,1350,1500,0.1800
9.1268,1801,1350,1500,0.1800
9.1319,1802,1350,1500,0.1800
9.1370,1803,1350,1500,0.1800
9.1420,1804,1350,1500,0.1800
9.1471,1805,1350,1500,0.1800
9.1521,1806,1350,1500,0.1800
9.1572,1807,1350,1500,0.1800
9.1623,1808,1350,1500,0.1800
9.1673,1809,1350,1500,0.1800
9.1724,1810,1350,1500,0.1800
9.1774,1811,1350,1500,0.1800
9.1826,1812,1350,1500,0.1800
9.1876,1813,1350,1500,0.1800
9.1927,1814,1350,1500,0.1800
9.1977,1815,1350,1500,0.1800
9.2028,1816,1350,1500,0.1800
9.2079,1817,1350,1500,0.1800
9.2129,1818,1350,1500,0.1800
9.2180,1819,1350,1500,0.1800
9.2230,1820,1350,1500,0.1800
9.2281,1821,1350,1500,0.1800
9.2332,1822,1350,1500,0.1800
9.2382,1823,1350,1500,0.1800
9.2433,1824,1350,1500,0.1800
9.2483,1825,1350,1500,0.1800
9.2534,1826,1350,1500,0.1800
9.2585,1827,1350,1500,0.1800
9.2635,1828,1350,1500,0.1800
9.2686,1829,1350,1500,0.1800
9.2736,1830,1350,1500,0.1800
9.2787,1831,1350,1500,0.1800
9.2838,1832,1350,1500,0.1800
9.2888,1833,1350,1500,-0.0000
9.2939,1834,1350,1500,-0.0000
9.2990,1835,1350,1500,-0.0000
9.3040,1836,1350,1500,-0.0000
9.3091,1837,1350,1500,-0.0000
9.3141,1838,1350,1500,-0.0000
9.3192,1839,1350,1500,-0.0000
9.3243,1840,1350,1500,-0.0000
9.3294,1841,1350,1500,-0.0000
9.3344,1842,1350,1500,-0.0000
9.3395,1843,1350,1500,-0.0000
9.3446,1844,1350,1500,-0.0000
9.3496,1845,1350,1500,-0.0000
9.3547,1846,1350,1500,-0.0000
9.3597,1847,1350,1500,-0.0000
9.3648,1848,1350,1500,-0.0000
9.3699,1849,1350,1500,-0.0000
9.3749,1850,1350,1500,-0.0000
9.3800,1851,1350,1500,-0.0000
9.3851,1852,1350,1500,-0.0000
9.3901,1853,1350,1500,-0.0000
9.3952,1854,1350,1500,-0.0000
9.4002,1855,1350,1500,-0.0000
9.4053,1856,1350,1500,-0.0000
9.4104,1857,1350,1500,-0.0000
9.4154,1858,1350,1500,-0.0000
9.4205,1859,1350,1500,-0.0000
9.4256,1860,1350,1500,-0.0000
9.4306,1861,1350,1500,-0.0000
9.4357,1862,1350,1500,-0.0000
9.4407,1863,1350,1500,-0.0000
9.4458,1864,1350,1500,-0.0000
9.4509,1865,1350,1500,-0.0000
9.4559,1866,1350,1500,-0.0000
9.4610,1867,1350,1500,-0.0000
9.4660,1868,1350,1500,-0.0000
9.4711,1869,1350,1500,-0.0000
9.4762,1870,1350,1500,-0.0000
9.4812,1871,1350,1500,-0.0000
9.4863,1872,1350,1500,-0.0000
9.4913,1873,1350,1500,-0.0000
9.4964,1874,1350,1500,-0.0000
9.5015,1875,1350,1500,-0.0000
9.5065,1876,1350,1500,-0.0000
9.5116,1877,1350,1500,-0.0000
9.5166,1878,1350,1500,-0.0000
9.5217,1879,1350,1500,-0.0000
9.5268,1880,1350,1500,-0.0000
9.5318,1881,1350,1500,-0.0000
9.5369,1882,1350,1500,-0.0000
9.5420,1883,1350,1500,-0.0000
9.5470,1884,1350,1500,-0.0000
9.5521,1885,1350,1500,-0.0000
9.5571,1886,1350,1500,-0.0000
9.5622,1887,1350,1500,-0.0000
9.5673,1888,1350,1500,-0.0000
9.5724,1889,1350,1500,-0.0000
9.5774,1890,1350,1500,-0.0000
9.5825,1891,1350,1500,-0.0000
9.5875,1892,1350,1500,-0.0000
9.5926,1893,1350,1500,-0.0000
9.5977,1894,1350,1500,-0.0000
9.6027,1895,1350,1500,-0.0000
9.6078,1896,1350,1500,-0.0000
9.6129,1897,1350,1500,-0.0000
9.6179,1898,1350,1500,-0.0000
9.6230,1899,1350,1500,-0.0000
9.6281,1900,1350,1500,-0.0000
9.6331,1901,1350,1500,-0.0000
9.6382,1902,1350,1500,-0.0000
9.6432,1903,1350,1500,-0.0000
9.6483,1904,1350,1500,-0.0000
9.6534,1905,1350,1500,-0.0000
9.6584,1906,1350,1500,-0.0000
9.6635,1907,1350,1500,-0.0000
9.6685,1908,1350,1500,-0.0000
9.6736,1909,1350,1500,-0.0000
9.6787,1910,1350,1500,-0.0000
9.6837,1911,1350,1500,-0.0000
9.6888,1912,1350,1500,-0.0000
9.6938,1913,1350,1500,-0.0000
9.6989,1914,1350,1500,-0.0000
9.7040,1915,1350,1500,-0.0000
9.7090,1916,1350,1500,-0.0000
9.7141,1917,1350,1500,-0.0000
9.7191,1918,1350,1500,-0.0000
9.7242,1919,1350,1500,-0.0000
9.7293,1920,1350,1500,-0.0000
9.7343,1921,1350,1500,-0.0000
9.7394,1922,1350,1500,-0.0000
9.7445,1923,1350,1500,-0.0000
9.7495,1924,1350,1500,-0.0000
9.7546,1925,1350,1500,-0.0000
9.7596,1926,1350,1500,-0.0000
9.7647,1927,1350,1500,-0.0000
9.7698,1928,1350,1500,-0.0000
9.7748,1929,1350,1500,-0.0000
9.7799,1930,1350,1500,-0.0000
9.7850,1931,1350,1500,-0.0000
9.7900,1932,1350,1500,-0.0000
9.7951,1933,1350,1500,-0.0000
9.8001,1934,1350,1500,-0.0000
9.8052,1935,1350,1500,-0.0000
9.8103,1936,1350,1500,-0.0000
9.8153,1937,1350,1500,-0.0000
9.8204,1938,1350,1500,-0.0000
9.8255,1939,1350,1500,-0.0000
9.8305,1940,1350,1500,-0.0000
9.8356,1941,1350,1500,-0.0000
9.8406,1942,1350,1500,-0.0000
9.8457,1943,1350,1500,-0.0000
9.8508,1944,1350,1500,-0.0000
9.8558,1945,1350,1500,-0.0000
9.8609,1946,1350,1500,-0.0000
9.8659,1947,1350,1500,-0.0000
9.8710,1948,1350,1500,-0.0000
9.8761,1949,1350,1500,-0.0000
9.8811,1950,1350,1500,-0.0000
9.8862,1951,1350,1500,-0.0000
9.8912,1952,1350,1500,-0.0000
9.8963,1953,1350,1500,-0.0000
9.9014,1954,1350,1500,-0.0000
9.9064,1955,1350,1500,-0.0000
9.9115,1956,1350,1500,-0.0000
9.9165,1957,1350,1500,-0.0000
9.9216,1958,1350,1500,-0.0000
9.9267,1959,1350,1500,-0.0000
9.9317,1960,1350,1500,-0.0000
9.9368,1961,1350,1500,-0.0000
9.9419,1962,1350,1500,-0.0000
9.9469,1963,1350,1500,-0.0000
9.9520,1964,1350,1500,-0.0000
9.9571,1965,1350,1500,-0.0000
9.9621,1966,1350,1500,-0.0000
9.9672,1967,1350,1500,-0.0000
9.9723,1968,1350,1500,-0.0000
9.9773,1969,1350,1500,-0.0000
9.9824,1970,1350,1500,-0.0000
9.9875,1971,1350,1500,-0.0000
9.9926,1972,1350,1500,-0.0000
9.9976,1973,1350,1500,-0.0000
10.0027,1974,1350,1500,-0.0000
10.0078,1975,1350,1500,-0.0000
10.0129,1976,1350,1500,-0.0000
10.0179,1977,1350,1500,-0.0000
10.0230,1978,1350,1500,-0.0000
10.0280,1979,1350,1500,-0.0000
10.0331,1980,1350,1500,-0.0000
10.0382,1981,1350,1500,-0.0000
10.0433,1982,1350,1500,-0.0000
10.0483,1983,1350,1500,-0.0000
10.0534,1984,1350,1500,-0.0000
10.0585,1985,1350,1500,-0.0000
10.0635,1986,1350,1500,-0.0000
10.0686,1987,1350,1500,-0.0000
10.0736,1988,1350,1500,-0.0000
10.0787,1989,1350,1500,-0.0000
10.0838,1990,1350,1500,-0.0000
10.0888,1991,1350,1500,-0.0000
10.0939,1992,1350,1500,-0.0000
10.0989,1993,1350,1500,-0.0000
10.1040,1994,1350,1500,-0.0000
10.1091,1995,1350,1500,-0.0000
10.1141,1996,1350,1500,-0.0000
10.1192,1997,1350,1500,-0.0000
10.1242,1998,1350,1500,-0.0000
10.1293,1999,1350,1500,-0.0000
10.1344,2000,1350,1500,-0.0000
10.1394,2001,1350,1500,-0.0000
10.1445,2002,1350,1500,-0.0000
10.1496,2003,1350,1500,-0.0000
10.1546,2004,1350,1500,-0.0000
10.1597,2005,1350,1500,-0.0000
10.1647,2006,1350,1500,-0.0000
10.1698,2007,1350,1500,-0.0000
10.1749,2008,1350,1500,-0.0000
10.1799,2009,1350,1500,-0.0000
10.1850,2010,1350,1500,-0.0000
10.1901,2011,1350,1500,-0.0000
10.1951,2012,1350,1500,-0.0000
10.2002,2013,1350,1500,-0.0000
10.2052,2014,1350,1500,-0.0000
10.2103,2015,1350,1500,-0.0000
10.2154,2016,1350,1500,-0.0000
10.2204,2017,1350,1500,-0.0000
10.2255,2018,1350,1500,-0.0000
10.2306,2019,1350,1500,-0.0000
10.2356,2020,1350,1500,-0.0000
10.2407,2021,1350,1500,-0.0000
10.2458,2022,1350,1500,-0.0000
10.2508,2023,1350,1500,-0.0000
10.2559,2024,1350,1500,-0.0000
10.2610,2025,1350,1500,-0.0000
10.2660,2026,1350,1500,-0.0000
10.2711,2027,1350,1500,-0.0000
10.2761,2028,1350,1500,-0.0000
10.2812,2029,1350,1500,-0.0000
10.2862,2030,1350,1500,-0.0000
10.2913,2031,1350,1500,-0.0000
10.2964,2032,1350,1500,-0.0000
10.3014,2033,1350,1500,-0.0000
10.3065,2034,1350,1500,-0.0000
10.3115,2035,1350,1500,-0.0000
10.3166,2036,1350,1500,-0.0000
10.3217,2037,1350,1500,-0.0000
10.3267,2038,1350,1500,-0.0000
10.3318,2039,1350,1500,-0.0000
10.3369,2040,1350,1500,-0.0000
10.3419,2041,1350,1500,-0.0000
10.3470,2042,1350,1500,-0.0000
10.3521,2043,1350,1500,-0.0000
10.3571,2044,1350,1500,-0.0000
10.3622,2045,1350,1500,-0.0000
10.3672,2046,1350,1500,-0.0000
10.3723,2047,1350,1500,-0.0000
10.3774,2048,1350,1500,-0.0000
10.3824,2049,1350,1500,-0.0000
10.3875,2050,1350,1500,-0.0000
10.3926,2051,1350,1500,-0.0000
10.3976,2052,1350,1500,-0.0000
10.4027,2053,1350,1500,-0.0000
10.4077,2054,1350,1500,-0.0000
10.4128,2055,1350,1500,-0.0000
10.4179,2056,1350,1500,-0.0000
10.4229,2057,1350,1500,-0.0000
10.4280,2058,1350,1500,-0.0000
10.4331,2059,1350,1500,-0.0000
10.4381,2060,1350,1500,-0.0000
10.4432,2061,1350,1500,-0.0000
10.4482,2062,1350,1500,-0.0000
10.4533,2063,1350,1500,-0.0000
10.4584,2064,1350,1500,-0.0000
10.4634,2065,1350,1500,-0.0000
10.4685,2066,1350,1500,-0.0000
10.4735,2067,1350,1500,-0.0000
10.4786,2068,1350,1500,-0.0000
10.4836,2069,1350,1500,-0.0000
10.4887,2070,1350,1500,-0.0000
10.4938,2071,1350,1500,-0.0000
10.4988,2072,1350,1500,-0.0000
10.5039,2073,1350,1500,-0.0000
10.5089,2074,1350,1500,-0.0000
10.5140,2075,1350,1500,-0.0000
10.5190,2076,1350,1500,-0.0000
10.5241,2077,1350,1500,-0.0000
10.5292,2078,1350,1500,-0.0000
10.5342,2079,1350,1500,-0.0000
10.5393,2080,1350,1500,-0.0000
10.5444,2081,1350,1500,-0.0000
10.5494,2082,1350,1500,-0.0000
10.5545,2083,1350,1500,-0.0000
10.5596,2084,1350,1500,-0.0000
10.5646,2085,1350,1500,-0.0000
10.5697,2086,1350,1500,-0.0000
10.5747,2087,1350,1500,-0.0000
10.5798,2088,1350,1500,-0.0000
10.5848,2089,1350,1500,-0.0000
10.5899,2090,1350,1500,-0.0000
10.5950,2091,1350,1500,-0.0000
10.6000,2092,1350,1500,-0.0000
10.6051,2093,1350,1500,-0.0000
10.6102,2094,1350,1500,-0.0000
10.6152,2095,1350,1500,-0.0000
10.6203,2096,1350,1500,-0.0000
10.6253,2097,1350,1500,-0.0000
10.6304,2098,1350,1500,-0.0000
10.6355,2099,1350,1500,-0.0000
10.6405,2100,1350,1500,-0.0000
10.6456,2101,1350,1500,-0.0000
10.6507,2102,1350,1500,-0.0000
10.6557,2103,1350,1500,-0.0000
10.6608,2104,1350,1500,-0.0000
10.6658,2105,1350,1500,-0.0000
10.6709,2106,1350,1500,-0.0000
10.6760,2107,1350,1500,-0.0000
10.6810,2108,1350,1500,-0.0000
10.6861,2109,1350,1500,-0.0000
10.6911,2110,1350,1500,-0.0000
10.6962,2111,1350,1500,-0.0000
10.7013,2112,1350,1500,-0.0000
10.7063,2113,1350,1500,-0.0000
10.7114,2114,1350,1500,-0.0000
10.7164,2115,1350,1500,-0.0000
10.7215,2116,1350,1500,-0.0000
10.7266,2117,1350,1500,-0.0000
10.7316,2118,1350,1500,-0.0000
10.7367,2119,1350,1500,-0.0000
10.7418,2120,1350,1500,-0.0000
10.7468,2121,1350,1500,-0.0000
10.7519,2122,1350,1500,-0.0000
10.7570,2123,1350,1500,-0.0000
10.7620,2124,1350,1500,-0.0000
10.7671,2125,1350,1500,-0.0000
10.7721,2126,1350,1500,-0.0000
10.7772,2127,1350,1500,-0.0000
10.7823,2128,1350,1500,-0.0000
10.7873,2129,1350,1500,-0.0000
10.7924,2130,1350,1500,-0.0000
10.7974,2131,1350,1500,-0.0000
10.8025,2132,1350,1500,-0.0000
10.8076,2133,1350,1500,-0.0000
10.8126,2134,1350,1500,-0.0000
10.8177,2135,1350,1500,-0.0000
10.8227,2136,1350,1500,-0.0000
10.8278,2137,1350,1500,-0.0000
10.8329,2138,1350,1500,-0.0000
10.8379,2139,1350,1500,-0.0000
10.8430,2140,1350,1500,-0.0000
10.8481,2141,1350,1500,-0.0000
10.8531,2142,1350,1500,-0.0000
10.8582,2143,1350,1500,-0.0000
10.8632,2144,1350,1500,-0.0000
10.8683,2145,1350,1500,-0.0000
