t,ref,angle,err,u,pwm,rate
12.540000985999995,0.0,6.656513948009319,-6.656513948009319,-0.10312154096640493,1684.7491698319373,0.001953125
12.560001064999938,0.0,6.858788304305847,-6.858788304305847,-0.11067487120812289,1686.5619690899496,0.001953125
12.58000106999998,0.0,6.858788304305847,-6.858788304305847,-0.11306068337601555,1687.1345640102438,0.00390625
12.600001259999999,0.0,6.858788304305847,-6.858788304305847,-0.1144459586221593,1687.4670300693183,0.00390625
12.620001117000015,0.0,7.015652154761568,-7.015652154761568,-0.10686052717922705,1685.6465265230145,-0.01171875
12.640000806999979,0.0,7.015652154761568,-7.015652154761568,-0.10207692849319826,1684.4984628383677,-0.01171875
12.66000123799995,0.0,7.0801585288305375,-7.0801585288305375,-0.10286274776792692,1684.6870594643024,-0.01171875
12.680000854000014,0.0,7.0801585288305375,-7.0801585288305375,-0.10447906856540562,1685.0749764556974,-0.009765625
12.700000877999969,0.0,7.0801585288305375,-7.0801585288305375,-0.1055704563648056,1685.3369095275534,-0.009765625
12.720000715999959,0.0,7.12504684038484,-7.12504684038484,-0.10978128182253499,1686.3475076374084,-0.0078125
12.740001443999972,0.0,7.12504684038484,-7.12504684038484,-0.11128653283600459,1686.708767880641,-0.0078125
12.760000986000023,0.0,7.176002351708036,-7.176002351708036,-0.11412033207551897,1687.3888796981246,-0.0078125
12.780001157000015,0.0,7.176002351708036,-7.176002351708036,-0.12202451014102846,1689.2858824338468,0.0
12.800000698999952,0.0,7.176002351708036,-7.176002351708036,-0.12563706289263765,1690.152895094233,0.0
12.820001112,0.0,7.244838247609437,-7.244838247609437,-0.13345862505092798,1692.0300700122227,0.00390625
12.840000839000027,0.0,7.244838247609437,-7.244838247609437,-0.13608132610491522,1692.6595182651797,0.00390625
12.860000696000043,0.0,7.295960604312938,-7.295960604312938,-0.13937547355119814,1693.4501136522877,0.00390625
12.880000682999935,0.0,7.295960604312938,-7.295960604312938,-0.13340649849773506,1692.0175596394565,-0.00390625
12.900001039000017,0.0,7.295960604312938,-7.295960604312938,-0.13147732720105762,1691.554558528254,-0.00390625
12.920000896000033,0.0,7.326918960934307,-7.326918960934307,-0.12697453236671769,1690.4738877680122,-0.009765625
12.94000079,0.0,7.326918960934307,-7.326918960934307,-0.1252015181253645,1690.0483643500875,-0.009765625
12.960000925000031,0.0,7.359360442431978,-7.359360442431978,-0.12608849492116217,1690.2612387810789,-0.009765625
12.980000855999947,0.0,7.359360442431978,-7.359360442431978,-0.13699959436041512,1692.8799026464997,0.001953125
13.000001009000016,0.0,7.359360442431978,-7.359360442431978,-0.1418264363901376,1694.038344733633,0.001953125
13.020000736000043,0.0,7.406036515617302,-7.406036515617302,-0.14761157818097326,1695.4267787634335,0.00390625
13.040001203999964,0.0,7.406036515617302,-7.406036515617302,-0.14973924896831253,1695.937419752395,0.00390625
