wall,t,tgt,ref,angle,err,u,pwm,P,I,D,gz
1786719173.7258809,13.180000758999995,60.0,60.0,61.46656217223952,-1.4665621722395201,0.17816568782131717,1372.9869798971786,-0.03583487402709173,0.21347486142252348,0.0002185443627960703,-0.00390625
1786719173.7427113,13.200000933000183,60.0,60.0,61.46656217223952,-1.4665621722395201,0.18124303014055018,1372.002230355024,-0.03583487402709173,0.2131677053594341,0.0036030427451184278,-0.00390625
1786719173.7626998,13.220001088000117,60.0,60.0,61.46656217223952,-1.4665621722395201,0.18228967343038974,1371.6673045022753,-0.03583487402709173,0.21286054929634474,0.004956842098047371,-0.00390625
1786719173.7857435,13.240000762000136,60.0,60.0,61.466878481245715,-1.4668784812457147,0.18075849572141542,1372.157281369147,-0.03584260291414826,0.21255332698565205,0.0037405493392189486,-0.001953125
1786719173.8027003,13.260000824000144,60.0,60.0,61.466878481245715,-1.4668784812457147,0.17996475630719136,1372.4112779816987,-0.03584260291414826,0.21224610467495933,0.0032540322356875797,-0.001953125
1786719173.8264403,13.280000831000052,60.0,60.0,61.461928407074055,-1.4619284070740548,0.18485731778460487,1370.8456583089264,-0.0357216497846295,0.2119399191053768,0.008332862894275032,-0.0078125
1786719173.842767,13.300001115999976,60.0,60.0,61.461928407074055,-1.4619284070740548,0.1865826644784573,1370.2935473668936,-0.0357216497846295,0.21163373353579426,0.010364395157710012,-0.0078125
1786719173.8628716,13.320000827000058,60.0,60.0,61.461928407074055,-1.4619284070740548,0.18708909181424876,1370.1314906194405,-0.0357216497846295,0.21132754796621173,0.011177008063084005,-0.0078125
1786719173.8864515,13.34000092700012,60.0,60.0,61.462657584845516,-1.4626575848455161,0.18709013423269372,1370.131157045538,-0.035739466958751596,0.21102120967799384,0.011502053225233603,-0.0078125
1786719173.9026904,13.360000712000101,60.0,60.0,61.462657584845516,-1.4626575848455161,0.18691381400933568,1370.1875795170126,-0.035739466958751596,0.21071487138977596,0.01163207129009344,-0.0078125
1786719173.9264467,13.380000719000009,60.0,60.0,61.451605087930176,-1.4516050879301758,0.17462485889349663,1374.120045154081,-0.03546940351231671,0.21041084793109896,-0.0006206089839626229,0.005859375
1786719173.942712,13.400000800000043,60.0,60.0,61.451605087930176,-1.4516050879301758,0.16941976332519718,1375.7856757359368,-0.03546940351231671,0.210106824472422,-0.005521681093585048,0.005859375
1786719173.962694,13.420000937000168,60.0,60.0,61.451605087930176,-1.4516050879301758,0.16715531102267125,1376.5103004727453,-0.03546940351231671,0.209802801013745,-0.007482109937434018,0.005859375
1786719173.9864066,13.440001074000065,60.0,60.0,61.457218404022825,-1.457218404022825,0.174719019339574,1374.0899138113364,-0.03560656269919739,0.20949760190489472,0.0005227810250263921,-0.00390625
1786719174.0026894,13.460000710000031,60.0,60.0,61.457218404022825,-1.457218404022825,0.17761577661570788,1373.1629514829735,-0.03560656269919739,0.20919240279604442,0.003724737410010557,-0.00390625
1786719174.0258243,13.480000793000045,60.0,60.0,61.44787464197884,-1.4478746419788422,0.18233529623791778,1371.6527052038664,-0.035378251522130866,0.20888916064014046,0.008521144964004223,-0.0078125
1786719174.0427248,13.500000912000132,60.0,60.0,61.44787464197884,-1.4478746419788422,0.18395061710361127,1371.1358025268444,-0.035378251522130866,0.20858591848423647,0.010439707985601688,-0.0078125
1786719174.0628254,13.52000079100003,60.0,60.0,61.44787464197884,-1.4478746419788422,0.1844148001563463,1370.9872639499692,-0.035378251522130866,0.2082826763283325,0.011207133194240677,-0.0078125
1786719174.0872226,13.54000089200008,60.0,60.0,61.44274985703055,-1.4427498570305488,0.18454375020302402,1370.9459999350324,-0.035253029403004746,0.20798050750487815,0.01151410327769627,-0.0078125
1786719174.1027856,13.560000826000078,60.0,60.0,61.44274985703055,-1.4427498570305488,0.1843643694129519,1371.0034017878554,-0.035253029403004746,0.20767833868142382,0.011636891311078508,-0.0078125
1786719174.1272073,13.580000909000091,60.0,60.0,61.436821180246,-1.4368211802459996,0.1842561807050982,1371.0380221743685,-0.03510816450075704,0.20737741155713163,0.011686006524431403,-0.0078125
1786719174.1428027,13.600000843000089,60.0,60.0,61.436821180246,-1.4368211802459996,0.18397489966614716,1371.128032106833,-0.03510816450075704,0.2070764844328394,0.011705652609772563,-0.0078125
1786719174.1627412,13.620001018000039,60.0,60.0,61.436821180246,-1.4368211802459996,0.1836818309759914,1371.2218140876828,-0.03510816450075704,0.20677555730854721,0.011713511043909025,-0.0078125
1786719174.188107,13.640001230000053,60.0,60.0,61.43584111202114,-1.4358411120211372,0.172861119809739,1374.6844416608835,-0.035084216916371806,0.20647483544926404,0.0011697794175636103,0.00390625
1786719174.2027252,13.66000090500006,60.0,60.0,61.43584111202114,-1.4358411120211372,0.16834290529991766,1376.1302703040265,-0.035084216916371806,0.20617411358998086,-0.003047713232974556,0.00390625
1786719174.2278683,13.680001080000011,60.0,60.0,61.44177129452143,-1.4417712945214305,0.17675715968659525,1373.4377089002896,-0.03522911861019578,0.20587214971617918,0.005812164706810177,-0.0078125
1786719174.2429345,13.700001218000125,60.0,60.0,61.44177129452143,-1.4417712945214305,0.17999914698870745,1372.4002729636136,-0.03522911861019578,0.2055701858423775,0.00935611588272407,-0.0078125
1786719174.2640724,13.72000111500006,60.0,60.0,61.44177129452143,-1.4417712945214305,0.18111476358527134,1372.0432756527132,-0.03522911861019578,0.2052682219685758,0.010773696353089628,-0.0078125
1786719174.2852578,13.740001068000083,60.0,60.0,61.44128176245454,-1.441281762454537,0.18139179342452183,1371.954626104153,-0.035217157085289844,0.20496636062213047,0.01134072854123585,-0.0078125
1786719174.3027456,13.760001021000107,60.0,60.0,61.44128176245454,-1.441281762454537,0.181316744953335,1371.9786416149327,-0.035217157085289844,0.2046644992756851,0.01156754141649434,-0.0078125
1786719174.3285418,13.780000955000105,60.0,60.0,61.43535082692674,-1.4353508269267365,0.1707036538507501,1375.37483076776,-0.035072236991532765,0.204363880101472,0.0011113915665977362,0.00390625
1786719174.3427203,13.800000871000066,60.0,60.0,61.43535082692674,-1.4353508269267365,0.1662205747365783,1376.809416084295,-0.035072236991532765,0.20406326092725885,-0.0030710683733609053,0.00390625
1786719174.363926,13.820000731000164,60.0,60.0,61.43535082692674,-1.4353508269267365,0.1642469715863817,1377.4409690923578,-0.035072236991532765,0.20376264175304573,-0.004744052349344363,0.00390625
1786719174.3851922,13.840000684000188,60.0,60.0,61.43535082692674,-1.4353508269267365,0.15800372132177523,1379.438809177032,-0.035072236991532765,0.20346202257883259,-0.010686683439737745,0.009765625
1786719174.4026995,13.860000895999974,60.0,60.0,61.43535082692674,-1.4353508269267365,0.15532604971140473,1380.2956640923505,-0.035072236991532765,0.20316140340461944,-0.0130637358758951,0.009765625
1786719174.4285371,13.880000775000099,60.0,60.0,61.43387896745119,-1.433878967451193,0.1628996363742935,1377.872116360226,-0.03503627267996789,0.202861092495934,-0.00522549435035804,0.0
1786719174.4427025,13.900000950000049,60.0,60.0,61.43387896745119,-1.433878967451193,0.1657346220758229,1376.9649209357367,-0.03503627267996789,0.20256078158724858,-0.002090197740143216,0.0
1786719174.4640272,13.920001105999972,60.0,60.0,61.442260659372806,-1.4422606593728062,0.16648362644193546,1376.7252395385806,-0.03524107604925584,0.20225871522111213,-0.0008360790960572865,0.0
1786719174.4852881,13.940001170000187,60.0,60.0,61.442260659372806,-1.4422606593728062,0.1631675825334334,1377.7863735893013,-0.03524107604925584,0.20195664885497566,-0.0038500566384229145,0.00390625
1786719174.5027065,13.960000844999968,60.0,60.0,61.442260659372806,-1.4422606593728062,0.16165992515035066,1378.2688239518877,-0.03524107604925584,0.2016545824888392,-0.005055647655369166,0.00390625
1786719174.5278552,13.980000872000119,60.0,60.0,61.44274985703055,-1.4427498570305488,0.16262148152368677,1377.9611259124201,-0.035253029403004746,0.20135241366538487,-0.003780071562147667,0.001953125
1786719174.5427241,14.000001047000069,60.0,60.0,61.44274985703055,-1.4427498570305488,0.16282954313752107,1377.8945461959934,-0.035253029403004746,0.20105024484193054,-0.003269841124859067,0.001953125
1786719174.5640054,14.02000075900014,60.0,60.0,61.446721534971516,-1.4467215349715161,0.16263442008932397,1377.9569855714162,-0.03535007580266294,0.20074724419219342,-0.0030657489499436264,0.001953125
1786719174.5852933,14.040001083000107,60.0,60.0,61.446721534971516,-1.4467215349715161,0.160655243809553,1378.590321980943,-0.03535007580266294,0.2004442435424563,-0.00474192457997745,0.00390625
1786719174.6027763,14.060001054000168,60.0,60.0,61.446721534971516,-1.4467215349715161,0.15968177290780236,1378.9018326695032,-0.03535007580266294,0.20014124289271917,-0.0054123948319909805,0.00390625
1786719174.6294892,14.080001099000128,60.0,60.0,61.44763424060059,-1.4476342406005926,0.16260390755159942,1377.966749583488,-0.035372377408323365,0.19983805108636213,-0.002164957932796392,0.0
1786719174.6435945,14.100001312000131,60.0,60.0,61.44763424060059,-1.4476342406005926,0.1635996905049202,1377.6480990384255,-0.035372377408323365,0.19953485928000508,-0.0008659831731185569,0.0
1786719174.664751,14.120001042000013,60.0,60.0,61.45281909533287,-1.4528190953328703,0.1636893987015921,1377.6193924154904,-0.035499067309165556,0.19923058156021223,-0.0003463932692474228,0.0
1786719174.6871152,14.140001051000127,60.0,60.0,61.45281909533287,-1.4528190953328703,0.1671085819433477,1376.5252537781287,-0.035499067309165556,0.19892630384041937,0.003377067692301031,-0.00390625
1786719174.7034092,14.160000966000098,60.0,60.0,61.45281909533287,-1.4528190953328703,0.16829368860817423,1376.1460196453843,-0.035499067309165556,0.19862202612062652,0.004866452076920412,-0.00390625
1786719174.7294185,14.180000882000058,60.0,60.0,61.4319361936424,-1.4319361936424002,0.1761266801908457,1373.6394623389294,-0.03498880176054897,0.1983221221055361,0.012493455830768165,-0.01171875
1786719174.7427049,14.200001038999972,60.0,60.0,61.4319361936424,-1.4319361936424002,0.1788775776772944,1372.7591751432658,-0.03498880176054897,0.19802221809044568,0.015544257332307264,-0.01171875
1786719174.764628,14.220001103000186,60.0,60.0,61.39472461546737,-1.3947246154673678,0.18070724464544424,1372.1736817134579,-0.03407955137792436,0.19773010765006346,0.01676457793292291,-0.01171875
1786719174.786599,14.240000852000094,60.0,60.0,61.39472461546737,-1.3947246154673678,0.17914544994530826,1372.6734560175014,-0.03407955137792436,0.19743799720968125,0.015494893673169164,-0.009765625
1786719174.8037033,14.260000711999965,60.0,60.0,61.39472461546737,-1.3947246154673678,0.17834546580102456,1372.9294509436722,-0.03407955137792436,0.19714588676929903,0.014987019969267667,-0.009765625
1786719174.829459,14.280001053999968,60.0,60.0,61.37501237881628,-1.3750123788162796,0.16075374168457307,1378.5588026609366,-0.03359789057243305,0.19685790485010676,-0.002794254512292933,0.009765625
1786719174.8440053,14.300000987999965,60.0,60.0,61.37501237881628,-1.3750123788162796,0.15335324997275657,1380.926960008718,-0.03359789057243305,0.1965699229309145,-0.009906764304917173,0.009765625
1786719174.865373,14.32000094099999,60.0,60.0,61.39103835568102,-1.3910383556810189,0.14982867564952118,1382.0548237921532,-0.033989479059426446,0.19627858453897654,-0.012751768221966869,0.009765625
1786719174.8872254,14.340000801000087,60.0,60.0,61.39103835568102,-1.3910383556810189,0.16421964819076335,1377.4497125789558,-0.033989479059426446,0.19598724614703858,0.0019305427112132523,-0.0078125
1786719174.9039068,14.360001106000027,60.0,60.0,61.39103835568102,-1.3910383556810189,0.16980123417209741,1375.6636050649288,-0.033989479059426446,0.19569590775510065,0.0078034670844853,-0.0078125
1786719174.9292524,14.380000799000072,60.0,60.0,61.37575733185574,-1.3757573318557377,0.16520120137982594,1377.1356155584558,-0.033616093209068845,0.19540776981330862,0.0031213868337941204,0.0
1786719174.9438996,14.400000641000133,60.0,60.0,61.37575733185574,-1.3757573318557377,0.1630402313377574,1377.8271259719177,-0.033616093209068845,0.19511963187151662,0.0012485547335176483,0.0
1786719174.9639127,14.420001001000173,60.0,60.0,61.37702315831686,-1.3770231583168597,0.1619720305805472,1378.1689502142249,-0.03364702318437647,0.19483122881565054,0.0004994218934070594,0.0
1786719174.987038,14.440000732000044,60.0,60.0,61.37702315831686,-1.3770231583168597,0.15435272438863687,1380.6071281956363,-0.03364702318437647,0.1945428257597845,-0.006831481242637176,0.0078125
1786719175.0038016,14.46000105500002,60.0,60.0,61.37702315831686,-1.3770231583168597,0.15113196007835317,1381.637772774927,-0.03364702318437647,0.1942544227039184,-0.009763842497054871,0.0078125
1786719175.029388,14.48000110099997,60.0,60.0,61.392245255997125,-1.392245255997125,0.15281429150770684,1381.0994267175338,-0.03401896919738962,0.19396283153936936,-0.007421161998821948,0.00390625
1786719175.0437372,14.500001018000148,60.0,60.0,61.392245255997125,-1.392245255997125,0.15345977254245097,1380.8928727864156,-0.03401896919738962,0.1936712403748203,-0.006484089799528778,0.00390625
1786719175.0653706,14.520000860999971,60.0,60.0,61.408224946368506,-1.408224946368506,0.15315255276301742,1380.9911831158345,-0.03440942669199139,0.1933763024317461,-0.006109260919811512,0.00390625
1786719175.087112,14.540000871000075,60.0,60.0,61.408224946368506,-1.408224946368506,0.1512497338718301,1381.6000851610142,-0.03440942669199139,0.19308136448867189,-0.007717141867924604,0.005859375
1786719175.1037877,14.560000825000088,60.0,60.0,61.408224946368506,-1.408224946368506,0.15031164354951065,1381.9002740641565,-0.03440942669199139,0.1927864265455977,-0.008360294247169841,0.005859375
1786719175.1293266,14.580001261000007,60.0,60.0,61.434478114950934,-1.4344781149509345,0.14911795873155603,1382.2822532059022,-0.0350509126151737,0.19248599015175333,-0.008617555198867937,0.005859375
1786719175.1438625,14.600001178000184,60.0,60.0,61.434478114950934,-1.4344781149509345,0.14871461795703245,1382.4113222537496,-0.0350509126151737,0.19218555375790897,-0.008720459579547174,0.005859375
1786719175.1660218,14.620000799000081,60.0,60.0,61.44961655840166,-1.449616558401658,0.14800311785633746,1382.639002285972,-0.035420814569752636,0.19188194677588252,-0.008761621331818868,0.005859375
1786719175.187094,14.640001141000084,60.0,60.0,61.44961655840166,-1.449616558401658,0.15471429617340235,1380.4914252245112,-0.035420814569752636,0.19157833979385605,-0.001746836032727548,-0.001953125
1786719175.203758,14.660000873000172,60.0,60.0,61.44961655840166,-1.449616558401658,0.1572166033110124,1379.690686940476,-0.035420814569752636,0.19127473281182958,0.0010590780869089806,-0.001953125
1786719175.2290862,14.680001068000138,60.0,60.0,61.43437096742835,-1.4343709674283502,0.16192350703929567,1378.1844777474253,-0.035048294507297476,0.1909743188589099,0.0056970687347635916,-0.005859375
1786719175.2441373,14.700001318999966,60.0,60.0,61.43437096742835,-1.4343709674283502,0.16347828934551784,1377.6869474094342,-0.035048294507297476,0.19067390490599018,0.007552264993905436,-0.005859375
1786719175.2667623,14.720001106000154,60.0,60.0,61.4437217782683,-1.443721778268298,0.1636914704846113,1377.6187294449244,-0.035276777918941044,0.19037153252382782,0.008294343497562175,-0.005859375
1786719175.2870138,14.740000764000115,60.0,60.0,61.4437217782683,-1.443721778268298,0.15841249200391166,1379.3080025587483,-0.035276777918941044,0.19006916014166547,0.00331773739902487,0.0
1786719175.3031495,14.760001070000044,60.0,60.0,61.4437217782683,-1.443721778268298,0.15611947718233438,1380.041767301653,-0.035276777918941044,0.18976678775950312,0.001327094959609948,0.0
1786719175.329103,14.780000876000031,60.0,60.0,61.43930207563639,-1.439302075636391,0.15864446653244624,1379.2337707096171,-0.035168784210900875,0.18946534103769538,0.004046462983843979,-0.00390625
1786719175.3437488,14.800000792999981,60.0,60.0,61.43930207563639,-1.439302075636391,0.1594307670203321,1378.9821545534937,-0.035168784210900875,0.18916389431588768,0.005134210193537591,-0.00390625
1786719175.366769,14.820001080000111,60.0,60.0,61.43002641344532,-1.4300264134453187,0.1597910663661536,1378.8668587628308,-0.03494213702714912,0.1888643902842264,0.005569309077415037,-0.00390625
1786719175.386967,14.840001089999987,60.0,60.0,61.43002641344532,-1.4300264134453187,0.1526343518880433,1381.1570073958262,-0.03494213702714912,0.18856488625256515,-0.001287901369033985,0.00390625
1786719175.4037135,14.860000785000011,60.0,60.0,61.43002641344532,-1.4300264134453187,0.14959196367780242,1382.1305716231032,-0.03494213702714912,0.18826538222090386,-0.004030785547613594,0.00390625
1786719175.4290621,14.880000739000025,60.0,60.0,61.43833861682933,-1.438338616829327,0.1567812630307044,1379.8299958301745,-0.035145242471154026,0.18796413728543682,0.0036611232809545618,-0.005859375
1786719175.4437346,14.900000878000128,60.0,60.0,61.43833861682933,-1.438338616829327,0.15955678162666462,1378.9418298794674,-0.035145242471154026,0.18766289234996977,0.0067378868123818235,-0.005859375
1786719175.4667466,14.92000135100011,60.0,60.0,61.424123568009435,-1.4241235680094348,0.16083358127110287,1378.5332539932472,-0.034797903303819634,0.1873646246073656,0.007968592224952728,-0.005859375
1786719175.4870164,14.940000712000028,60.0,60.0,61.424123568009435,-1.4241235680094348,0.15926978319352708,1379.0336693780714,-0.034797903303819634,0.18706635686476142,0.006703061889981092,-0.00390625
1786719175.5037224,14.960000887999968,60.0,60.0,61.424123568009435,-1.4241235680094348,0.15846530331693423,1379.291102938581,-0.034797903303819634,0.18676808912215725,0.006196849755992436,-0.00390625
1786719175.5286,14.980000954000161,60.0,60.0,61.41267951214107,-1.412679512141068,0.16000199425729383,1378.7993618376659,-0.03451827226726038,0.18647221821700932,0.007752177402396974,-0.005859375
1786719175.5437303,15.000001019000138,60.0,60.0,61.41267951214107,-1.412679512141068,0.16032825441070772,1378.6949585885736,-0.03451827226726038,0.1861763473118614,0.008374308460958789,-0.005859375
1786719175.5670733,15.020000806000098,60.0,60.0,61.408786616723916,-1.4087866167239156,0.1603763573084357,1378.6795656613006,-0.03442315088780923,0.185881291732823,0.008623160884383516,-0.005859375
1786719175.586286,15.040000834000011,60.0,60.0,61.408786616723916,-1.4087866167239156,0.15314959269876718,1380.9921303363944,-0.03442315088780923,0.18558623615378464,0.0016914518537534057,0.001953125
1786719175.6037269,15.060000898999988,60.0,60.0,61.408786616723916,-1.4087866167239156,0.15008185350747677,1381.9738068776073,-0.03442315088780923,0.18529118057474628,-0.0010812317584986374,0.001953125
1786719175.6292644,15.080001002000017,60.0,60.0,61.41762047921185,-1.4176204792118483,0.1484618725030216,1382.492200799033,-0.03463900286832521,0.1849942748358749,-0.002190305203399455,0.001953125
1786719175.6439424,15.100000788999978,60.0,60.0,61.41762047921185,-1.4176204792118483,0.14772133738618992,1382.7291720364192,-0.03463900286832521,0.18469736909700357,-0.0026339345813597816,0.001953125
1786719175.6671374,15.120000762000018,60.0,60.0,61.41272839777122,-1.4127283977712182,0.14736651599591505,1382.842714881307,-0.03451946676854463,0.18440148795327319,-0.002811386332543913,0.001953125
1786719175.686997,15.140000883000084,60.0,60.0,61.41272839777122,-1.4127283977712182,0.152273091651711,1381.2726106714524,-0.03451946676854463,0.18410560680954283,0.002391070466982435,-0.00390625
1786719175.70382,15.160000818000071,60.0,60.0,61.41272839777122,-1.4127283977712182,0.15405819322779116,1380.701378167107,-0.03451946676854463,0.18380972566581244,0.004472053186792974,-0.00390625
1786719175.7283657,15.180000845999984,60.0,60.0,61.39260362461141,-1.3926036246114109,0.14453957114598287,1383.7473372332854,-0.034027725794546756,0.18351805944471633,-0.00524242872528281,0.0078125
1786719175.7437162,15.200001041000178,60.0,60.0,61.39260362461141,-1.3926036246114109,0.14036211216005642,1385.084124108782,-0.034027725794546756,0.18322639322362025,-0.009128221490113124,0.0078125
1786719175.7670338,15.220000735999974,60.0,60.0,61.39998172118612,-1.399981721186123,0.13833584792416584,1385.732528664267,-0.034208006703409136,0.18293318173759102,-0.01068253859604525,0.0078125
1786719175.7869864,15.240000857000041,60.0,60.0,61.39998172118612,-1.399981721186123,0.15324122209576377,1380.9628089293556,-0.034208006703409136,0.1826399702515618,0.0045160470615819,-0.009765625
1786719175.8030934,15.260001088000081,60.0,60.0,61.39998172118612,-1.399981721186123,0.15902744487278545,1379.1112176407087,-0.034208006703409136,0.1823467587655326,0.010595481324632759,-0.009765625
1786719175.8283906,15.280000783000105,60.0,60.0,61.38747210709036,-1.3874721070903604,0.1509247996277515,1381.7040641191195,-0.03390233916763421,0.1820561672869529,0.002480380029853104,0.001953125
1786719175.8437526,15.300001126000097,60.0,60.0,61.38747210709036,-1.3874721070903604,0.14738816763125992,1382.8357863579968,-0.03390233916763421,0.1817655758083732,-0.0007656604880587584,0.001953125
